ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
edeeecd3-d98d-5a00-9064-7746287c1d7d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:647/N,brocade url,False
d2c25645-7c82-5884-92c9-f67ce0942d9f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000642,referentienummer,False
d2c25645-7c82-5884-92c9-f67ce0942d9f,e73_LegacyInformation,1,brocade.id,tg:mpmbr:657,brocade id,False
d2c25645-7c82-5884-92c9-f67ce0942d9f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:657/N,brocade url,False
55fa5db6-8779-5e5a-a460-7317f98d3231,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001173,referentienummer,False
55fa5db6-8779-5e5a-a460-7317f98d3231,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1189,brocade id,False
55fa5db6-8779-5e5a-a460-7317f98d3231,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1189/N,brocade url,False
0cefaf18-fc67-5f18-8dc7-8ccef5613a7b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000079,referentienummer,False
0cefaf18-fc67-5f18-8dc7-8ccef5613a7b,e73_LegacyInformation,1,brocade.id,tg:mpmbr:88,brocade id,False
0cefaf18-fc67-5f18-8dc7-8ccef5613a7b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:88/N,brocade url,False
5f36020b-655a-5b14-a809-d1c5ab2616c9,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000509,referentienummer,False
5f36020b-655a-5b14-a809-d1c5ab2616c9,e73_LegacyInformation,1,brocade.id,tg:mpmbr:521,brocade id,False
5f36020b-655a-5b14-a809-d1c5ab2616c9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:521/N,brocade url,False
0a1b0310-70cb-548b-a1db-7bde4016c0d7,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001183,referentienummer,False
0a1b0310-70cb-548b-a1db-7bde4016c0d7,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1199,brocade id,False
0a1b0310-70cb-548b-a1db-7bde4016c0d7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1199/N,brocade url,False
7cda03b1-7653-552c-8858-4d96da8c5d2e,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000519,referentienummer,False
7cda03b1-7653-552c-8858-4d96da8c5d2e,e73_LegacyInformation,1,brocade.id,tg:mpmbr:531,brocade id,False
7cda03b1-7653-552c-8858-4d96da8c5d2e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:531/N,brocade url,False
a161d63b-9f50-5e96-adc4-a8c8b8968fc3,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000089,referentienummer,False
a161d63b-9f50-5e96-adc4-a8c8b8968fc3,e73_LegacyInformation,1,brocade.id,tg:mpmbr:98,brocade id,False
a161d63b-9f50-5e96-adc4-a8c8b8968fc3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:98/N,brocade url,False
edf86dcb-ca20-56d8-bb04-3106ded49423,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000363,referentienummer,False
edf86dcb-ca20-56d8-bb04-3106ded49423,e73_LegacyInformation,1,brocade.id,tg:mpmbr:374,brocade id,False
edf86dcb-ca20-56d8-bb04-3106ded49423,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:374/N,brocade url,False
eea8877d-a4ce-51d3-8dc6-842809343f76,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000353,referentienummer,False
eea8877d-a4ce-51d3-8dc6-842809343f76,e73_LegacyInformation,1,brocade.id,tg:mpmbr:364,brocade id,False
eea8877d-a4ce-51d3-8dc6-842809343f76,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:364/N,brocade url,False
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000305,referentienummer,False
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,e73_LegacyInformation,1,brocade.id,tg:mpmbr:316,brocade id,False
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:316/N,brocade url,False
e7b9c528-f894-59a9-a105-7f3f07c1e6af,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000296,referentienummer,False
e7b9c528-f894-59a9-a105-7f3f07c1e6af,e73_LegacyInformation,1,brocade.id,tg:mpmbr:306,brocade id,False
e7b9c528-f894-59a9-a105-7f3f07c1e6af,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:306/N,brocade url,False
4292496e-5ae4-5f7e-832a-a78a5fc30656,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001077,referentienummer,False
4292496e-5ae4-5f7e-832a-a78a5fc30656,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1093,brocade id,False
4292496e-5ae4-5f7e-832a-a78a5fc30656,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1093/N,brocade url,False
163f335c-b299-52ac-80b0-02355ff49dc7,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000530,referentienummer,False
163f335c-b299-52ac-80b0-02355ff49dc7,e73_LegacyInformation,1,brocade.id,tg:mpmbr:543,brocade id,False
163f335c-b299-52ac-80b0-02355ff49dc7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:543/N,brocade url,False
f4d42bf4-b4fd-54a8-a9c3-7ad350d6a4ad,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001067,referentienummer,False
f4d42bf4-b4fd-54a8-a9c3-7ad350d6a4ad,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1083,brocade id,False
f4d42bf4-b4fd-54a8-a9c3-7ad350d6a4ad,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1083/N,brocade url,False
18dc7471-4ce4-59a8-b1fa-ea7596b2ec0c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000540,referentienummer,False
18dc7471-4ce4-59a8-b1fa-ea7596b2ec0c,e73_LegacyInformation,1,brocade.id,tg:mpmbr:553,brocade id,False
18dc7471-4ce4-59a8-b1fa-ea7596b2ec0c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:553/N,brocade url,False
21d209cb-07fd-523e-83d2-c4bf972fd970,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000610,referentienummer,False
21d209cb-07fd-523e-83d2-c4bf972fd970,e73_LegacyInformation,1,brocade.id,tg:mpmbr:625,brocade id,False
21d209cb-07fd-523e-83d2-c4bf972fd970,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:625/N,brocade url,False
6a0da8f0-8487-5609-962a-c87342a9d46e,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000620,referentienummer,False
6a0da8f0-8487-5609-962a-c87342a9d46e,e73_LegacyInformation,1,brocade.id,tg:mpmbr:635,brocade id,False
6a0da8f0-8487-5609-962a-c87342a9d46e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:635/N,brocade url,False
70daf544-875a-5177-86a0-b563c01763f6,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000877,referentienummer,False
70daf544-875a-5177-86a0-b563c01763f6,e73_LegacyInformation,1,brocade.id,tg:mpmbr:891,brocade id,False
70daf544-875a-5177-86a0-b563c01763f6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:891/N,brocade url,False
03869c41-ef35-5f76-bc0b-edc159506379,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000099,referentienummer,False
03869c41-ef35-5f76-bc0b-edc159506379,e73_LegacyInformation,1,brocade.id,tg:mpmbr:108,brocade id,False
03869c41-ef35-5f76-bc0b-edc159506379,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:108/N,brocade url,False
b98dfb4b-ddc7-5262-a97e-fca7bb5a7448,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000109,referentienummer,False
b98dfb4b-ddc7-5262-a97e-fca7bb5a7448,e73_LegacyInformation,1,brocade.id,tg:mpmbr:118,brocade id,False
b98dfb4b-ddc7-5262-a97e-fca7bb5a7448,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:118/N,brocade url,False
df003756-5994-547b-b553-04cf916afdee,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000867,referentienummer,False
df003756-5994-547b-b553-04cf916afdee,e73_LegacyInformation,1,brocade.id,tg:mpmbr:881,brocade id,False
df003756-5994-547b-b553-04cf916afdee,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:881/N,brocade url,False
ad879ee1-fdc1-5105-a11d-115654fa2d09,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001217,referentienummer,False
ad879ee1-fdc1-5105-a11d-115654fa2d09,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1234,brocade id,False
ad879ee1-fdc1-5105-a11d-115654fa2d09,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1234/N,brocade url,False
0f16ad01-075a-5fd8-aa35-fa50fd880269,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001207,referentienummer,False
0f16ad01-075a-5fd8-aa35-fa50fd880269,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1224,brocade id,False
0f16ad01-075a-5fd8-aa35-fa50fd880269,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1224/N,brocade url,False
ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000814,referentienummer,False
ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,e73_LegacyInformation,1,brocade.id,tg:mpmbr:828,brocade id,False
ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:828/N,brocade url,False
dfbc8449-4bd8-5e9d-9648-84c7ec93135b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000936,referentienummer,False
dfbc8449-4bd8-5e9d-9648-84c7ec93135b,e73_LegacyInformation,1,brocade.id,tg:mpmbr:950,brocade id,False
dfbc8449-4bd8-5e9d-9648-84c7ec93135b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:950/N,brocade url,False
9da1fc81-6a2a-5ef3-825b-3d79a2dd2911,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000824,referentienummer,False
9da1fc81-6a2a-5ef3-825b-3d79a2dd2911,e73_LegacyInformation,1,brocade.id,tg:mpmbr:838,brocade id,False
9da1fc81-6a2a-5ef3-825b-3d79a2dd2911,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:838/N,brocade url,False
0aa838b4-75b0-5d8e-a667-7267e87a46d7,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000926,referentienummer,False
0aa838b4-75b0-5d8e-a667-7267e87a46d7,e73_LegacyInformation,1,brocade.id,tg:mpmbr:940,brocade id,False
0aa838b4-75b0-5d8e-a667-7267e87a46d7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:940/N,brocade url,False
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001136,referentienummer,False
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1152,brocade id,False
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1152/N,brocade url,False
a8397517-6383-594b-8185-8e9690854a6e,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000044,referentienummer,False
a8397517-6383-594b-8185-8e9690854a6e,e73_LegacyInformation,1,brocade.id,tg:mpmbr:53,brocade id,False
a8397517-6383-594b-8185-8e9690854a6e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:53/N,brocade url,False
f9ee0259-c0a8-5f5d-8ac4-65826569a994,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001126,referentienummer,False
f9ee0259-c0a8-5f5d-8ac4-65826569a994,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1142,brocade id,False
f9ee0259-c0a8-5f5d-8ac4-65826569a994,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1142/N,brocade url,False
62593c2e-90ab-54db-a3b0-90453684715c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000480,referentienummer,False
62593c2e-90ab-54db-a3b0-90453684715c,e73_LegacyInformation,1,brocade.id,tg:mpmbr:492,brocade id,False
62593c2e-90ab-54db-a3b0-90453684715c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:492/N,brocade url,False
471f5b16-4481-5a74-8559-c853cf5c6831,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000034,referentienummer,False
471f5b16-4481-5a74-8559-c853cf5c6831,e73_LegacyInformation,1,brocade.id,tg:mpmbr:43,brocade id,False
471f5b16-4481-5a74-8559-c853cf5c6831,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:43/N,brocade url,False
71a67d1e-a6d1-569e-b46b-817d75ffdfd0,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000455,referentienummer,False
71a67d1e-a6d1-569e-b46b-817d75ffdfd0,e73_LegacyInformation,1,brocade.id,tg:mpmbr:466,brocade id,False
71a67d1e-a6d1-569e-b46b-817d75ffdfd0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:466/N,brocade url,False
f6bd25b7-73df-537a-9603-0f9efd504e66,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000464,referentienummer,False
f6bd25b7-73df-537a-9603-0f9efd504e66,e73_LegacyInformation,1,brocade.id,tg:mpmbr:476,brocade id,False
f6bd25b7-73df-537a-9603-0f9efd504e66,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:476/N,brocade url,False
2045ba48-51af-5d66-b811-00a3c1714fc9,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000224,referentienummer,False
2045ba48-51af-5d66-b811-00a3c1714fc9,e73_LegacyInformation,1,brocade.id,tg:mpmbr:233,brocade id,False
2045ba48-51af-5d66-b811-00a3c1714fc9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:233/N,brocade url,False
69cb6d35-04d4-5abc-b325-099f1b812353,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000214,referentienummer,False
69cb6d35-04d4-5abc-b325-099f1b812353,e73_LegacyInformation,1,brocade.id,tg:mpmbr:223,brocade id,False
69cb6d35-04d4-5abc-b325-099f1b812353,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:223/N,brocade url,False
f0588cb8-6c9b-54c4-9170-501baee7abab,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000146,referentienummer,False
f0588cb8-6c9b-54c4-9170-501baee7abab,e73_LegacyInformation,1,brocade.id,tg:mpmbr:155,brocade id,False
f0588cb8-6c9b-54c4-9170-501baee7abab,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:155/N,brocade url,False
32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000136,referentienummer,False
32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,e73_LegacyInformation,1,brocade.id,tg:mpmbr:145,brocade id,False
32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:145/N,brocade url,False
1b052deb-264a-5cf2-8071-39070f9fc974,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000686,referentienummer,False
1b052deb-264a-5cf2-8071-39070f9fc974,e73_LegacyInformation,1,brocade.id,tg:mpmbr:700,brocade id,False
1b052deb-264a-5cf2-8071-39070f9fc974,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:700/N,brocade url,False
1026cabc-d97f-51c9-a6aa-fe0b3b080e9b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000664,referentienummer,False
1026cabc-d97f-51c9-a6aa-fe0b3b080e9b,e73_LegacyInformation,1,brocade.id,tg:mpmbr:678,brocade id,False
1026cabc-d97f-51c9-a6aa-fe0b3b080e9b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:678/N,brocade url,False
f42940fb-69f5-515f-9382-78b7a3922084,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000696,referentienummer,False
f42940fb-69f5-515f-9382-78b7a3922084,e73_LegacyInformation,1,brocade.id,tg:mpmbr:710,brocade id,False
f42940fb-69f5-515f-9382-78b7a3922084,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:710/N,brocade url,False
79154d56-55e9-5b89-8c45-997e9b0b030b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000653,referentienummer,False
79154d56-55e9-5b89-8c45-997e9b0b030b,e73_LegacyInformation,1,brocade.id,tg:mpmbr:668,brocade id,False
79154d56-55e9-5b89-8c45-997e9b0b030b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:668/N,brocade url,False
6e75bf4e-c659-5748-9fbb-34bff425e12b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000861,referentienummer,False
6e75bf4e-c659-5748-9fbb-34bff425e12b,e73_LegacyInformation,1,brocade.id,tg:mpmbr:875,brocade id,False
6e75bf4e-c659-5748-9fbb-34bff425e12b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:875/N,brocade url,False
f7f3fdb2-61af-538f-b3a7-124173443c34,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000851,referentienummer,False
f7f3fdb2-61af-538f-b3a7-124173443c34,e73_LegacyInformation,1,brocade.id,tg:mpmbr:865,brocade id,False
f7f3fdb2-61af-538f-b3a7-124173443c34,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:865/N,brocade url,False
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001061,referentienummer,False
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1077,brocade id,False
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1077/N,brocade url,False
152fc7de-cdda-5f51-bab3-f89316dbbe73,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000001051,referentienummer,False
152fc7de-cdda-5f51-bab3-f89316dbbe73,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1067,brocade id,False
152fc7de-cdda-5f51-bab3-f89316dbbe73,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1067/N,brocade url,False
56e6c17a-e9b0-5f02-8a21-6889a31178fd,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000379,referentienummer,False
56e6c17a-e9b0-5f02-8a21-6889a31178fd,e73_LegacyInformation,1,brocade.id,tg:mpmbr:390,brocade id,False
56e6c17a-e9b0-5f02-8a21-6889a31178fd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:390/N,brocade url,False
d6964a57-b402-5921-88d0-46b87d7ca20d,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000369,referentienummer,False
d6964a57-b402-5921-88d0-46b87d7ca20d,e73_LegacyInformation,1,brocade.id,tg:mpmbr:380,brocade id,False
d6964a57-b402-5921-88d0-46b87d7ca20d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:380/N,brocade url,False
44f98644-c583-5fc2-b2f9-904b7b688c83,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000999,referentienummer,False
44f98644-c583-5fc2-b2f9-904b7b688c83,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1015,brocade id,False
44f98644-c583-5fc2-b2f9-904b7b688c83,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmbr:1015/N,brocade url,False
82ee9f45-a1b7-5ade-a082-84426dbe619c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/br/000000989,referentienummer,False
82ee9f45-a1b7-5ade-a082-84426dbe619c,e73_LegacyInformation,1,brocade.id,tg:mpmbr:1005,brocade id,False
