ResourceID,brocade.id,card,order,Keeper,Object Number (nl),Object Identifier,Record Type
f4d42bf4-b4fd-54a8-a9c3-7ad350d6a4ad,tg:mpmbr:1083,AA,0,Museum Plantin-Moretus,tg:mpmbr:1083,https://data.museumplantinmoretus.be/ark:/11975/f4d42bf4-b4fd-54a8-a9c3-7ad350d6a4ad,Brieven
18dc7471-4ce4-59a8-b1fa-ea7596b2ec0c,tg:mpmbr:553,AA,0,Museum Plantin-Moretus,tg:mpmbr:553,https://data.museumplantinmoretus.be/ark:/11975/18dc7471-4ce4-59a8-b1fa-ea7596b2ec0c,Brieven
21d209cb-07fd-523e-83d2-c4bf972fd970,tg:mpmbr:625,AA,0,Museum Plantin-Moretus,tg:mpmbr:625,https://data.museumplantinmoretus.be/ark:/11975/21d209cb-07fd-523e-83d2-c4bf972fd970,Brieven
6a0da8f0-8487-5609-962a-c87342a9d46e,tg:mpmbr:635,AA,0,Museum Plantin-Moretus,tg:mpmbr:635,https://data.museumplantinmoretus.be/ark:/11975/6a0da8f0-8487-5609-962a-c87342a9d46e,Brieven
70daf544-875a-5177-86a0-b563c01763f6,tg:mpmbr:891,AA,0,Museum Plantin-Moretus,tg:mpmbr:891,https://data.museumplantinmoretus.be/ark:/11975/70daf544-875a-5177-86a0-b563c01763f6,Brieven
03869c41-ef35-5f76-bc0b-edc159506379,tg:mpmbr:108,AA,0,Museum Plantin-Moretus,tg:mpmbr:108,https://data.museumplantinmoretus.be/ark:/11975/03869c41-ef35-5f76-bc0b-edc159506379,Brieven
b98dfb4b-ddc7-5262-a97e-fca7bb5a7448,tg:mpmbr:118,AA,0,Museum Plantin-Moretus,tg:mpmbr:118,https://data.museumplantinmoretus.be/ark:/11975/b98dfb4b-ddc7-5262-a97e-fca7bb5a7448,Brieven
df003756-5994-547b-b553-04cf916afdee,tg:mpmbr:881,AA,0,Museum Plantin-Moretus,tg:mpmbr:881,https://data.museumplantinmoretus.be/ark:/11975/df003756-5994-547b-b553-04cf916afdee,Brieven
ad879ee1-fdc1-5105-a11d-115654fa2d09,tg:mpmbr:1234,AA,0,Museum Plantin-Moretus,tg:mpmbr:1234,https://data.museumplantinmoretus.be/ark:/11975/ad879ee1-fdc1-5105-a11d-115654fa2d09,Brieven
0f16ad01-075a-5fd8-aa35-fa50fd880269,tg:mpmbr:1224,AA,0,Museum Plantin-Moretus,tg:mpmbr:1224,https://data.museumplantinmoretus.be/ark:/11975/0f16ad01-075a-5fd8-aa35-fa50fd880269,Brieven
ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,tg:mpmbr:828,AA,0,Museum Plantin-Moretus,tg:mpmbr:828,https://data.museumplantinmoretus.be/ark:/11975/ae3f836b-f747-5c46-8ae6-1e9c3c124aeb,Brieven
dfbc8449-4bd8-5e9d-9648-84c7ec93135b,tg:mpmbr:950,AA,0,Museum Plantin-Moretus,tg:mpmbr:950,https://data.museumplantinmoretus.be/ark:/11975/dfbc8449-4bd8-5e9d-9648-84c7ec93135b,Brieven
9da1fc81-6a2a-5ef3-825b-3d79a2dd2911,tg:mpmbr:838,AA,0,Museum Plantin-Moretus,tg:mpmbr:838,https://data.museumplantinmoretus.be/ark:/11975/9da1fc81-6a2a-5ef3-825b-3d79a2dd2911,Brieven
0aa838b4-75b0-5d8e-a667-7267e87a46d7,tg:mpmbr:940,AA,0,Museum Plantin-Moretus,tg:mpmbr:940,https://data.museumplantinmoretus.be/ark:/11975/0aa838b4-75b0-5d8e-a667-7267e87a46d7,Brieven
04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,tg:mpmbr:1152,AA,0,Museum Plantin-Moretus,tg:mpmbr:1152,https://data.museumplantinmoretus.be/ark:/11975/04dd5fa5-d80c-5a0e-9802-d721a2e9ce43,Brieven
a8397517-6383-594b-8185-8e9690854a6e,tg:mpmbr:53,AA,0,Museum Plantin-Moretus,tg:mpmbr:53,https://data.museumplantinmoretus.be/ark:/11975/a8397517-6383-594b-8185-8e9690854a6e,Brieven
f9ee0259-c0a8-5f5d-8ac4-65826569a994,tg:mpmbr:1142,AA,0,Museum Plantin-Moretus,tg:mpmbr:1142,https://data.museumplantinmoretus.be/ark:/11975/f9ee0259-c0a8-5f5d-8ac4-65826569a994,Brieven
62593c2e-90ab-54db-a3b0-90453684715c,tg:mpmbr:492,AA,0,Museum Plantin-Moretus,tg:mpmbr:492,https://data.museumplantinmoretus.be/ark:/11975/62593c2e-90ab-54db-a3b0-90453684715c,Brieven
471f5b16-4481-5a74-8559-c853cf5c6831,tg:mpmbr:43,AA,0,Museum Plantin-Moretus,tg:mpmbr:43,https://data.museumplantinmoretus.be/ark:/11975/471f5b16-4481-5a74-8559-c853cf5c6831,Brieven
71a67d1e-a6d1-569e-b46b-817d75ffdfd0,tg:mpmbr:466,AA,0,Museum Plantin-Moretus,tg:mpmbr:466,https://data.museumplantinmoretus.be/ark:/11975/71a67d1e-a6d1-569e-b46b-817d75ffdfd0,Brieven
f6bd25b7-73df-537a-9603-0f9efd504e66,tg:mpmbr:476,AA,0,Museum Plantin-Moretus,tg:mpmbr:476,https://data.museumplantinmoretus.be/ark:/11975/f6bd25b7-73df-537a-9603-0f9efd504e66,Brieven
2045ba48-51af-5d66-b811-00a3c1714fc9,tg:mpmbr:233,AA,0,Museum Plantin-Moretus,tg:mpmbr:233,https://data.museumplantinmoretus.be/ark:/11975/2045ba48-51af-5d66-b811-00a3c1714fc9,Brieven
69cb6d35-04d4-5abc-b325-099f1b812353,tg:mpmbr:223,AA,0,Museum Plantin-Moretus,tg:mpmbr:223,https://data.museumplantinmoretus.be/ark:/11975/69cb6d35-04d4-5abc-b325-099f1b812353,Brieven
f0588cb8-6c9b-54c4-9170-501baee7abab,tg:mpmbr:155,AA,0,Museum Plantin-Moretus,tg:mpmbr:155,https://data.museumplantinmoretus.be/ark:/11975/f0588cb8-6c9b-54c4-9170-501baee7abab,Brieven
32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,tg:mpmbr:145,AA,0,Museum Plantin-Moretus,tg:mpmbr:145,https://data.museumplantinmoretus.be/ark:/11975/32461ccf-8f8f-56f3-8ead-a4a3c3337d1f,Brieven
1b052deb-264a-5cf2-8071-39070f9fc974,tg:mpmbr:700,AA,0,Museum Plantin-Moretus,tg:mpmbr:700,https://data.museumplantinmoretus.be/ark:/11975/1b052deb-264a-5cf2-8071-39070f9fc974,Brieven
1026cabc-d97f-51c9-a6aa-fe0b3b080e9b,tg:mpmbr:678,AA,0,Museum Plantin-Moretus,tg:mpmbr:678,https://data.museumplantinmoretus.be/ark:/11975/1026cabc-d97f-51c9-a6aa-fe0b3b080e9b,Brieven
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,AA,0,Museum Plantin-Moretus,tg:mpmbr:710,https://data.museumplantinmoretus.be/ark:/11975/f42940fb-69f5-515f-9382-78b7a3922084,Brieven
79154d56-55e9-5b89-8c45-997e9b0b030b,tg:mpmbr:668,AA,0,Museum Plantin-Moretus,tg:mpmbr:668,https://data.museumplantinmoretus.be/ark:/11975/79154d56-55e9-5b89-8c45-997e9b0b030b,Brieven
6e75bf4e-c659-5748-9fbb-34bff425e12b,tg:mpmbr:875,AA,0,Museum Plantin-Moretus,tg:mpmbr:875,https://data.museumplantinmoretus.be/ark:/11975/6e75bf4e-c659-5748-9fbb-34bff425e12b,Brieven
f7f3fdb2-61af-538f-b3a7-124173443c34,tg:mpmbr:865,AA,0,Museum Plantin-Moretus,tg:mpmbr:865,https://data.museumplantinmoretus.be/ark:/11975/f7f3fdb2-61af-538f-b3a7-124173443c34,Brieven
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,AA,0,Museum Plantin-Moretus,tg:mpmbr:1077,https://data.museumplantinmoretus.be/ark:/11975/d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,Brieven
152fc7de-cdda-5f51-bab3-f89316dbbe73,tg:mpmbr:1067,AA,0,Museum Plantin-Moretus,tg:mpmbr:1067,https://data.museumplantinmoretus.be/ark:/11975/152fc7de-cdda-5f51-bab3-f89316dbbe73,Brieven
56e6c17a-e9b0-5f02-8a21-6889a31178fd,tg:mpmbr:390,AA,0,Museum Plantin-Moretus,tg:mpmbr:390,https://data.museumplantinmoretus.be/ark:/11975/56e6c17a-e9b0-5f02-8a21-6889a31178fd,Brieven
d6964a57-b402-5921-88d0-46b87d7ca20d,tg:mpmbr:380,AA,0,Museum Plantin-Moretus,tg:mpmbr:380,https://data.museumplantinmoretus.be/ark:/11975/d6964a57-b402-5921-88d0-46b87d7ca20d,Brieven
44f98644-c583-5fc2-b2f9-904b7b688c83,tg:mpmbr:1015,AA,0,Museum Plantin-Moretus,tg:mpmbr:1015,https://data.museumplantinmoretus.be/ark:/11975/44f98644-c583-5fc2-b2f9-904b7b688c83,Brieven
82ee9f45-a1b7-5ade-a082-84426dbe619c,tg:mpmbr:1005,AA,0,Museum Plantin-Moretus,tg:mpmbr:1005,https://data.museumplantinmoretus.be/ark:/11975/82ee9f45-a1b7-5ade-a082-84426dbe619c,Brieven
136df5cf-68a3-51aa-98cc-9b0a3fcde79b,tg:mpmbr:817,AA,0,Museum Plantin-Moretus,tg:mpmbr:817,https://data.museumplantinmoretus.be/ark:/11975/136df5cf-68a3-51aa-98cc-9b0a3fcde79b,Brieven
fbd73ad9-7720-5d83-ab4c-72b48e73d2fd,tg:mpmbr:807,AA,0,Museum Plantin-Moretus,tg:mpmbr:807,https://data.museumplantinmoretus.be/ark:/11975/fbd73ad9-7720-5d83-ab4c-72b48e73d2fd,Brieven
8cc76c94-d752-5010-bcf4-558d135b004f,tg:mpmbr:762,AA,0,Museum Plantin-Moretus,tg:mpmbr:762,https://data.museumplantinmoretus.be/ark:/11975/8cc76c94-d752-5010-bcf4-558d135b004f,Brieven
3f0d88de-3b88-52a5-8bd8-4ddf4148f791,tg:mpmbr:772,AA,0,Museum Plantin-Moretus,tg:mpmbr:772,https://data.museumplantinmoretus.be/ark:/11975/3f0d88de-3b88-52a5-8bd8-4ddf4148f791,Brieven
2943f929-2c6e-5a68-90fa-e86c0cce907c,tg:mpmbr:137,AA,0,Museum Plantin-Moretus,tg:mpmbr:137,https://data.museumplantinmoretus.be/ark:/11975/2943f929-2c6e-5a68-90fa-e86c0cce907c,Brieven
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,AA,0,Museum Plantin-Moretus,tg:mpmbr:127,https://data.museumplantinmoretus.be/ark:/11975/40dc8b84-433d-5dc4-ae83-ef187a674341,Brieven
4575e01a-3b50-5143-8350-4f91229251f8,tg:mpmbr:251,AA,0,Museum Plantin-Moretus,tg:mpmbr:251,https://data.museumplantinmoretus.be/ark:/11975/4575e01a-3b50-5143-8350-4f91229251f8,Brieven
f4696eb9-9b90-56e2-9d42-a9b828e2d677,tg:mpmbr:329,AA,0,Museum Plantin-Moretus,tg:mpmbr:329,https://data.museumplantinmoretus.be/ark:/11975/f4696eb9-9b90-56e2-9d42-a9b828e2d677,Brieven
4d5c49eb-f067-58aa-95f2-5df83e321814,tg:mpmbr:241,AA,0,Museum Plantin-Moretus,tg:mpmbr:241,https://data.museumplantinmoretus.be/ark:/11975/4d5c49eb-f067-58aa-95f2-5df83e321814,Brieven
431dc087-0a4f-5e28-b131-363d83658b1f,tg:mpmbr:339,AA,0,Museum Plantin-Moretus,tg:mpmbr:339,https://data.museumplantinmoretus.be/ark:/11975/431dc087-0a4f-5e28-b131-363d83658b1f,Brieven
add9a7a9-f728-53f9-afe4-f1ea47fb2e99,tg:mpmbr:404,AA,0,Museum Plantin-Moretus,tg:mpmbr:404,https://data.museumplantinmoretus.be/ark:/11975/add9a7a9-f728-53f9-afe4-f1ea47fb2e99,Brieven
390c573a-b6d5-5c23-9832-27a30e67b7c6,tg:mpmbr:414,AA,0,Museum Plantin-Moretus,tg:mpmbr:414,https://data.museumplantinmoretus.be/ark:/11975/390c573a-b6d5-5c23-9832-27a30e67b7c6,Brieven
c08f1e8c-a2d3-50d6-aaa8-afe23182ddd6,tg:mpmbr:277,AA,0,Museum Plantin-Moretus,tg:mpmbr:277,https://data.museumplantinmoretus.be/ark:/11975/c08f1e8c-a2d3-50d6-aaa8-afe23182ddd6,Brieven
d66fb58a-286d-538e-818b-f0fc511d2cd3,tg:mpmbr:267,AA,0,Museum Plantin-Moretus,tg:mpmbr:267,https://data.museumplantinmoretus.be/ark:/11975/d66fb58a-286d-538e-818b-f0fc511d2cd3,Brieven
09e82586-21cb-5dc4-9cb3-5c40a59ce9e1,tg:mpmbr:422,AA,0,Museum Plantin-Moretus,tg:mpmbr:422,https://data.museumplantinmoretus.be/ark:/11975/09e82586-21cb-5dc4-9cb3-5c40a59ce9e1,Brieven
69152af7-f4b0-55a0-9e00-d806d10b27b5,tg:mpmbr:744,AA,0,Museum Plantin-Moretus,tg:mpmbr:744,https://data.museumplantinmoretus.be/ark:/11975/69152af7-f4b0-55a0-9e00-d806d10b27b5,Brieven
d470b0f2-f3b4-5101-8739-7173f3e8939d,tg:mpmbr:754,AA,0,Museum Plantin-Moretus,tg:mpmbr:754,https://data.museumplantinmoretus.be/ark:/11975/d470b0f2-f3b4-5101-8739-7173f3e8939d,Brieven
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,AA,0,Museum Plantin-Moretus,tg:mpmbr:111,https://data.museumplantinmoretus.be/ark:/11975/6a304237-5031-5046-9766-0a70563efa3a,Brieven
707b3a05-fa38-5244-ab85-f1b4061fa248,tg:mpmbr:888,AA,0,Museum Plantin-Moretus,tg:mpmbr:888,https://data.museumplantinmoretus.be/ark:/11975/707b3a05-fa38-5244-ab85-f1b4061fa248,Brieven
ba9c5496-1637-58ca-9014-9a85d7c78aec,tg:mpmbr:898,AA,0,Museum Plantin-Moretus,tg:mpmbr:898,https://data.museumplantinmoretus.be/ark:/11975/ba9c5496-1637-58ca-9014-9a85d7c78aec,Brieven
74a1d140-0fc4-533f-ade9-7249d7f921a7,tg:mpmbr:101,AA,0,Museum Plantin-Moretus,tg:mpmbr:101,https://data.museumplantinmoretus.be/ark:/11975/74a1d140-0fc4-533f-ade9-7249d7f921a7,Brieven
fff9003b-021a-5ca8-a0d7-fdca7947978e,tg:mpmbr:685,AA,0,Museum Plantin-Moretus,tg:mpmbr:685,https://data.museumplantinmoretus.be/ark:/11975/fff9003b-021a-5ca8-a0d7-fdca7947978e,Brieven
965e5921-9e25-5c6b-a1c8-151676ee731f,tg:mpmbr:695,AA,0,Museum Plantin-Moretus,tg:mpmbr:695,https://data.museumplantinmoretus.be/ark:/11975/965e5921-9e25-5c6b-a1c8-151676ee731f,Brieven
cbaee8b6-c3f9-50da-8dee-4e5e119209fa,tg:mpmbr:831,AA,0,Museum Plantin-Moretus,tg:mpmbr:831,https://data.museumplantinmoretus.be/ark:/11975/cbaee8b6-c3f9-50da-8dee-4e5e119209fa,Brieven
e5ede363-fa92-5f5b-b3ae-f4ea7068d1e6,tg:mpmbr:949,AA,0,Museum Plantin-Moretus,tg:mpmbr:949,https://data.museumplantinmoretus.be/ark:/11975/e5ede363-fa92-5f5b-b3ae-f4ea7068d1e6,Brieven
de7cecf9-71ed-5f69-98b5-07bb8a79e8c6,tg:mpmbr:821,AA,0,Museum Plantin-Moretus,tg:mpmbr:821,https://data.museumplantinmoretus.be/ark:/11975/de7cecf9-71ed-5f69-98b5-07bb8a79e8c6,Brieven
51347f9e-1e35-527d-b30a-c854fc60382c,tg:mpmbr:959,AA,0,Museum Plantin-Moretus,tg:mpmbr:959,https://data.museumplantinmoretus.be/ark:/11975/51347f9e-1e35-527d-b30a-c854fc60382c,Brieven
042cdf76-9781-50f5-897e-3b28c0decbe4,tg:mpmbr:1033,AA,0,Museum Plantin-Moretus,tg:mpmbr:1033,https://data.museumplantinmoretus.be/ark:/11975/042cdf76-9781-50f5-897e-3b28c0decbe4,Brieven
f27e6f50-4a30-56ad-968a-43391f114a8f,tg:mpmbr:1023,AA,0,Museum Plantin-Moretus,tg:mpmbr:1023,https://data.museumplantinmoretus.be/ark:/11975/f27e6f50-4a30-56ad-968a-43391f114a8f,Brieven
67eb970e-17b2-5589-af57-77cb1422aab4,tg:mpmbr:1129,AA,0,Museum Plantin-Moretus,tg:mpmbr:1129,https://data.museumplantinmoretus.be/ark:/11975/67eb970e-17b2-5589-af57-77cb1422aab4,Brieven
d54e2845-9df5-5575-b70c-a511c6465095,tg:mpmbr:28,AA,0,Museum Plantin-Moretus,tg:mpmbr:28,https://data.museumplantinmoretus.be/ark:/11975/d54e2845-9df5-5575-b70c-a511c6465095,Brieven
12cbce13-78f8-5446-8921-94590f3afeb2,tg:mpmbr:581,AA,0,Museum Plantin-Moretus,tg:mpmbr:581,https://data.museumplantinmoretus.be/ark:/11975/12cbce13-78f8-5446-8921-94590f3afeb2,Brieven
a8bb7d4d-6eb1-5208-915b-2af5973a5b9b,tg:mpmbr:1051,AA,0,Museum Plantin-Moretus,tg:mpmbr:1051,https://data.museumplantinmoretus.be/ark:/11975/a8bb7d4d-6eb1-5208-915b-2af5973a5b9b,Brieven
21a00e59-db4e-516d-b0a3-68f15ac93968,tg:mpmbr:1139,AA,0,Museum Plantin-Moretus,tg:mpmbr:1139,https://data.museumplantinmoretus.be/ark:/11975/21a00e59-db4e-516d-b0a3-68f15ac93968,Brieven
7cfe3a13-12ba-57d3-b85c-ed0c89e8c5a2,tg:mpmbr:591,AA,0,Museum Plantin-Moretus,tg:mpmbr:591,https://data.museumplantinmoretus.be/ark:/11975/7cfe3a13-12ba-57d3-b85c-ed0c89e8c5a2,Brieven
01e917d2-b2ff-52ac-8754-d2115a3b00c5,tg:mpmbr:1041,AA,0,Museum Plantin-Moretus,tg:mpmbr:1041,https://data.museumplantinmoretus.be/ark:/11975/01e917d2-b2ff-52ac-8754-d2115a3b00c5,Brieven
a5c68bf9-2e58-5814-9d19-833e94233043,tg:mpmbr:38,AA,0,Museum Plantin-Moretus,tg:mpmbr:38,https://data.museumplantinmoretus.be/ark:/11975/a5c68bf9-2e58-5814-9d19-833e94233043,Brieven
afd4927e-bb4c-567d-b98d-88601ac2a622,tg:mpmbr:853,AA,0,Museum Plantin-Moretus,tg:mpmbr:853,https://data.museumplantinmoretus.be/ark:/11975/afd4927e-bb4c-567d-b98d-88601ac2a622,Brieven
2cb501c7-4cff-5775-95b1-8cf0899e6cda,tg:mpmbr:843,AA,0,Museum Plantin-Moretus,tg:mpmbr:843,https://data.museumplantinmoretus.be/ark:/11975/2cb501c7-4cff-5775-95b1-8cf0899e6cda,Brieven
67bdcb77-cf50-5d01-b88e-27c613158c1b,tg:mpmbr:173,AA,0,Museum Plantin-Moretus,tg:mpmbr:173,https://data.museumplantinmoretus.be/ark:/11975/67bdcb77-cf50-5d01-b88e-27c613158c1b,Brieven
4b8aee00-e4cc-569f-8220-3f43692f03ee,tg:mpmbr:992,AA,0,Museum Plantin-Moretus,tg:mpmbr:992,https://data.museumplantinmoretus.be/ark:/11975/4b8aee00-e4cc-569f-8220-3f43692f03ee,Brieven
1f0673a7-9a92-5a15-8fff-48d217f0ff2c,tg:mpmbr:163,AA,0,Museum Plantin-Moretus,tg:mpmbr:163,https://data.museumplantinmoretus.be/ark:/11975/1f0673a7-9a92-5a15-8fff-48d217f0ff2c,Brieven
971dddd0-8f1c-5a97-9665-5a3bc6d60742,tg:mpmbr:982,AA,0,Museum Plantin-Moretus,tg:mpmbr:982,https://data.museumplantinmoretus.be/ark:/11975/971dddd0-8f1c-5a97-9665-5a3bc6d60742,Brieven
3b0b695e-85be-5896-8ae1-bbbb25be05ec,tg:mpmbr:726,AA,0,Museum Plantin-Moretus,tg:mpmbr:726,https://data.museumplantinmoretus.be/ark:/11975/3b0b695e-85be-5896-8ae1-bbbb25be05ec,Brieven
a066f4b4-18eb-592f-9098-9e672c68aa9d,tg:mpmbr:736,AA,0,Museum Plantin-Moretus,tg:mpmbr:736,https://data.museumplantinmoretus.be/ark:/11975/a066f4b4-18eb-592f-9098-9e672c68aa9d,Brieven
8ab24c6a-9f78-5e9b-9a7d-94d710728976,tg:mpmbr:440,AA,0,Museum Plantin-Moretus,tg:mpmbr:440,https://data.museumplantinmoretus.be/ark:/11975/8ab24c6a-9f78-5e9b-9a7d-94d710728976,Brieven
da5c7798-3926-567a-9102-67a6776fde5c,tg:mpmbr:1190,AA,0,Museum Plantin-Moretus,tg:mpmbr:1190,https://data.museumplantinmoretus.be/ark:/11975/da5c7798-3926-567a-9102-67a6776fde5c,Brieven
fbf92c18-bfdb-5fd2-96d2-d9bb456e53c3,tg:mpmbr:538,AA,0,Museum Plantin-Moretus,tg:mpmbr:538,https://data.museumplantinmoretus.be/ark:/11975/fbf92c18-bfdb-5fd2-96d2-d9bb456e53c3,Brieven
bfb38a1a-1bf0-5fef-9e1b-ad0437244a23,tg:mpmbr:91,AA,0,Museum Plantin-Moretus,tg:mpmbr:91,https://data.museumplantinmoretus.be/ark:/11975/bfb38a1a-1bf0-5fef-9e1b-ad0437244a23,Brieven
