ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
12f6e1a1-833b-5a83-84fa-b7faf7a7386e,tg:mpmph:75,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: KBR</p>
<ol>
<li>[ms. III 1483 / 31]</li>
<li>[ms. III 1483 / 31bis]</li>
<li>[ms. III 1483 / 29]</li>
<li>[ms. III 1483 / 40]</li>
<li>nvt</li>
<li>nvt</li>
<li>[ms. III 1483 / 62]</li>
<li>[ms. III 1483 / 150]</li>
<li>nvt</li>
<li>[ms. III 1483 / 1]</li>
<li>[ms. III 1483 / 1c]</li>
<li>[ms. III 1483 / 38]</li>
<li>[ms. III 1483 / 1b]</li>
</ol>
","<p>Bewaarplaats origineel: KBR</p>
<ol>
<li>[ms. III 1483 / 31]</li>
<li>[ms. III 1483 / 31bis]</li>
<li>[ms. III 1483 / 29]</li>
<li>[ms. III 1483 / 40]</li>
<li>nvt</li>
<li>nvt</li>
<li>[ms. III 1483 / 62]</li>
<li>[ms. III 1483 / 150]</li>
<li>nvt</li>
<li>[ms. III 1483 / 1]</li>
<li>[ms. III 1483 / 1c]</li>
<li>[ms. III 1483 / 38]</li>
<li>[ms. III 1483 / 1b]</li>
</ol>
",Nederlands,remarks
c6ce51c0-0db0-5a1f-9fb7-361349dd4840,tg:mpmph:65,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>R 63.8 1:81 [Fol Var II, 113 bis]</li>
<li>R 63.8 2:66 [Fol Var II, 94]</li>
<li>[Fol Var II, 123]</li>
</ol>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>R 63.8 1:81 [Fol Var II, 113 bis]</li>
<li>R 63.8 2:66 [Fol Var II, 94]</li>
<li>[Fol Var II, 123]</li>
</ol>
",Nederlands,remarks
c6ce51c0-0db0-5a1f-9fb7-361349dd4840,tg:mpmph:65,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>6 fotopositieven en 3 fotonegatieven</p>
","<p>6 fotopositieven en 3 fotonegatieven</p>
",Nederlands,remarks
f022dc4f-36b1-5a66-80aa-9944797a9e37,tg:mpmph:100,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus - A 387</p>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus - A 387</p>
",Nederlands,remarks
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus - B 3491</p>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus - B 3491</p>
",Nederlands,remarks
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Enschedé - 1597</p>
","<p>Bewaarplaats origineel: Museum Enschedé - 1597</p>
",Nederlands,remarks
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Meerdere microfilms op één spoel</p>
","<p>Meerdere microfilms op één spoel</p>
",Nederlands,remarks
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>(f. 111ar; 173r, 173ar); K17</p>
","<p>(f. 111ar; 173r, 173ar); K17</p>
",Nederlands,remarks
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus [Fol Var II, 103-104]</p>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus [Fol Var II, 103-104]</p>
",Nederlands,remarks
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>2 fotopositieven en 1 fotonegatief</p>
","<p>2 fotopositieven en 1 fotonegatief</p>
",Nederlands,remarks
46878d5c-014a-56a9-a7f8-35748ffb9d8a,tg:mpmph:74,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>21 fotopositieven en 1 papieren kaartje</p>
","<p>21 fotopositieven en 1 papieren kaartje</p>
",Nederlands,remarks
46878d5c-014a-56a9-a7f8-35748ffb9d8a,tg:mpmph:74,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: KBR</p>
<ol>
<li>[ms. III 1483 / 31]</li>
<li>[ms. III 1483 / 31bis]</li>
<li>[ms. III 1483 / 29]</li>
<li>[ms. III 1483 / 40]</li>
<li>nvt</li>
<li>nvt</li>
<li>[ms. III 1483 / 62]</li>
<li>[ms. III 1483 / 150]</li>
<li>nvt</li>
</ol>
","<p>Bewaarplaats origineel: KBR</p>
<ol>
<li>[ms. III 1483 / 31]</li>
<li>[ms. III 1483 / 31bis]</li>
<li>[ms. III 1483 / 29]</li>
<li>[ms. III 1483 / 40]</li>
<li>nvt</li>
<li>nvt</li>
<li>[ms. III 1483 / 62]</li>
<li>[ms. III 1483 / 150]</li>
<li>nvt</li>
</ol>
",Nederlands,remarks
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus - BM 30.105</p>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus - BM 30.105</p>
",Nederlands,remarks
81aaae21-7028-5bcd-9dbb-dbccaa22064f,tg:mpmph:20,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
81aaae21-7028-5bcd-9dbb-dbccaa22064f,tg:mpmph:20,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana - Stamp Chigi IV 1029</p>
","<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana - Stamp Chigi IV 1029</p>
",Nederlands,remarks
446ac2b9-2e36-563c-9e73-2d747408702a,tg:mpmph:30,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
ad8368fa-2ee2-55e7-b70e-b62a812b56ae,tg:mpmph:42,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
ad8368fa-2ee2-55e7-b70e-b62a812b56ae,tg:mpmph:42,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Archives nationales: centre historique de Paris</p>
<ol>
<li>ET XXXII 32</li>
<li>ET XXXII 34</li>
<li>ET XXXII 36</li>
<li>ET CXXII 1410</li>
<li>ET CXXII 1456</li>
</ol>
","<p>Bewaarplaats origineel: Archives nationales: centre historique de Paris</p>
<ol>
<li>ET XXXII 32</li>
<li>ET XXXII 34</li>
<li>ET XXXII 36</li>
<li>ET CXXII 1410</li>
<li>ET CXXII 1456</li>
</ol>
",Nederlands,remarks
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Cambridge University Library - M*II.24(E)</p>
","<p>Bewaarplaats origineel: Cambridge University Library - M*II.24(E)</p>
",Nederlands,remarks
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>STC: 22.856.5</p>
","<p>STC: 22.856.5</p>
",Nederlands,remarks
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus - BM 30.102</p>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus - BM 30.102</p>
",Nederlands,remarks
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Universiteitsbibliotheek Leiden - 20651 D 50</p>
","<p>Bewaarplaats origineel: Universiteitsbibliotheek Leiden - 20651 D 50</p>
",Nederlands,remarks
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Koninklijke Bibliotheek van Nederland - KW 3109 B 23</p>
","<p>Bewaarplaats origineel: Koninklijke Bibliotheek van Nederland - KW 3109 B 23</p>
",Nederlands,remarks
88418fac-2c30-5ae1-b7f8-659da144e16c,tg:mpmph:49,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
88418fac-2c30-5ae1-b7f8-659da144e16c,tg:mpmph:49,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Universiteitsbibliotheek Gent - BL 2992</p>
","<p>Bewaarplaats origineel: Universiteitsbibliotheek Gent - BL 2992</p>
",Nederlands,remarks
8e67ae5a-ecce-5684-aec6-c266ea6a8d35,tg:mpmph:59,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Losse microfilms</p>
","<p>Losse microfilms</p>
",Nederlands,remarks
8e67ae5a-ecce-5684-aec6-c266ea6a8d35,tg:mpmph:59,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Staats- und Universitätsbibliothek Dresden - 36.8° 5815</p>
","<p>Bewaarplaats origineel: Staats- und Universitätsbibliothek Dresden - 36.8° 5815</p>
",Nederlands,remarks
0601325c-d473-5b61-888a-cfab9bd292d6,tg:mpmph:102,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Universiteit van Amsterdam - OTM: O 96-27</p>
","<p>Bewaarplaats origineel: Universiteit van Amsterdam - OTM: O 96-27</p>
",Nederlands,remarks
dcc9188a-6856-50f7-b147-658bdb097ba6,tg:mpmph:76,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>32 transparanten, 14 papieren bladen en 25 fotonegatieven</p>
","<p>32 transparanten, 14 papieren bladen en 25 fotonegatieven</p>
",Nederlands,remarks
dcc9188a-6856-50f7-b147-658bdb097ba6,tg:mpmph:76,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>A 3811</li>
<li>R 14.15</li>
<li>R 28.9; NK 1803 (MPM?)</li>
<li>TK 542</li>
<li>R 25.20(1)</li>
<li>Arch. VIII, fo. 150</li>
<li>F 16 11 54</li>
<li>R 27.13</li>
<li>R 27.5</li>
<li>H 199987:1 [B 199991]</li>
<li>R 25.202</li>
<li>A 1892</li>
<li>nvt</li>
<li>nvt</li>
<li>nvt</li>
<li>nvt</li>
<li>B 1513</li>
</ol>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>A 3811</li>
<li>R 14.15</li>
<li>R 28.9; NK 1803 (MPM?)</li>
<li>TK 542</li>
<li>R 25.20(1)</li>
<li>Arch. VIII, fo. 150</li>
<li>F 16 11 54</li>
<li>R 27.13</li>
<li>R 27.5</li>
<li>H 199987:1 [B 199991]</li>
<li>R 25.202</li>
<li>A 1892</li>
<li>nvt</li>
<li>nvt</li>
<li>nvt</li>
<li>nvt</li>
<li>B 1513</li>
</ol>
",Nederlands,remarks
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>14 fotopositieven en 11 fotonegatieven</p>
","<p>14 fotopositieven en 11 fotonegatieven</p>
",Nederlands,remarks
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>[Fol Var II, 87]</li>
<li>R 63.8 2:63 en R 63.8 4:90 [Fol Var IX, 110 of IV 110]</li>
<li>R 63.8 2:65</li>
<li>R 63.8 2:64 [Fol Var II, 88]</li>
<li>R 63.8 2:75 en R 63.8 4:88 [Fol Var II, 109]</li>
<li>R 63.8 2:74 [Fol Var II, 108]</li>
</ol>
","<p>Bewaarplaats origineel: Museum Plantin-Moretus</p>
<ol>
<li>[Fol Var II, 87]</li>
<li>R 63.8 2:63 en R 63.8 4:90 [Fol Var IX, 110 of IV 110]</li>
<li>R 63.8 2:65</li>
<li>R 63.8 2:64 [Fol Var II, 88]</li>
<li>R 63.8 2:75 en R 63.8 4:88 [Fol Var II, 109]</li>
<li>R 63.8 2:74 [Fol Var II, 108]</li>
</ol>
",Nederlands,remarks
633eb992-a5fd-5527-a534-d01b12ca13f7,tg:mpmph:50,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
633eb992-a5fd-5527-a534-d01b12ca13f7,tg:mpmph:50,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Bibliothèque Municipale Grenoble - A.1329</p>
","<p>Bewaarplaats origineel: Bibliothèque Municipale Grenoble - A.1329</p>
",Nederlands,remarks
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Bibliothèque Nationale de France - R.7177</p>
","<p>Bewaarplaats origineel: Bibliothèque Nationale de France - R.7177</p>
",Nederlands,remarks
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm met twee extra briefjes</p>
","<p>Microfilm met twee extra briefjes</p>
",Nederlands,remarks
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana</p>
<ol>
<li>R-G-Liturg-V-32</li>
<li>Stamp. Barb.V-XIII-101</li>
<li>R-I-III-209</li>
<li>R-G-Orient-IV-598-(1)</li>
<li>Vat. Lat. 9791</li>
</ol>
","<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana</p>
<ol>
<li>R-G-Liturg-V-32</li>
<li>Stamp. Barb.V-XIII-101</li>
<li>R-I-III-209</li>
<li>R-G-Orient-IV-598-(1)</li>
<li>Vat. Lat. 9791</li>
</ol>
",Nederlands,remarks
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana</p>
<ol>
<li>Stamp. Barb. Y-II-6</li>
<li>Riv. OR. 49.1928 (2)</li>
<li>Cat. Ital. Vat. Gen.4</li>
<li>Stamp. Barb. A-IX-37</li>
<li>Stamp. Barb. D-VIII-47</li>
<li>R.I.V. 1342 (9)</li>
<li>Stamp. Barb. V-XV-99</li>
<li>Stamp. Barb. V-XIII-104-(2)</li>
<li>Racc-Gen-OR-II-114</li>
<li>Z-156-R-75-B-48</li>
<li>R-G-Teol-V-1155(1)</li>
<li>Ris-IV-38(1)</li>
<li>Ris-IV-38(2)</li>
<li>Papi-III-vol.IX</li>
<li>Ital-II-Veneto-2-IV-(2)-(int)-5</li>
<li>Liturg.-C-V-17</li>
</ol>
","<p>Bewaarplaats origineel: Biblioteca Apostolica Vaticana</p>
<ol>
<li>Stamp. Barb. Y-II-6</li>
<li>Riv. OR. 49.1928 (2)</li>
<li>Cat. Ital. Vat. Gen.4</li>
<li>Stamp. Barb. A-IX-37</li>
<li>Stamp. Barb. D-VIII-47</li>
<li>R.I.V. 1342 (9)</li>
<li>Stamp. Barb. V-XV-99</li>
<li>Stamp. Barb. V-XIII-104-(2)</li>
<li>Racc-Gen-OR-II-114</li>
<li>Z-156-R-75-B-48</li>
<li>R-G-Teol-V-1155(1)</li>
<li>Ris-IV-38(1)</li>
<li>Ris-IV-38(2)</li>
<li>Papi-III-vol.IX</li>
<li>Ital-II-Veneto-2-IV-(2)-(int)-5</li>
<li>Liturg.-C-V-17</li>
</ol>
",Nederlands,remarks
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Op oorspronkelijk doosje geschreven: ≠ civ[ilité]; Duchemen [Du Chemin?] 7/6.5; Quarante et neuf psalmes de David, Paris N. du Chemin 1568; ex. Bib G. Thibault (bibliopape lesure rue 94)</p>
","<p>Op oorspronkelijk doosje geschreven: ≠ civ[ilité]; Duchemen [Du Chemin?] 7/6.5; Quarante et neuf psalmes de David, Paris N. du Chemin 1568; ex. Bib G. Thibault (bibliopape lesure rue 94)</p>
",Nederlands,remarks
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Archives nationales: centre historique de Paris</p>
<ol>
<li>ET II 129</li>
<li>ET CXXII 4</li>
</ol>
","<p>Bewaarplaats origineel: Archives nationales: centre historique de Paris</p>
<ol>
<li>ET II 129</li>
<li>ET CXXII 4</li>
</ol>
",Nederlands,remarks
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Afdruk Schedel 1498 (f. 14-53v)</p>
","<p>Afdruk Schedel 1498 (f. 14-53v)</p>
",Nederlands,remarks
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Bewaarplaats origineel: Bayern Staatsbibliothek - Clm 451</p>
","<p>Bewaarplaats origineel: Bayern Staatsbibliothek - Clm 451</p>
",Nederlands,remarks
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Biblioteca Vallicelliana Rome</p>
<ol>
<li>I.I. 158.5</li>
<li>I.I.158.6</li>
<li>I.I.158.7</li>
<li>I.I.158.8</li>
</ol>
","<p>Bewaarplaats origineel: Biblioteca Vallicelliana Rome</p>
<ol>
<li>I.I. 158.5</li>
<li>I.I.158.6</li>
<li>I.I.158.7</li>
<li>I.I.158.8</li>
</ol>
",Nederlands,remarks
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: KBR - VH 8.945 A (LP)</p>
","<p>Bewaarplaats origineel: KBR - VH 8.945 A (LP)</p>
",Nederlands,remarks
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Bibliotheek Verenig. Bevordering Boekh.</p>
","<p>Bewaarplaats origineel: Bibliotheek Verenig. Bevordering Boekh.</p>
",Nederlands,remarks
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bewaarplaats origineel: Museum Enschedé - 1576</p>
","<p>Bewaarplaats origineel: Museum Enschedé - 1576</p>
",Nederlands,remarks
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Losse microfilms</p>
","<p>Losse microfilms</p>
",Nederlands,remarks
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Staats- und Universitätsbibliothek Dresden - Biblia 2357</p>
","<p>Bewaarplaats origineel: Staats- und Universitätsbibliothek Dresden - Biblia 2357</p>
",Nederlands,remarks
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Microfilm</p>
","<p>Microfilm</p>
",Nederlands,remarks
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bewaarplaats origineel: Bibliothèque National de France - 22.117/8588</p>
","<p>Bewaarplaats origineel: Bibliothèque National de France - 22.117/8588</p>
",Nederlands,remarks
