ResourceID,brocade.id,card,order,Keeper,Object Number,Object Identifier
cb2d75af-a232-5ddd-b4af-234ee4d38556,tg:mpmph:20_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:20_#1,https://data.museumplantinmoretus.be/ark:/11975/cb2d75af-a232-5ddd-b4af-234ee4d38556
153dd3ba-db9e-597c-8580-d4ba2fc79aa3,tg:mpmph:30_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:30_#1,https://data.museumplantinmoretus.be/ark:/11975/153dd3ba-db9e-597c-8580-d4ba2fc79aa3
af803315-1e49-5c5f-ae15-eb2878d2dedc,tg:mpmph:42_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:42_#1,https://data.museumplantinmoretus.be/ark:/11975/af803315-1e49-5c5f-ae15-eb2878d2dedc
03c8990c-ba3a-5c5e-9a2a-08360d5eb8e9,tg:mpmph:52_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:52_#1,https://data.museumplantinmoretus.be/ark:/11975/03c8990c-ba3a-5c5e-9a2a-08360d5eb8e9
66327336-304a-5178-94b7-50b003153994,tg:mpmph:109_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:109_#1,https://data.museumplantinmoretus.be/ark:/11975/66327336-304a-5178-94b7-50b003153994
27cefa72-ec66-5eb1-a976-177cb107b710,tg:mpmph:92_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:92_#1,https://data.museumplantinmoretus.be/ark:/11975/27cefa72-ec66-5eb1-a976-177cb107b710
61fe8a24-d55f-5153-9b1c-8648e22e318c,tg:mpmph:82_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:82_#1,https://data.museumplantinmoretus.be/ark:/11975/61fe8a24-d55f-5153-9b1c-8648e22e318c
225c0427-0797-5af6-907b-9deae566cc07,tg:mpmph:49_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:49_#1,https://data.museumplantinmoretus.be/ark:/11975/225c0427-0797-5af6-907b-9deae566cc07
e6bfc5c3-6da1-5707-beec-1b71aaab4bf3,tg:mpmph:59_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:59_#1,https://data.museumplantinmoretus.be/ark:/11975/e6bfc5c3-6da1-5707-beec-1b71aaab4bf3
79a2ec62-c6aa-52e4-9625-17b25a00f7d1,tg:mpmph:102_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:102_#1,https://data.museumplantinmoretus.be/ark:/11975/79a2ec62-c6aa-52e4-9625-17b25a00f7d1
c69d0e47-9009-53bb-ad77-2e33fd199b30,tg:mpmph:14_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:14_#1,https://data.museumplantinmoretus.be/ark:/11975/c69d0e47-9009-53bb-ad77-2e33fd199b30
192f248d-5931-5938-864c-9627fc72eee7,tg:mpmph:76_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:76_#1,https://data.museumplantinmoretus.be/ark:/11975/192f248d-5931-5938-864c-9627fc72eee7
443e33f1-6a69-5bbe-ae99-8a39337ad250,tg:mpmph:66_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:66_#1,https://data.museumplantinmoretus.be/ark:/11975/443e33f1-6a69-5bbe-ae99-8a39337ad250
d5e81ead-eb24-55f5-8494-4afb69a8449a,tg:mpmph:50_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:50_#1,https://data.museumplantinmoretus.be/ark:/11975/d5e81ead-eb24-55f5-8494-4afb69a8449a
2ea0e18c-6b4e-57a5-8984-17507fbc1bbc,tg:mpmph:40_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:40_#1,https://data.museumplantinmoretus.be/ark:/11975/2ea0e18c-6b4e-57a5-8984-17507fbc1bbc
623b504a-77f7-536b-b7c9-e98fef50725e,tg:mpmph:32_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:32_#1,https://data.museumplantinmoretus.be/ark:/11975/623b504a-77f7-536b-b7c9-e98fef50725e
876cda95-7079-519e-8833-198ab402dde6,tg:mpmph:22_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:22_#1,https://data.museumplantinmoretus.be/ark:/11975/876cda95-7079-519e-8833-198ab402dde6
9970a225-7f06-5b1b-b41b-c61045fbe4c8,tg:mpmph:41_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:41_#1,https://data.museumplantinmoretus.be/ark:/11975/9970a225-7f06-5b1b-b41b-c61045fbe4c8
d3d677e7-467b-5ee8-b0d9-5592255c9743,tg:mpmph:51_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:51_#1,https://data.museumplantinmoretus.be/ark:/11975/d3d677e7-467b-5ee8-b0d9-5592255c9743
2068392a-927a-5d44-90a6-24a88e138966,tg:mpmph:23_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:23_#1,https://data.museumplantinmoretus.be/ark:/11975/2068392a-927a-5d44-90a6-24a88e138966
0204e5c2-0ae8-50ac-9bac-c2822da7f068,tg:mpmph:33_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:33_#1,https://data.museumplantinmoretus.be/ark:/11975/0204e5c2-0ae8-50ac-9bac-c2822da7f068
0d44d7a5-175d-55f2-ac3c-3a1131f01dc3,tg:mpmph:83_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:83_#1,https://data.museumplantinmoretus.be/ark:/11975/0d44d7a5-175d-55f2-ac3c-3a1131f01dc3
23bca651-65b9-5288-ab4a-4284d9d89489,tg:mpmph:93_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:93_#1,https://data.museumplantinmoretus.be/ark:/11975/23bca651-65b9-5288-ab4a-4284d9d89489
b2bded79-722b-5aa8-aa79-90732b5c42b4,tg:mpmph:103_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:103_#1,https://data.museumplantinmoretus.be/ark:/11975/b2bded79-722b-5aa8-aa79-90732b5c42b4
9fc7ca8e-7400-59ac-b5cc-df494dde9aae,tg:mpmph:58_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:58_#1,https://data.museumplantinmoretus.be/ark:/11975/9fc7ca8e-7400-59ac-b5cc-df494dde9aae
b4d9ef64-04ff-53bd-b506-12ddcb55dcfa,tg:mpmph:48_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:48_#1,https://data.museumplantinmoretus.be/ark:/11975/b4d9ef64-04ff-53bd-b506-12ddcb55dcfa
1615bb8e-58e5-5cb1-b72e-16386b716fed,tg:mpmph:15_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:15_#1,https://data.museumplantinmoretus.be/ark:/11975/1615bb8e-58e5-5cb1-b72e-16386b716fed
6b670bdf-141f-55e1-bb91-96466a4c5401,tg:mpmph:67_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:67_#1,https://data.museumplantinmoretus.be/ark:/11975/6b670bdf-141f-55e1-bb91-96466a4c5401
6129afef-8767-53ff-9617-f575251b42cb,tg:mpmph:77_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:77_#1,https://data.museumplantinmoretus.be/ark:/11975/6129afef-8767-53ff-9617-f575251b42cb
5b04f684-bea6-5b5f-829c-6ab4572cbd95,tg:mpmph:72_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:72_#1,https://data.museumplantinmoretus.be/ark:/11975/5b04f684-bea6-5b5f-829c-6ab4572cbd95
c013fd2e-a012-5bc2-b37b-d5ba8ddff784,tg:mpmph:62_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:62_#1,https://data.museumplantinmoretus.be/ark:/11975/c013fd2e-a012-5bc2-b37b-d5ba8ddff784
c460fa86-0321-5a07-b7f0-b674cbe91a07,tg:mpmph:96_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:96_#1,https://data.museumplantinmoretus.be/ark:/11975/c460fa86-0321-5a07-b7f0-b674cbe91a07
9fae7fb3-c06d-5338-8fa0-93b89e01309c,tg:mpmph:86_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:86_#1,https://data.museumplantinmoretus.be/ark:/11975/9fae7fb3-c06d-5338-8fa0-93b89e01309c
c88b47ee-c697-5a61-8537-0afdddf11c67,tg:mpmph:106_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:106_#1,https://data.museumplantinmoretus.be/ark:/11975/c88b47ee-c697-5a61-8537-0afdddf11c67
a3ec3b64-906c-5396-a92e-3f1a2a62977c,tg:mpmph:54_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:54_#1,https://data.museumplantinmoretus.be/ark:/11975/a3ec3b64-906c-5396-a92e-3f1a2a62977c
c775f0a3-f2e9-590d-b1c9-226e6ddde9df,tg:mpmph:44_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:44_#1,https://data.museumplantinmoretus.be/ark:/11975/c775f0a3-f2e9-590d-b1c9-226e6ddde9df
5d99d07e-04e2-583d-9f4a-a43b6a55b85b,tg:mpmph:36_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:36_#1,https://data.museumplantinmoretus.be/ark:/11975/5d99d07e-04e2-583d-9f4a-a43b6a55b85b
deb92b88-6d36-5456-b5d6-2b104e0b110e,tg:mpmph:26_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:26_#1,https://data.museumplantinmoretus.be/ark:/11975/deb92b88-6d36-5456-b5d6-2b104e0b110e
ac70bb1d-3561-578b-a818-e1292a707db5,tg:mpmph:45_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:45_#1,https://data.museumplantinmoretus.be/ark:/11975/ac70bb1d-3561-578b-a818-e1292a707db5
4e9a0cde-2e8d-5ac4-bec5-ba74ac60f3e0,tg:mpmph:55_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:55_#1,https://data.museumplantinmoretus.be/ark:/11975/4e9a0cde-2e8d-5ac4-bec5-ba74ac60f3e0
c742772f-722c-5542-8d47-7cb67e2ff15d,tg:mpmph:27_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:27_#1,https://data.museumplantinmoretus.be/ark:/11975/c742772f-722c-5542-8d47-7cb67e2ff15d
de61939d-a386-57b6-bc78-0e5398d9ac5a,tg:mpmph:37_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:37_#1,https://data.museumplantinmoretus.be/ark:/11975/de61939d-a386-57b6-bc78-0e5398d9ac5a
8f71b843-ee7e-5121-bd20-f1741e59f3ed,tg:mpmph:11_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:11_#1,https://data.museumplantinmoretus.be/ark:/11975/8f71b843-ee7e-5121-bd20-f1741e59f3ed
96ff3977-3550-55c5-9be7-1fef2c386782,tg:mpmph:63_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:63_#1,https://data.museumplantinmoretus.be/ark:/11975/96ff3977-3550-55c5-9be7-1fef2c386782
6a900618-d95f-5af0-8828-c6322d488122,tg:mpmph:73_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:73_#1,https://data.museumplantinmoretus.be/ark:/11975/6a900618-d95f-5af0-8828-c6322d488122
98442105-e29f-5633-a5bb-7f3caf420336,tg:mpmph:87_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:87_#1,https://data.museumplantinmoretus.be/ark:/11975/98442105-e29f-5633-a5bb-7f3caf420336
2760e92a-f0f0-5771-aa50-5bfbf05ce051,tg:mpmph:97_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:97_#1,https://data.museumplantinmoretus.be/ark:/11975/2760e92a-f0f0-5771-aa50-5bfbf05ce051
eb02884e-fecb-5e9f-b358-db40c8c28310,tg:mpmph:107_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:107_#1,https://data.museumplantinmoretus.be/ark:/11975/eb02884e-fecb-5e9f-b358-db40c8c28310
d36dd28c-1ad2-5deb-a55e-98f65226748e,tg:mpmph:68_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:68_#1,https://data.museumplantinmoretus.be/ark:/11975/d36dd28c-1ad2-5deb-a55e-98f65226748e
f27ae1f3-0241-548e-921f-54ff32fd6726,tg:mpmph:78_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:78_#1,https://data.museumplantinmoretus.be/ark:/11975/f27ae1f3-0241-548e-921f-54ff32fd6726
69a5c208-bbca-50d6-a51d-b3bab770b825,tg:mpmph:35_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:35_#1,https://data.museumplantinmoretus.be/ark:/11975/69a5c208-bbca-50d6-a51d-b3bab770b825
3136f499-daea-5675-88be-3feda866d8ba,tg:mpmph:25_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:25_#1,https://data.museumplantinmoretus.be/ark:/11975/3136f499-daea-5675-88be-3feda866d8ba
b32f857a-9586-5620-8ae1-e2ac82231036,tg:mpmph:57_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:57_#1,https://data.museumplantinmoretus.be/ark:/11975/b32f857a-9586-5620-8ae1-e2ac82231036
d2124053-2b48-50da-9eed-1955f07b1224,tg:mpmph:47_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:47_#1,https://data.museumplantinmoretus.be/ark:/11975/d2124053-2b48-50da-9eed-1955f07b1224
d99c2dc7-b848-54a0-a691-539342498ece,tg:mpmph:71_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:71_#1,https://data.museumplantinmoretus.be/ark:/11975/d99c2dc7-b848-54a0-a691-539342498ece
9b6661f0-3e18-5cfd-a0b2-b36235702fc2,tg:mpmph:61_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:61_#1,https://data.museumplantinmoretus.be/ark:/11975/9b6661f0-3e18-5cfd-a0b2-b36235702fc2
275be32b-b9df-5001-b75c-a275b2fd2fd6,tg:mpmph:13_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:13_#1,https://data.museumplantinmoretus.be/ark:/11975/275be32b-b9df-5001-b75c-a275b2fd2fd6
b64b4d07-57f2-5ab9-a713-289ee5fa62f2,tg:mpmph:105_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:105_#1,https://data.museumplantinmoretus.be/ark:/11975/b64b4d07-57f2-5ab9-a713-289ee5fa62f2
b41dd4b0-f790-5a39-bb13-3927b4cded51,tg:mpmph:95_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:95_#1,https://data.museumplantinmoretus.be/ark:/11975/b41dd4b0-f790-5a39-bb13-3927b4cded51
d6b252ef-ee08-5ecd-880d-16a33f37ae65,tg:mpmph:85_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:85_#1,https://data.museumplantinmoretus.be/ark:/11975/d6b252ef-ee08-5ecd-880d-16a33f37ae65
b09dc0df-97a1-58d6-859c-46d173698b9e,tg:mpmph:60_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:60_#1,https://data.museumplantinmoretus.be/ark:/11975/b09dc0df-97a1-58d6-859c-46d173698b9e
4fc8eb7b-fc29-5423-92de-0f4731fe7987,tg:mpmph:70_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:70_#1,https://data.museumplantinmoretus.be/ark:/11975/4fc8eb7b-fc29-5423-92de-0f4731fe7987
12f3a9a8-81ed-568a-8189-70363a88718d,tg:mpmph:12_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:12_#1,https://data.museumplantinmoretus.be/ark:/11975/12f3a9a8-81ed-568a-8189-70363a88718d
d64e3ec6-9a88-512b-b498-1256691440d2,tg:mpmph:104_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:104_#1,https://data.museumplantinmoretus.be/ark:/11975/d64e3ec6-9a88-512b-b498-1256691440d2
be378522-63d5-5484-8de7-4fd90cf5e0d2,tg:mpmph:84_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:84_#1,https://data.museumplantinmoretus.be/ark:/11975/be378522-63d5-5484-8de7-4fd90cf5e0d2
de7789cb-6773-576e-a376-c1a0078dd196,tg:mpmph:94_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:94_#1,https://data.museumplantinmoretus.be/ark:/11975/de7789cb-6773-576e-a376-c1a0078dd196
37261aa0-60ca-598e-8430-76bd7268c647,tg:mpmph:79_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:79_#1,https://data.museumplantinmoretus.be/ark:/11975/37261aa0-60ca-598e-8430-76bd7268c647
526f4764-8f08-515f-85c7-389282b006f5,tg:mpmph:69_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:69_#1,https://data.museumplantinmoretus.be/ark:/11975/526f4764-8f08-515f-85c7-389282b006f5
f7968ecf-9804-5d35-9090-7e2b9dcac010,tg:mpmph:24_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:24_#1,https://data.museumplantinmoretus.be/ark:/11975/f7968ecf-9804-5d35-9090-7e2b9dcac010
e65fbbc6-bf16-5bd2-9202-027996932153,tg:mpmph:34_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:34_#1,https://data.museumplantinmoretus.be/ark:/11975/e65fbbc6-bf16-5bd2-9202-027996932153
fef6ef86-f6e5-51c0-a3ed-59aa9e633960,tg:mpmph:46_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:46_#1,https://data.museumplantinmoretus.be/ark:/11975/fef6ef86-f6e5-51c0-a3ed-59aa9e633960
7633b204-c437-548d-aff4-16bd8cfd4ff3,tg:mpmph:56_#1,AA,0,Museum Plantin-Moretus,tg:mpmph:56_#1,https://data.museumplantinmoretus.be/ark:/11975/7633b204-c437-548d-aff4-16bd8cfd4ff3
