ResourceID,brocade.id,card,order,source_field,Material Records
b4182975-61f9-5203-a727-dd5c0ad07f18,tg:mpmph:110,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""70c21c45-3f92-5dc7-ae3c-8e650c96670a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bfac8f7c-5d0c-4b18-9eaf-cd8c2d6041b1"", ""inverseOntologyProperty"": """"}]"
2d0bf567-5768-5791-b31c-86e0269b9dd9,tg:mpmph:80,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""e2184164-9516-51e5-817a-db86425e2ad1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3abe30b-d666-4a2e-b697-cebfdd89719f"", ""inverseOntologyProperty"": """"}]"
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""57a9ed2e-e46e-52ec-b3e1-68bb09d369b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e94f3f1-f338-4c45-805c-23cf4b71f63e"", ""inverseOntologyProperty"": """"}]"
ca1cf717-87de-593d-879d-bbc322cc0af3,tg:mpmph:39,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""39907cb5-f8d4-5341-b387-6d8aa2c722f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70cc886d-57e9-4edc-ab24-e54536d3d585"", ""inverseOntologyProperty"": """"}]"
98ede7e9-04cf-5572-9050-3c38ff08333c,tg:mpmph:29,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""6b687c2b-864c-5ca0-b6ee-59f294a812e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""454175e1-9f60-4022-80af-d02b12a7dea0"", ""inverseOntologyProperty"": """"}]"
9ec5ab15-587a-5306-91c2-1fec1c22f42b,tg:mpmph:64,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""53ec7d83-adc4-531a-9217-fe7d8ac4eb08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93772a64-caf1-4a08-afe9-edff7f83209f"", ""inverseOntologyProperty"": """"}]"
46878d5c-014a-56a9-a7f8-35748ffb9d8a,tg:mpmph:74,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""24d14f81-9d39-5f8d-a31b-5f3c4e1645cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6ab2f2b-4872-44cc-ab82-8f96dd5621f4"", ""inverseOntologyProperty"": """"}]"
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""441c824c-45cf-515d-a021-27e089d7928a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37f54ebd-fc96-41fe-b30c-3515c6de9c14"", ""inverseOntologyProperty"": """"}]"
bbe4a999-e119-5460-a0bd-2ef6005b0c19,tg:mpmph:99,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""378a644e-0606-528a-843b-6e916bf39902"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05d46cb6-391a-4523-b73f-e5e7db14526d"", ""inverseOntologyProperty"": """"}]"
136b5024-824a-5852-aade-a50bef89e1b1,tg:mpmph:89,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""83d22bbb-ed76-5e38-b341-abea61ef1beb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f033b505-8e3f-410d-a9fa-a7b1cc746a4b"", ""inverseOntologyProperty"": """"}]"
81aaae21-7028-5bcd-9dbb-dbccaa22064f,tg:mpmph:20,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""cb2d75af-a232-5ddd-b4af-234ee4d38556"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b877a89d-e3e9-4e6a-a528-702c9699f448"", ""inverseOntologyProperty"": """"}]"
446ac2b9-2e36-563c-9e73-2d747408702a,tg:mpmph:30,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""153dd3ba-db9e-597c-8580-d4ba2fc79aa3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ac978248-06c5-4ba0-a82a-eb8c3f3aae76"", ""inverseOntologyProperty"": """"}]"
ad8368fa-2ee2-55e7-b70e-b62a812b56ae,tg:mpmph:42,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""af803315-1e49-5c5f-ae15-eb2878d2dedc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93ab6edf-65b5-4b5c-8c22-9fc1ceae9c08"", ""inverseOntologyProperty"": """"}]"
22cdd8f7-6cf3-55fe-aa04-5b7efa7b9ff4,tg:mpmph:52,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""03c8990c-ba3a-5c5e-9a2a-08360d5eb8e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59e4b05b-f526-42d8-88ca-971e554221b7"", ""inverseOntologyProperty"": """"}]"
1616a1ee-ecef-5dc0-a725-4482623bfc55,tg:mpmph:109,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""66327336-304a-5178-94b7-50b003153994"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dee6424d-bb1a-4e2e-bd88-08142fb864a0"", ""inverseOntologyProperty"": """"}]"
4d365fa2-2ad0-53e9-a168-01512accff50,tg:mpmph:92,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""27cefa72-ec66-5eb1-a976-177cb107b710"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9117431-9546-463d-8ce6-8f8ffc9edd43"", ""inverseOntologyProperty"": """"}]"
c417b291-2b00-5e32-8b8b-dbc7063baecb,tg:mpmph:82,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""61fe8a24-d55f-5153-9b1c-8648e22e318c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3779eba9-fa25-41d9-a296-4cbb2a36f8d6"", ""inverseOntologyProperty"": """"}]"
88418fac-2c30-5ae1-b7f8-659da144e16c,tg:mpmph:49,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""225c0427-0797-5af6-907b-9deae566cc07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5bc8b9e4-0e30-47e7-8681-2ceb9393b8f6"", ""inverseOntologyProperty"": """"}]"
8e67ae5a-ecce-5684-aec6-c266ea6a8d35,tg:mpmph:59,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""e6bfc5c3-6da1-5707-beec-1b71aaab4bf3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9573f0b8-d2fa-4948-a53b-4366498e429a"", ""inverseOntologyProperty"": """"}]"
0601325c-d473-5b61-888a-cfab9bd292d6,tg:mpmph:102,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""79a2ec62-c6aa-52e4-9625-17b25a00f7d1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d27d29e5-3ce0-48e3-b300-d3e89d421a17"", ""inverseOntologyProperty"": """"}]"
177dc347-eab9-5aa9-9bed-bcc55aa5c471,tg:mpmph:14,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c69d0e47-9009-53bb-ad77-2e33fd199b30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1506bdf1-e89e-4cc3-844a-eea3b3c72e72"", ""inverseOntologyProperty"": """"}]"
dcc9188a-6856-50f7-b147-658bdb097ba6,tg:mpmph:76,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""192f248d-5931-5938-864c-9627fc72eee7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c07526e-c128-4cf8-b21b-cd8629468894"", ""inverseOntologyProperty"": """"}]"
446b3528-00c5-567d-b487-16c664daba1b,tg:mpmph:66,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""443e33f1-6a69-5bbe-ae99-8a39337ad250"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e4811ed-873a-4e90-a695-c6c93f00bafe"", ""inverseOntologyProperty"": """"}]"
633eb992-a5fd-5527-a534-d01b12ca13f7,tg:mpmph:50,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d5e81ead-eb24-55f5-8494-4afb69a8449a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""376d3a19-cc29-40da-83a4-d59590f2815e"", ""inverseOntologyProperty"": """"}]"
89a03f1f-a849-54d1-bad7-0b3783be0323,tg:mpmph:40,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""2ea0e18c-6b4e-57a5-8984-17507fbc1bbc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c583c04-17bf-4053-88da-ae34a57549d8"", ""inverseOntologyProperty"": """"}]"
cf3016fe-7454-52a8-90e3-f1bd64f1d2ee,tg:mpmph:32,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""623b504a-77f7-536b-b7c9-e98fef50725e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""36119770-804a-4123-90a7-2d462b624180"", ""inverseOntologyProperty"": """"}]"
2463587d-8d6e-5386-a2ff-5b722d676cf3,tg:mpmph:22,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""876cda95-7079-519e-8833-198ab402dde6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1bdff7f-d92d-479c-bb23-4c1a6a37ca9f"", ""inverseOntologyProperty"": """"}]"
eb9f60d8-3e27-5471-a2dd-90e2c3182af8,tg:mpmph:41,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""9970a225-7f06-5b1b-b41b-c61045fbe4c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""336bcbe5-58b2-44b6-959c-f1be060b8e44"", ""inverseOntologyProperty"": """"}]"
ce680aee-e5e6-55f0-80d3-6ea99cfa9014,tg:mpmph:51,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d3d677e7-467b-5ee8-b0d9-5592255c9743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f881f235-52ac-46eb-a42d-10ae6cb156d1"", ""inverseOntologyProperty"": """"}]"
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""2068392a-927a-5d44-90a6-24a88e138966"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96f605ca-0686-4150-bdb4-0bd8202150d3"", ""inverseOntologyProperty"": """"}]"
8cba6c96-a1d7-539e-afab-09fb50291ff1,tg:mpmph:33,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""0204e5c2-0ae8-50ac-9bac-c2822da7f068"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b8f6531-05a4-43cf-8aca-eeac4b404d85"", ""inverseOntologyProperty"": """"}]"
a1a62dd7-888c-5852-bc7a-be4f1155f8ad,tg:mpmph:83,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""0d44d7a5-175d-55f2-ac3c-3a1131f01dc3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""458e8163-eb25-4dd9-8343-f15fa1b57efc"", ""inverseOntologyProperty"": """"}]"
ec155823-5b37-5cd0-81b6-32f91ae379ad,tg:mpmph:93,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""23bca651-65b9-5288-ab4a-4284d9d89489"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d1e60ab-dc09-4ab8-bf33-42e141b18f91"", ""inverseOntologyProperty"": """"}]"
d5c19f67-3719-52d5-9e0f-b7768c9639da,tg:mpmph:103,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b2bded79-722b-5aa8-aa79-90732b5c42b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8710636-8fd3-4941-9beb-7a6aa602b8c6"", ""inverseOntologyProperty"": """"}]"
2b4d685e-b10d-53a0-805a-ca573233299a,tg:mpmph:58,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""9fc7ca8e-7400-59ac-b5cc-df494dde9aae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6132670b-4e06-47c7-9413-0fcc96e825a7"", ""inverseOntologyProperty"": """"}]"
060fb598-f865-592d-9c41-12499f172880,tg:mpmph:48,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b4d9ef64-04ff-53bd-b506-12ddcb55dcfa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a0f64d6-bcb2-4d20-8a0e-139098a71e84"", ""inverseOntologyProperty"": """"}]"
b779d048-874d-5380-96a7-853bb262031e,tg:mpmph:15,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""1615bb8e-58e5-5cb1-b72e-16386b716fed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e344f28f-7644-4f52-a202-9857ff9a90ff"", ""inverseOntologyProperty"": """"}]"
d3c74a90-9b57-55dd-8e93-fdfabc918202,tg:mpmph:67,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""6b670bdf-141f-55e1-bb91-96466a4c5401"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d983c1f-cde0-46d2-abbe-1c1b9d126c2a"", ""inverseOntologyProperty"": """"}]"
5a37fe40-9a79-5043-bafe-b52608510cec,tg:mpmph:77,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""6129afef-8767-53ff-9617-f575251b42cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e83166b-d253-4c85-b974-4c1b4e1adc8e"", ""inverseOntologyProperty"": """"}]"
f6735e38-fcf9-526b-a8fd-9c717dd0689f,tg:mpmph:72,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""5b04f684-bea6-5b5f-829c-6ab4572cbd95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e81a26ec-0c30-4e33-8550-878c142e07fa"", ""inverseOntologyProperty"": """"}]"
ca544464-175e-5f55-a753-ca7a95f2d15f,tg:mpmph:62,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c013fd2e-a012-5bc2-b37b-d5ba8ddff784"", ""ontologyProperty"": """", ""resourceXresourceId"": ""640ec4d0-d6bc-4eb0-be88-f07112f2e5b0"", ""inverseOntologyProperty"": """"}]"
5ca9f8d1-8de9-54c6-b967-9cced4c58b77,tg:mpmph:96,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c460fa86-0321-5a07-b7f0-b674cbe91a07"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a23cbf3a-7977-452a-8527-acdfe78c7780"", ""inverseOntologyProperty"": """"}]"
91de6a95-e16d-528e-b083-0aa0ec667874,tg:mpmph:86,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""9fae7fb3-c06d-5338-8fa0-93b89e01309c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f473cce5-9c82-4b05-989b-ff83d0733bcf"", ""inverseOntologyProperty"": """"}]"
d4acb776-c4b3-5fbe-afd9-fcdf48785a6a,tg:mpmph:106,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c88b47ee-c697-5a61-8537-0afdddf11c67"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e9935b31-d468-48b2-ad96-600e29df86e3"", ""inverseOntologyProperty"": """"}]"
e3703fe5-15c2-517f-afc9-62c6281816db,tg:mpmph:54,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""a3ec3b64-906c-5396-a92e-3f1a2a62977c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""afef5a88-e4b0-43d6-8ed9-5885f62190eb"", ""inverseOntologyProperty"": """"}]"
da0d477e-791d-533c-920c-64439f8ca116,tg:mpmph:44,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c775f0a3-f2e9-590d-b1c9-226e6ddde9df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""142a6c54-18d9-4f07-b5b0-7eafa40799ae"", ""inverseOntologyProperty"": """"}]"
ab7ea7c7-fdd6-5872-a84e-1db5fbeae028,tg:mpmph:36,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""5d99d07e-04e2-583d-9f4a-a43b6a55b85b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6580a4f5-c3c1-475e-b707-fec42fdcd82c"", ""inverseOntologyProperty"": """"}]"
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""deb92b88-6d36-5456-b5d6-2b104e0b110e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ddcec262-a0ae-4bf1-b12d-c8cfdc0c3c54"", ""inverseOntologyProperty"": """"}]"
542a5794-1416-5a8f-a546-f590aaf911d0,tg:mpmph:45,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""ac70bb1d-3561-578b-a818-e1292a707db5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""69246922-378f-493b-babe-fa8312ac1f7a"", ""inverseOntologyProperty"": """"}]"
49d14bdd-d716-5a18-b3e3-cbefaff52d71,tg:mpmph:55,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""4e9a0cde-2e8d-5ac4-bec5-ba74ac60f3e0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0900cbde-a920-4ef1-88f7-a80a2723bf81"", ""inverseOntologyProperty"": """"}]"
3833b049-5858-5dce-902c-0b92c54c873c,tg:mpmph:27,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""c742772f-722c-5542-8d47-7cb67e2ff15d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e9260ed-f084-43f2-8401-8a1db8b6f84d"", ""inverseOntologyProperty"": """"}]"
e322f4c8-b54e-5bc7-b1a5-82271b976183,tg:mpmph:37,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""de61939d-a386-57b6-bc78-0e5398d9ac5a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ce481e9-6d6e-4240-8a7a-934316566859"", ""inverseOntologyProperty"": """"}]"
839033c8-e69d-5629-948b-144adfab957f,tg:mpmph:11,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""8f71b843-ee7e-5121-bd20-f1741e59f3ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5296855-62c9-4fba-a6f3-a4b7e1ce5358"", ""inverseOntologyProperty"": """"}]"
aff69bb9-ae90-59e5-a7dd-3293d880f3f3,tg:mpmph:63,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""96ff3977-3550-55c5-9be7-1fef2c386782"", ""ontologyProperty"": """", ""resourceXresourceId"": ""440be3e0-92db-4f8d-8f93-9b2dbb9c36da"", ""inverseOntologyProperty"": """"}]"
90cc73ca-423c-5ad4-9e01-1c4af23a3d45,tg:mpmph:73,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""6a900618-d95f-5af0-8828-c6322d488122"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48e604d3-f065-4aba-ad9c-d021f498ca74"", ""inverseOntologyProperty"": """"}]"
e379bea5-acc2-56b7-b925-c86833e5e0f7,tg:mpmph:87,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""98442105-e29f-5633-a5bb-7f3caf420336"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd053870-7263-4cea-8fb2-1add078532cf"", ""inverseOntologyProperty"": """"}]"
532f07c7-65a3-5877-b8df-10a360ea13db,tg:mpmph:97,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""2760e92a-f0f0-5771-aa50-5bfbf05ce051"", ""ontologyProperty"": """", ""resourceXresourceId"": ""10991124-d627-48b4-88ca-59b6f4adc660"", ""inverseOntologyProperty"": """"}]"
f1acf235-9a61-5cf4-b3ee-4201be5ae731,tg:mpmph:107,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""eb02884e-fecb-5e9f-b358-db40c8c28310"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1509492-a17c-4914-8307-81bd9ea4ed23"", ""inverseOntologyProperty"": """"}]"
b9175eab-6809-5258-b666-b7d92cbd81f6,tg:mpmph:68,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d36dd28c-1ad2-5deb-a55e-98f65226748e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""efaeed92-e128-45a5-8d1b-ab246b0bc141"", ""inverseOntologyProperty"": """"}]"
7ad45804-4a27-5e19-b725-a63b0274f977,tg:mpmph:78,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""f27ae1f3-0241-548e-921f-54ff32fd6726"", ""ontologyProperty"": """", ""resourceXresourceId"": ""027a8803-2840-4371-a213-758d49ec9d4b"", ""inverseOntologyProperty"": """"}]"
ebb4dff4-5d75-5bc4-a4ec-68ac9960ebd9,tg:mpmph:35,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""69a5c208-bbca-50d6-a51d-b3bab770b825"", ""ontologyProperty"": """", ""resourceXresourceId"": ""278ba964-cd4d-4b2d-a721-98db1eaff225"", ""inverseOntologyProperty"": """"}]"
c00b0094-8110-5701-b563-b3682d5d9830,tg:mpmph:25,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""3136f499-daea-5675-88be-3feda866d8ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8e759be-b1a5-42ae-a2c6-b3e0d6410043"", ""inverseOntologyProperty"": """"}]"
4a84d2be-78bf-5112-bccf-849985bb9e41,tg:mpmph:57,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""b32f857a-9586-5620-8ae1-e2ac82231036"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e819175-35b1-4934-93ca-2d2e440783c5"", ""inverseOntologyProperty"": """"}]"
be985a73-618d-51f7-8dcd-8c76fd204cb8,tg:mpmph:47,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d2124053-2b48-50da-9eed-1955f07b1224"", ""ontologyProperty"": """", ""resourceXresourceId"": ""21e9034e-e953-4ce2-ae03-1f45ed3d26e3"", ""inverseOntologyProperty"": """"}]"
b869cf72-6a08-5ca0-9ac7-b8ead7db247b,tg:mpmph:71,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""d99c2dc7-b848-54a0-a691-539342498ece"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f8f485c-93e5-45bd-af41-8d0392a5eabb"", ""inverseOntologyProperty"": """"}]"
8fd08c50-6813-56e4-9bb9-7acd19caa13d,tg:mpmph:61,e73_MaterialRecords,1,materialRecords,"[{""resourceId"": ""9b6661f0-3e18-5cfd-a0b2-b36235702fc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2204b4bb-e7b2-40e0-8a1a-374a6b8f3a18"", ""inverseOntologyProperty"": """"}]"
