ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
005263cc-4062-5e33-894c-b2ba48b1b11b,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/005263cc-4062-5e33-894c-b2ba48b1b11b,object identifier,tg:mmbbr:1610,record identifiers,MMB.A.1610,descriptive note,Nederlands,Bedanking voor catalogus,Brieven
005263cc-4062-5e33-894c-b2ba48b1b11b,e73_Copyrights,tg:mmbbr:1610,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,
005263cc-4062-5e33-894c-b2ba48b1b11b,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
005263cc-4062-5e33-894c-b2ba48b1b11b,e73_MaterialRecords,tg:mmbbr:1610,1,,,,,,,beadf23a-d128-5bfe-86d3-8ee1e14a5d41,tg:mmbbr:1610_#1,"[{""resourceId"": ""beadf23a-d128-5bfe-86d3-8ee1e14a5d41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8aedc2a5-caf7-4e1f-89ba-a9b1193f6e23"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
005a06ee-12d4-5350-8d15-f7149ebd6e34,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/005a06ee-12d4-5350-8d15-f7149ebd6e34,object identifier,tg:mmbbr:1114,record identifiers,MMB.A.1114,descriptive note,Nederlands,"de ontvangst van foto's, inlichtingen over een werk in de stijl van Rogier, een werk door Clavis, over een werk voorstellend de Madonna met de Notre Dame, over een triptiek voorstellend de rust tijdens de vlucht naar Egypte, over portretten door Moreel waaronder een vrouwenportret, over een werk voorstellend het laatste oordeel door Diest, de vraag naar een veilingscataloog en bibliografische gegevens",Brieven
005a06ee-12d4-5350-8d15-f7149ebd6e34,e73_Copyrights,tg:mmbbr:1114,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
005a06ee-12d4-5350-8d15-f7149ebd6e34,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
005a06ee-12d4-5350-8d15-f7149ebd6e34,e73_MaterialRecords,tg:mmbbr:1114,1,,,,,,,cac7e5f6-2e9d-5b00-887e-9a1a1ec8b653,tg:mmbbr:1114_#1,"[{""resourceId"": ""cac7e5f6-2e9d-5b00-887e-9a1a1ec8b653"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be48c08a-22cc-4099-a751-2956664b0f24"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
008e4ca6-5b11-5a63-8c93-9e9e01857721,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/008e4ca6-5b11-5a63-8c93-9e9e01857721,object identifier,tg:mmbbr:1069,record identifiers,MMB.A.1069,descriptive note,Nederlands,"kwitantie voor een schilderij voorstellend de Madonna met kind [Meester van Frankfurt, atelier, Maria lactans met peer]",Brieven
008e4ca6-5b11-5a63-8c93-9e9e01857721,e73_Copyrights,tg:mmbbr:1069,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
008e4ca6-5b11-5a63-8c93-9e9e01857721,e73_ExternalRelations,tg:mmbbr:1069,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/I1IHTndWnTRKldZ9jUu7TJh4,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
008e4ca6-5b11-5a63-8c93-9e9e01857721,e73_ExternalRelations,tg:mmbbr:1069,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0188.1,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
008e4ca6-5b11-5a63-8c93-9e9e01857721,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
008e4ca6-5b11-5a63-8c93-9e9e01857721,e73_MaterialRecords,tg:mmbbr:1069,1,,,,,,,58a241c2-c6b9-5b31-affe-7d7dbbf011a6,tg:mmbbr:1069_#1,"[{""resourceId"": ""58a241c2-c6b9-5b31-affe-7d7dbbf011a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9919db9c-e807-44b1-8895-aa3839142598"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
009c8c17-1313-586a-b503-fb0d7eebf193,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/009c8c17-1313-586a-b503-fb0d7eebf193,object identifier,tg:mmbbr:1436,record identifiers,MMB.A.1436,descriptive note,Nederlands,In verband met de Sint Henricusstichting,Brieven
009c8c17-1313-586a-b503-fb0d7eebf193,e73_Copyrights,tg:mmbbr:1436,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,
009c8c17-1313-586a-b503-fb0d7eebf193,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
009c8c17-1313-586a-b503-fb0d7eebf193,e73_MaterialRecords,tg:mmbbr:1436,1,,,,,,,0b9730b2-9bd9-5488-ab35-f7bca1a633b3,tg:mmbbr:1436_#1,"[{""resourceId"": ""0b9730b2-9bd9-5488-ab35-f7bca1a633b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""876f5510-c6a5-4fdf-945f-e8a9b4549b06"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
00a04bce-1ab4-5aaa-a207-449eeee9114b,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/00a04bce-1ab4-5aaa-a207-449eeee9114b,object identifier,tg:mmbbr:2424,record identifiers,MMB.A.2424,descriptive note,Nederlands,Het opsturen van de foto's van twee schilderijen (portretten) met de vraag om advies met betrekking tot de toeschrijving,Brieven
00a04bce-1ab4-5aaa-a207-449eeee9114b,e73_Copyrights,tg:mmbbr:2424,,begindatum,,,,,,,,,1899,No Known Copyright,2014,,,,,,,,,
00a04bce-1ab4-5aaa-a207-449eeee9114b,e73_Languages,,,taal 1,,,,,Spanish (language),,,,,,,,,,,,,,,
00a04bce-1ab4-5aaa-a207-449eeee9114b,e73_MaterialRecords,tg:mmbbr:2424,1,,,,,,,df13f5e2-c35e-5c39-b28d-705caf9d52fe,tg:mmbbr:2424_#1,"[{""resourceId"": ""df13f5e2-c35e-5c39-b28d-705caf9d52fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a67686ac-eeaa-477c-898a-143e9aac079b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,object identifier,tg:mmbbr:1070,record identifiers,MMB.A.1070,descriptive note,Nederlands,"de ontvangst van geld als commissie op de aankoop van een triptiek [Meester van de Heiligenfiguren, Hl. Christoffel, Antonius en Hiëronymus] en inlichtingen over de afhandeling van deze aankoop en over een portret door Largillière",Brieven
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,e73_Copyrights,tg:mmbbr:1070,,begindatum,,,,,,,,,1900,No Known Copyright,2015,,,,,,,,,
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,e73_ExternalRelations,tg:mmbbr:1070,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/iN4XRefiMJaQlMTUGVEV2M2i,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,e73_ExternalRelations,tg:mmbbr:1070,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0024,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,e73_MaterialRecords,tg:mmbbr:1070,1,,,,,,,6e4d8718-5151-59dc-9cdd-7f892226ffa9,tg:mmbbr:1070_#1,"[{""resourceId"": ""6e4d8718-5151-59dc-9cdd-7f892226ffa9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e6c44bf-861a-4fd3-8103-467211c5d004"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
00c1041c-91c1-59bc-97be-c882bae49af5,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/00c1041c-91c1-59bc-97be-c882bae49af5,object identifier,tg:mmbbr:572,record identifiers,MMB.A.0572,descriptive note,Nederlands,"de onderhandelingen over een stilleven door Van Aelst, het schrijven van een brief, het terug zien van een werk voorstellend de allegorie op de dood en een bezoek aan Antwerpen",Brieven
00c1041c-91c1-59bc-97be-c882bae49af5,e73_Copyrights,tg:mmbbr:572,,begindatum,,,,,,,,,1895,No Known Copyright,2010,,,,,,,,,
00c1041c-91c1-59bc-97be-c882bae49af5,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
00c1041c-91c1-59bc-97be-c882bae49af5,e73_MaterialRecords,tg:mmbbr:572,1,,,,,,,7648524d-f18e-50dd-bc2b-e77d01b0166a,tg:mmbbr:572_#1,"[{""resourceId"": ""7648524d-f18e-50dd-bc2b-e77d01b0166a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33360fae-db63-413a-8b33-6e296447b6f0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
00c3f3d6-7a31-5a7c-8646-635f64bd4916,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/00c3f3d6-7a31-5a7c-8646-635f64bd4916,object identifier,tg:mmbbr:1704,record identifiers,MMB.A.1704,descriptive note,Nederlands,Bedankkaartje betreffende de ontvangst van de Rhijnsche Legenden,Brieven
00c3f3d6-7a31-5a7c-8646-635f64bd4916,e73_Copyrights,tg:mmbbr:1704,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,
00c3f3d6-7a31-5a7c-8646-635f64bd4916,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
00c3f3d6-7a31-5a7c-8646-635f64bd4916,e73_MaterialRecords,tg:mmbbr:1704,1,,,,,,,8d77bcab-e2b6-5ebb-9d34-9043103bbc2b,tg:mmbbr:1704_#1,"[{""resourceId"": ""8d77bcab-e2b6-5ebb-9d34-9043103bbc2b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be0dcc19-58d3-44f3-9368-5d5f1d1a7233"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
00c62462-7b96-51c5-8a4d-59abbf652dc6,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/00c62462-7b96-51c5-8a4d-59abbf652dc6,object identifier,tg:mmbbr:2405,record identifiers,MMB.A.2405,descriptive note,Nederlands,Vraag om het museum te mogen bezoeken,Brieven
00c62462-7b96-51c5-8a4d-59abbf652dc6,e73_Copyrights,tg:mmbbr:2405,,begindatum,,,,,,,,,1906,No Known Copyright,2021,,,,,,,,,
00c62462-7b96-51c5-8a4d-59abbf652dc6,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
00c62462-7b96-51c5-8a4d-59abbf652dc6,e73_MaterialRecords,tg:mmbbr:2405,1,,,,,,,c6f1bede-ec70-5103-9973-279bd581634b,tg:mmbbr:2405_#1,"[{""resourceId"": ""c6f1bede-ec70-5103-9973-279bd581634b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ebf1b39-27f1-49a3-8124-a27f4b470986"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
010cd7eb-fa08-56b0-94f7-f04f04a1b366,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/010cd7eb-fa08-56b0-94f7-f04f04a1b366,object identifier,tg:mmbbr:2051,record identifiers,MMB.A.2051,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
010cd7eb-fa08-56b0-94f7-f04f04a1b366,e73_Copyrights,tg:mmbbr:2051,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,
010cd7eb-fa08-56b0-94f7-f04f04a1b366,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
010cd7eb-fa08-56b0-94f7-f04f04a1b366,e73_MaterialRecords,tg:mmbbr:2051,1,,,,,,,2045b285-8c10-5f44-b210-63136081f99d,tg:mmbbr:2051_#1,"[{""resourceId"": ""2045b285-8c10-5f44-b210-63136081f99d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6794999a-b853-4e01-9d1b-3e0b096a989f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
010e9ea8-d80d-570b-9fb0-7b91318e968a,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/010e9ea8-d80d-570b-9fb0-7b91318e968a,object identifier,tg:mmbbr:2203,record identifiers,MMB.A.2203,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
010e9ea8-d80d-570b-9fb0-7b91318e968a,e73_Copyrights,tg:mmbbr:2203,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,
010e9ea8-d80d-570b-9fb0-7b91318e968a,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
010e9ea8-d80d-570b-9fb0-7b91318e968a,e73_MaterialRecords,tg:mmbbr:2203,1,,,,,,,fa6ba4d6-e39a-59df-aff1-f172a65fbc3d,tg:mmbbr:2203_#1,"[{""resourceId"": ""fa6ba4d6-e39a-59df-aff1-f172a65fbc3d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4b423bc-82f0-4c9b-a9b8-623bac526030"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
011cb256-2716-52ce-9fd4-6bcddf0db5c6,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/011cb256-2716-52ce-9fd4-6bcddf0db5c6,object identifier,tg:mmbbr:479,record identifiers,MMB.A.0479,descriptive note,Nederlands,"inlichtingen over een tekening door Van Averkamp, een schilderij van Pourbus en een ciborium en een bedanking voor een kruisbeeld",Brieven
011cb256-2716-52ce-9fd4-6bcddf0db5c6,e73_Copyrights,tg:mmbbr:479,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,
011cb256-2716-52ce-9fd4-6bcddf0db5c6,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,
011cb256-2716-52ce-9fd4-6bcddf0db5c6,e73_MaterialRecords,tg:mmbbr:479,1,,,,,,,d83533da-7640-5a1f-93b6-46229cbd2f01,tg:mmbbr:479_#1,"[{""resourceId"": ""d83533da-7640-5a1f-93b6-46229cbd2f01"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b9a64909-8b28-4983-acc6-3c8fac1278e5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
012c06e8-0cda-5cb3-9bcb-f2304fafec3d,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/012c06e8-0cda-5cb3-9bcb-f2304fafec3d,object identifier,tg:mmbbr:399,record identifiers,MMB.A.0399,descriptive note,Nederlands,kwitantie van restauratiewerken,Brieven
012c06e8-0cda-5cb3-9bcb-f2304fafec3d,e73_Copyrights,tg:mmbbr:399,,begindatum,,,,,,,,,1893,No Known Copyright,2008,,,,,,,,,
012c06e8-0cda-5cb3-9bcb-f2304fafec3d,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
012c06e8-0cda-5cb3-9bcb-f2304fafec3d,e73_MaterialRecords,tg:mmbbr:399,1,,,,,,,8f677f33-2efc-5d54-8598-29182c6bf6b9,tg:mmbbr:399_#1,"[{""resourceId"": ""8f677f33-2efc-5d54-8598-29182c6bf6b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""895db3fb-50d5-4857-8c44-4a6e29c9c25b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
0134807d-d007-54cf-8078-74d6680af6e0,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/0134807d-d007-54cf-8078-74d6680af6e0,object identifier,tg:mmbbr:493,record identifiers,MMB.A.0493,descriptive note,Nederlands,500 frank voor de verkoop van een kast,Brieven
0134807d-d007-54cf-8078-74d6680af6e0,e73_Copyrights,tg:mmbbr:493,,begindatum,,,,,,,,,1894,No Known Copyright,2009,,,,,,,,,
0134807d-d007-54cf-8078-74d6680af6e0,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
0134807d-d007-54cf-8078-74d6680af6e0,e73_MaterialRecords,tg:mmbbr:493,1,,,,,,,22f5bd41-3f62-5818-a3ad-ebdb3512d2fd,tg:mmbbr:493_#1,"[{""resourceId"": ""22f5bd41-3f62-5818-a3ad-ebdb3512d2fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf5a0d62-5a4f-4a6a-b344-a8b745a3909c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
013cba85-de6e-5a4d-b632-244ac205a8ce,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/013cba85-de6e-5a4d-b632-244ac205a8ce,object identifier,tg:mmbbr:2143,record identifiers,MMB.A.2143,descriptive note,Nederlands,Bedanking voor het ontvangst in het museum en voor het toesturen van kunstreproducties. In verband met het sturen van een foto van een schilderij van de Maître des demi-Figures (Meester van de vrouwelijke halffiguren),Brieven
013cba85-de6e-5a4d-b632-244ac205a8ce,e73_Copyrights,tg:mmbbr:2143,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,
013cba85-de6e-5a4d-b632-244ac205a8ce,e73_ExternalRelations,tg:mmbbr:2143,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/t2denKLaOQlPBdmZEUzSP5BW/X1kkPL6VAWjZSpA5UPWeoVAJ,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
013cba85-de6e-5a4d-b632-244ac205a8ce,e73_ExternalRelations,tg:mmbbr:2143,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/t2QU6ZUWbQRqeQmcPaLlDjhC,gerelateerd object,DAMS Archief,,,,,,,,,,,,,,,,
013cba85-de6e-5a4d-b632-244ac205a8ce,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
013cba85-de6e-5a4d-b632-244ac205a8ce,e73_MaterialRecords,tg:mmbbr:2143,1,,,,,,,fdfbec9c-41f3-5236-96a7-b47db7c2931e,tg:mmbbr:2143_#1,"[{""resourceId"": ""fdfbec9c-41f3-5236-96a7-b47db7c2931e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ee49157-3410-420c-9177-b1d79b6474e0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
01440753-bb24-5a13-9474-107a13e911a1,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/01440753-bb24-5a13-9474-107a13e911a1,object identifier,tg:mmbbr:938,record identifiers,MMB.A.0938,descriptive note,Nederlands,kwitantie van een eiken beeld voorstellend een boogschutter,Brieven
01440753-bb24-5a13-9474-107a13e911a1,e73_Copyrights,tg:mmbbr:938,,begindatum,,,,,,,,,1899,No Known Copyright,2014,,,,,,,,,
01440753-bb24-5a13-9474-107a13e911a1,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
01440753-bb24-5a13-9474-107a13e911a1,e73_MaterialRecords,tg:mmbbr:938,1,,,,,,,76c5d413-9c67-5c06-b307-822e20d3df83,tg:mmbbr:938_#1,"[{""resourceId"": ""76c5d413-9c67-5c06-b307-822e20d3df83"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0a190aab-1ee3-4836-b8d2-194614dea3a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
0152b5da-97bf-5790-ae99-c63fa1306fe3,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/0152b5da-97bf-5790-ae99-c63fa1306fe3,object identifier,tg:mmbbr:2138,record identifiers,MMB.A.2138,descriptive note,Nederlands,Vraag naar een exemplaar van de catalogus,Brieven
0152b5da-97bf-5790-ae99-c63fa1306fe3,e73_Copyrights,tg:mmbbr:2138,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,
0152b5da-97bf-5790-ae99-c63fa1306fe3,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
0152b5da-97bf-5790-ae99-c63fa1306fe3,e73_MaterialRecords,tg:mmbbr:2138,1,,,,,,,f95c95d2-7e7a-59f7-add1-bac5399fd684,tg:mmbbr:2138_#1,"[{""resourceId"": ""f95c95d2-7e7a-59f7-add1-bac5399fd684"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1dca472-8fb0-410a-b957-101adfcfb766"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
0153fbb5-942a-5c9a-9059-ac173a381d0c,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/0153fbb5-942a-5c9a-9059-ac173a381d0c,object identifier,tg:mmbbr:2089,record identifiers,MMB.A.2089,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
0153fbb5-942a-5c9a-9059-ac173a381d0c,e73_Copyrights,tg:mmbbr:2089,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,
0153fbb5-942a-5c9a-9059-ac173a381d0c,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
0153fbb5-942a-5c9a-9059-ac173a381d0c,e73_MaterialRecords,tg:mmbbr:2089,1,,,,,,,b3c2f557-d592-5ea5-9730-8ca871495627,tg:mmbbr:2089_#1,"[{""resourceId"": ""b3c2f557-d592-5ea5-9730-8ca871495627"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2c8db7c-b0cf-49be-937e-570c28743cf2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
015ea743-d957-53f0-b38c-86f9b23b8159,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/015ea743-d957-53f0-b38c-86f9b23b8159,object identifier,tg:mmbbr:2304,record identifiers,MMB.A.2304,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
015ea743-d957-53f0-b38c-86f9b23b8159,e73_Copyrights,tg:mmbbr:2304,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,
015ea743-d957-53f0-b38c-86f9b23b8159,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
015ea743-d957-53f0-b38c-86f9b23b8159,e73_MaterialRecords,tg:mmbbr:2304,1,,,,,,,ce61675f-a229-5feb-87f1-26f15a949e53,tg:mmbbr:2304_#1,"[{""resourceId"": ""ce61675f-a229-5feb-87f1-26f15a949e53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5357e9e1-e876-4a44-8e3f-c377249bae91"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
0172fce4-3b62-567b-9d81-2c8efef84959,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/0172fce4-3b62-567b-9d81-2c8efef84959,object identifier,tg:mmbbr:1444,record identifiers,MMB.A.1444,descriptive note,Nederlands,Ontwerp van het reglement van de Sint Henricusstichting,Brieven
0172fce4-3b62-567b-9d81-2c8efef84959,e73_Copyrights,tg:mmbbr:1444,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,
0172fce4-3b62-567b-9d81-2c8efef84959,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
