ResourceID,ResourceID_mat,mmb_id,mmb_id_mat,card,order,Material Records
f9444421-69f1-5f84-b4de-81709dd1ad3a,d4259130-52a7-53d6-8742-9ed455db0170,tg:mmbbr:1645,tg:mmbbr:1645_#1,e73_MaterialRecords,1,"[{""resourceId"": ""d4259130-52a7-53d6-8742-9ed455db0170"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ddadb47b-a981-4a90-82e3-56edbbeea49b"", ""inverseOntologyProperty"": """"}]"
15ba2f17-7c39-576d-9624-8c2466ee53e3,28698971-dff1-5b81-a8dc-d07432a0cb4c,tg:mmbbr:1646,tg:mmbbr:1646_#1,e73_MaterialRecords,1,"[{""resourceId"": ""28698971-dff1-5b81-a8dc-d07432a0cb4c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""060c051e-4e39-4149-8c4d-3b05f074c41f"", ""inverseOntologyProperty"": """"}]"
33488051-8dd5-50f6-a419-219ae1c03436,45083a79-fd12-500a-8368-1a201235a0bf,tg:mmbbr:2537,tg:mmbbr:2537_#1,e73_MaterialRecords,1,"[{""resourceId"": ""45083a79-fd12-500a-8368-1a201235a0bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f233c523-a3ca-49ca-bf5b-1f841a9652e0"", ""inverseOntologyProperty"": """"}]"
d6d6d0bc-ad90-544f-ac68-cf55ea45d4a4,43bd35c3-4138-599b-abaf-de0e03418bdc,tg:mmbbr:2538,tg:mmbbr:2538_#1,e73_MaterialRecords,1,"[{""resourceId"": ""43bd35c3-4138-599b-abaf-de0e03418bdc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a730b722-d0cf-4768-9603-560b17220986"", ""inverseOntologyProperty"": """"}]"
edbbcd41-0cfc-5d1d-897a-3250066999a0,b0e8ba61-903b-53f5-9528-30b4e331482e,tg:mmbbr:2539,tg:mmbbr:2539_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b0e8ba61-903b-53f5-9528-30b4e331482e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cca2be93-eebc-4866-bf5e-c5b838f6c957"", ""inverseOntologyProperty"": """"}]"
8c20518f-4b96-5830-89f0-bca6ca8328c3,0eac17e0-d434-5322-a17b-d908f80a2548,tg:mmbbr:2540,tg:mmbbr:2540_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0eac17e0-d434-5322-a17b-d908f80a2548"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd4b8b22-03df-41b0-abe7-385600135fbb"", ""inverseOntologyProperty"": """"}]"
2b5dbcef-e3e6-59aa-94ea-308d57b0ef2c,f5eab361-413f-5bb2-9abc-cb8619f79276,tg:mmbbr:2541,tg:mmbbr:2541_#1,e73_MaterialRecords,1,"[{""resourceId"": ""f5eab361-413f-5bb2-9abc-cb8619f79276"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2cdf0f3e-bf6b-4c8b-9e31-9d302bf6c8d3"", ""inverseOntologyProperty"": """"}]"
ca6f1b8f-80ed-5de5-9906-79a999cf2155,5e39a9a8-03dc-56b1-8362-c974ca01654a,tg:mmbbr:2542,tg:mmbbr:2542_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5e39a9a8-03dc-56b1-8362-c974ca01654a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fe1cb47-7404-44e9-9096-14675ee2cc6d"", ""inverseOntologyProperty"": """"}]"
5d757215-d910-53b2-81cf-4d1518b3592d,af38c568-bccc-53c1-b17f-e36de2940d9f,tg:mmbbr:2543,tg:mmbbr:2543_#1,e73_MaterialRecords,1,"[{""resourceId"": ""af38c568-bccc-53c1-b17f-e36de2940d9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d330c0e-2682-4f97-9a18-293a1ea8edac"", ""inverseOntologyProperty"": """"}]"
4e6358fd-11e3-5251-ab7d-90eea01d38c1,b922a63d-f6cb-5500-8527-36c16c414a19,tg:mmbbr:2544,tg:mmbbr:2544_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b922a63d-f6cb-5500-8527-36c16c414a19"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3107fdb-d3f1-47a8-8375-e4ce7d4745c5"", ""inverseOntologyProperty"": """"}]"
12d7283a-bd25-5788-8e96-18afb55e0529,f074578c-a7c3-54c5-9e92-6532875aaa5a,tg:mmbbr:2545,tg:mmbbr:2545_#1,e73_MaterialRecords,1,"[{""resourceId"": ""f074578c-a7c3-54c5-9e92-6532875aaa5a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d575b3cf-aead-486a-acd1-a8c52fbfc20e"", ""inverseOntologyProperty"": """"}]"
66ffda5f-c3b3-5947-8924-6fee7751192f,b96d7858-4aea-50e5-a9ed-1cdb374d457d,tg:mmbbr:2546,tg:mmbbr:2546_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b96d7858-4aea-50e5-a9ed-1cdb374d457d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""37ef9645-6f87-417d-89d5-29415021e931"", ""inverseOntologyProperty"": """"}]"
75c348f5-8141-5650-aff9-fa488aa048de,10b4a9f4-dbd0-59e9-a902-0807ebc1f9c1,tg:mmbbr:2547,tg:mmbbr:2547_#1,e73_MaterialRecords,1,"[{""resourceId"": ""10b4a9f4-dbd0-59e9-a902-0807ebc1f9c1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d2133de-9ecd-4139-82c9-cff452d628a4"", ""inverseOntologyProperty"": """"}]"
052e6e88-8c3b-5624-9bb5-96f192471e83,03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548,tg:mmbbr:2548_#1,e73_MaterialRecords,1,"[{""resourceId"": ""03543d4e-975d-5ce9-a024-6fe4ba7a33a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d4c4234-da12-4abb-bf3c-300f7ce4604c"", ""inverseOntologyProperty"": """"}]"
70cf22c0-d89d-5ac3-9670-3f354c523390,a36da619-880e-5f7a-8303-1852aa0bb76c,tg:mmbbr:2549,tg:mmbbr:2549_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a36da619-880e-5f7a-8303-1852aa0bb76c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75fdc483-7d8f-4ba3-b13d-b48805c42e7f"", ""inverseOntologyProperty"": """"}]"
ef441917-ec66-5dfb-81dc-38f0ecd4ce39,0e8a9dfd-f1ab-5102-87c8-c93650ae0c75,tg:mmbbr:2522,tg:mmbbr:2522_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0e8a9dfd-f1ab-5102-87c8-c93650ae0c75"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c05c7e83-ab3f-4c7d-a04d-f07679fff658"", ""inverseOntologyProperty"": """"}]"
1920c57b-9033-5162-88bd-b696bb6a5631,8ecede66-7f72-580c-9604-4a5e9ce9f942,tg:mmbbr:2523,tg:mmbbr:2523_#1,e73_MaterialRecords,1,"[{""resourceId"": ""8ecede66-7f72-580c-9604-4a5e9ce9f942"", ""ontologyProperty"": """", ""resourceXresourceId"": ""076cd34c-9273-4eeb-b66d-42394ff120d5"", ""inverseOntologyProperty"": """"}]"
9acf985d-752a-559c-a669-50b29525ad93,7a937e79-b931-55e9-a88f-0956b3007458,tg:mmbbr:2524,tg:mmbbr:2524_#1,e73_MaterialRecords,1,"[{""resourceId"": ""7a937e79-b931-55e9-a88f-0956b3007458"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2043ba19-6c98-4115-b1ad-0c7f24baea62"", ""inverseOntologyProperty"": """"}]"
0aeeb8af-8370-5206-9425-e6f0051df86b,070dd712-b8ae-5ce1-84ae-7849a81c8b1d,tg:mmbbr:2525,tg:mmbbr:2525_#1,e73_MaterialRecords,1,"[{""resourceId"": ""070dd712-b8ae-5ce1-84ae-7849a81c8b1d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""44e3d99f-1eaa-4bf4-b268-ab7bfc4fe8e4"", ""inverseOntologyProperty"": """"}]"
91348b3a-ac3e-54e1-8b68-e27fdaf9fd67,fda4e7bc-ca2f-5666-9f0c-5011991b794f,tg:mmbbr:2526,tg:mmbbr:2526_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fda4e7bc-ca2f-5666-9f0c-5011991b794f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad5595e6-e830-481b-baaf-8bf4e93acc30"", ""inverseOntologyProperty"": """"}]"
cd051d07-5b27-57ae-9e1d-b4050f02ee1d,1754ca66-6682-5d1a-95d9-fbd11ef153d7,tg:mmbbr:2527,tg:mmbbr:2527_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1754ca66-6682-5d1a-95d9-fbd11ef153d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4eb6f7e8-931c-468c-aab5-d7999b5ba18a"", ""inverseOntologyProperty"": """"}]"
a380cd2a-a437-5cee-afaf-bedd5f100314,a729d04d-222d-54e6-9928-cd66fb52b0cb,tg:mmbbr:2528,tg:mmbbr:2528_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a729d04d-222d-54e6-9928-cd66fb52b0cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c43ac7c-7b89-4b70-8a27-b0ec08511031"", ""inverseOntologyProperty"": """"}]"
3d3aa8c3-74af-598c-b2ef-faf2f0b14ea6,bcd3b643-23b5-5c7d-81ca-c30a53bd3dd3,tg:mmbbr:2529,tg:mmbbr:2529_#1,e73_MaterialRecords,1,"[{""resourceId"": ""bcd3b643-23b5-5c7d-81ca-c30a53bd3dd3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d515de6-b62b-44a8-bfb4-34150e4f4985"", ""inverseOntologyProperty"": """"}]"
2b3ed7bc-2d9a-5387-8920-b577e2c1a1cc,1a7c1b5f-d294-5e81-8691-c0de59c3ab9d,tg:mmbbr:2530,tg:mmbbr:2530_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1a7c1b5f-d294-5e81-8691-c0de59c3ab9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b2f9c926-8a1c-4a3c-b30f-bc46648cee8e"", ""inverseOntologyProperty"": """"}]"
557d8927-2ab9-59a0-bc4b-007137dac68f,ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531,tg:mmbbr:2531_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ab735315-f049-55f4-8dcf-4606669eefcc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5165e09-4295-491b-98f1-221fbf208df0"", ""inverseOntologyProperty"": """"}]"
974d8792-1798-5f8c-b991-eaf9f7744145,e54ae793-968d-57b7-9011-9e152d5d71d0,tg:mmbbr:2532,tg:mmbbr:2532_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e54ae793-968d-57b7-9011-9e152d5d71d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5f66157-1452-4c53-921b-1b11217dcd78"", ""inverseOntologyProperty"": """"}]"
86255b42-dc97-5e9f-86f6-b0ae1272c809,dd587d07-a374-5e29-b93f-783d642e8073,tg:mmbbr:2533,tg:mmbbr:2533_#1,e73_MaterialRecords,1,"[{""resourceId"": ""dd587d07-a374-5e29-b93f-783d642e8073"", ""ontologyProperty"": """", ""resourceXresourceId"": ""700964b7-3c69-450e-8337-03169e90701d"", ""inverseOntologyProperty"": """"}]"
f23677be-b95f-5e53-9ddd-5a8feca17c0e,1396572c-00ea-58e0-b5bf-125e526b499b,tg:mmbbr:2534,tg:mmbbr:2534_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1396572c-00ea-58e0-b5bf-125e526b499b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e424b4d8-383a-4973-b674-1185d546de08"", ""inverseOntologyProperty"": """"}]"
911f9409-234d-5510-b4a7-e1490de07ce7,0b88d0bc-3e2b-55bf-8e08-60a9f622c3bb,tg:mmbbr:2535,tg:mmbbr:2535_#1,e73_MaterialRecords,1,"[{""resourceId"": ""0b88d0bc-3e2b-55bf-8e08-60a9f622c3bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6969c6e6-f3c7-402c-bbdf-32f12e7c44e9"", ""inverseOntologyProperty"": """"}]"
6e29b545-baaf-57e3-aeea-9f00c1246ea6,09c5d93c-2653-54ad-97a1-000bd4a4d3c3,tg:mmbbr:2536,tg:mmbbr:2536_#1,e73_MaterialRecords,1,"[{""resourceId"": ""09c5d93c-2653-54ad-97a1-000bd4a4d3c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da592f5a-16d5-4d1e-af65-c1c783dafa15"", ""inverseOntologyProperty"": """"}]"
1159ed28-44e0-546b-9e8d-db9d42823551,2976e5cb-3ac3-596c-a61c-2423af63c9c7,tg:mmbbr:1571,tg:mmbbr:1571_#1,e73_MaterialRecords,1,"[{""resourceId"": ""2976e5cb-3ac3-596c-a61c-2423af63c9c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d262d14-8ff4-4b8a-b425-5b6f4d8027c3"", ""inverseOntologyProperty"": """"}]"
1e96a0c0-803b-5770-a4d4-e695d1816068,fb977a7d-7ff1-5ddd-b225-d4e1e91cb01a,tg:mmbbr:1572,tg:mmbbr:1572_#1,e73_MaterialRecords,1,"[{""resourceId"": ""fb977a7d-7ff1-5ddd-b225-d4e1e91cb01a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07e46de9-72da-4ab3-98ba-fff63e3ca710"", ""inverseOntologyProperty"": """"}]"
543ba60a-a479-5d5f-8f44-c940bf76c053,6ff03960-3dff-52b6-84e2-76f41376ebd5,tg:mmbbr:1573,tg:mmbbr:1573_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6ff03960-3dff-52b6-84e2-76f41376ebd5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""432984f2-d2db-431e-bbee-f1f192030a05"", ""inverseOntologyProperty"": """"}]"
f1e11d09-af0f-55b6-8e91-e34f192d5b3e,3a689b15-2af4-5e70-a095-a58cb4bd82db,tg:mmbbr:1574,tg:mmbbr:1574_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3a689b15-2af4-5e70-a095-a58cb4bd82db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d5be525d-3ec3-46bc-abf1-639a89a12ef8"", ""inverseOntologyProperty"": """"}]"
075ddc49-40da-5149-ae64-2f29d2bd7da0,6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814,tg:mmbbr:1298,tg:mmbbr:1298_#1,e73_MaterialRecords,1,"[{""resourceId"": ""6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814"", ""ontologyProperty"": """", ""resourceXresourceId"": ""168b7b22-fc28-4f12-8186-eabcb6e99c2b"", ""inverseOntologyProperty"": """"}]"
dec16ab8-e817-51ef-8def-e0d37db8061c,256dd852-6155-5d6a-a7c0-02b5a709f128,tg:mmbbr:1299,tg:mmbbr:1299_#1,e73_MaterialRecords,1,"[{""resourceId"": ""256dd852-6155-5d6a-a7c0-02b5a709f128"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c5e92647-a131-499d-97a3-d26e1f228746"", ""inverseOntologyProperty"": """"}]"
acdfb538-8fdf-5a0a-a0b7-7b2cba15e105,4d567ef5-3858-5d88-8e3e-2703495f2a9e,tg:mmbbr:1300,tg:mmbbr:1300_#1,e73_MaterialRecords,1,"[{""resourceId"": ""4d567ef5-3858-5d88-8e3e-2703495f2a9e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d606c061-1c55-4010-b33d-3aa73dd33c3f"", ""inverseOntologyProperty"": """"}]"
f2a2bd6d-c8d9-56f1-ae67-fc32d994cf78,bef19982-08d9-570b-a57b-a4ff8121f49f,tg:mmbbr:1302,tg:mmbbr:1302_#1,e73_MaterialRecords,1,"[{""resourceId"": ""bef19982-08d9-570b-a57b-a4ff8121f49f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""434c515c-5ce9-448f-bb63-61f8677771c8"", ""inverseOntologyProperty"": """"}]"
a9de1662-c83e-5b0c-907e-4faeb6345855,778049ce-1a61-5d7b-9f83-81b00af1ca95,tg:mmbbr:1303,tg:mmbbr:1303_#1,e73_MaterialRecords,1,"[{""resourceId"": ""778049ce-1a61-5d7b-9f83-81b00af1ca95"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a42fc9a6-dd54-4d64-be01-7d48bc8b51e8"", ""inverseOntologyProperty"": """"}]"
d85566e5-6243-5c39-bd62-36d57526d1d8,e0f3b4a3-af16-5b66-bc06-5c681b120b91,tg:mmbbr:1304,tg:mmbbr:1304_#1,e73_MaterialRecords,1,"[{""resourceId"": ""e0f3b4a3-af16-5b66-bc06-5c681b120b91"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1837610c-8f48-4b6b-8634-b9cdf277686c"", ""inverseOntologyProperty"": """"}]"
121425c2-ff79-537b-9978-e9a3c051f1bf,5c5aa473-b86c-5bdc-a4b3-bac7647c7833,tg:mmbbr:1305,tg:mmbbr:1305_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5c5aa473-b86c-5bdc-a4b3-bac7647c7833"", ""ontologyProperty"": """", ""resourceXresourceId"": ""349fec7a-0227-486a-9817-5da056c9275a"", ""inverseOntologyProperty"": """"}]"
e95cd2b2-ee51-58db-8285-2ede55414fe2,5b4712bb-3965-5e6f-8c34-a1868645c759,tg:mmbbr:1306,tg:mmbbr:1306_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5b4712bb-3965-5e6f-8c34-a1868645c759"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c54ab9bb-d83b-4b8e-b327-48935f43d078"", ""inverseOntologyProperty"": """"}]"
39a2e9b3-e2b4-5b9b-87a4-dc5b5a97705d,1f420a3f-e3ef-5a23-af06-da19db2ffb51,tg:mmbbr:1307,tg:mmbbr:1307_#1,e73_MaterialRecords,1,"[{""resourceId"": ""1f420a3f-e3ef-5a23-af06-da19db2ffb51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e85025b-39ae-4f64-96f4-28879659e8b2"", ""inverseOntologyProperty"": """"}]"
7ce2b95b-7a11-56c7-848e-74b04ce47a98,eb19ae45-7ae2-5641-83ab-9fb7f82854e4,tg:mmbbr:1309,tg:mmbbr:1309_#1,e73_MaterialRecords,1,"[{""resourceId"": ""eb19ae45-7ae2-5641-83ab-9fb7f82854e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""379998aa-a918-4bac-a3ad-07e83588cad8"", ""inverseOntologyProperty"": """"}]"
f1f0531b-7203-5d73-b84c-ed8b4f0159c4,847b1ce9-c057-5124-9f39-0e7d220c43c8,tg:mmbbr:1310,tg:mmbbr:1310_#1,e73_MaterialRecords,1,"[{""resourceId"": ""847b1ce9-c057-5124-9f39-0e7d220c43c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03cd4c1e-861e-46df-a9f9-b7c88fccfbb7"", ""inverseOntologyProperty"": """"}]"
d9cf7f48-8245-57d5-863f-fe58e1e932d8,ef25ea97-5bdc-5143-bdba-f0d7615b292c,tg:mmbbr:1311,tg:mmbbr:1311_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ef25ea97-5bdc-5143-bdba-f0d7615b292c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96a06bfc-1e83-4b82-b546-b5d2e9dc0120"", ""inverseOntologyProperty"": """"}]"
ea8d2bd4-55ad-591a-a421-fa6fca8bb4ab,cf059a19-5469-5634-b996-d502c6e7dfb4,tg:mmbbr:1312,tg:mmbbr:1312_#1,e73_MaterialRecords,1,"[{""resourceId"": ""cf059a19-5469-5634-b996-d502c6e7dfb4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3065fe1d-9b27-45fb-b3cb-c8749bd4e5fd"", ""inverseOntologyProperty"": """"}]"
dd175a71-eec0-5da1-b768-58577b1607ef,85a05978-992e-5a2f-aaed-ae977843780f,tg:mmbbr:1313,tg:mmbbr:1313_#1,e73_MaterialRecords,1,"[{""resourceId"": ""85a05978-992e-5a2f-aaed-ae977843780f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""46c80a1e-6018-47fa-91e2-93990d942f12"", ""inverseOntologyProperty"": """"}]"
647985ab-2b07-55dc-93af-1acfb013edb4,ecb30e58-1616-5372-af6d-725e2432149e,tg:mmbbr:1314,tg:mmbbr:1314_#1,e73_MaterialRecords,1,"[{""resourceId"": ""ecb30e58-1616-5372-af6d-725e2432149e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b0fe851-2dc7-4a31-98fe-907b79673d19"", ""inverseOntologyProperty"": """"}]"
a60bb7db-f45b-53eb-beb2-229d7ff77387,a59256f9-1f04-5d3f-86d2-aef651d9b6cb,tg:mmbbr:1315,tg:mmbbr:1315_#1,e73_MaterialRecords,1,"[{""resourceId"": ""a59256f9-1f04-5d3f-86d2-aef651d9b6cb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0d48879-7f13-4535-bfd4-7299f93a7012"", ""inverseOntologyProperty"": """"}]"
28a8e143-293c-5264-a153-ed30fbd7871d,3739ee5d-4f5a-5c11-a9eb-07a72949b15a,tg:mmbbr:1316,tg:mmbbr:1316_#1,e73_MaterialRecords,1,"[{""resourceId"": ""3739ee5d-4f5a-5c11-a9eb-07a72949b15a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04af73d4-4a30-4a84-add3-2aa87f4963fa"", ""inverseOntologyProperty"": """"}]"
b92649c1-7a1c-53c7-9171-045352e3fb05,48d78de7-bbca-509a-8b0a-37f09b45029f,tg:mmbbr:1317,tg:mmbbr:1317_#1,e73_MaterialRecords,1,"[{""resourceId"": ""48d78de7-bbca-509a-8b0a-37f09b45029f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeec8f80-883f-4961-85c6-f0918e10d911"", ""inverseOntologyProperty"": """"}]"
037d03df-47bf-583f-bc64-f61fb89fbbab,b71cc90f-d56b-5ea8-8d14-ed6250206567,tg:mmbbr:1318,tg:mmbbr:1318_#1,e73_MaterialRecords,1,"[{""resourceId"": ""b71cc90f-d56b-5ea8-8d14-ed6250206567"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2a3d2114-ed60-43ad-9ba7-15de450c0769"", ""inverseOntologyProperty"": """"}]"
1cdb973d-1764-5c2a-bc7a-7715bbcaa339,5f1555c7-7e8f-59da-ae9d-ab14cee02ec6,tg:mmbbr:1323,tg:mmbbr:1323_#1,e73_MaterialRecords,1,"[{""resourceId"": ""5f1555c7-7e8f-59da-ae9d-ab14cee02ec6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""622a51c5-7cb3-49ad-b9ea-e4e129d8394c"", ""inverseOntologyProperty"": """"}]"
89c295dc-cb12-55f4-9dce-19bf9e4159e9,97567712-a1cf-502a-9c1b-5c12c4ef818b,tg:mmbbr:1324,tg:mmbbr:1324_#1,e73_MaterialRecords,1,"[{""resourceId"": ""97567712-a1cf-502a-9c1b-5c12c4ef818b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f87840df-faca-49dd-beab-e83351243a08"", ""inverseOntologyProperty"": """"}]"
7dd036cc-98c4-5043-9863-704f65844c4b,89c5c46d-e81b-5b4f-a8e2-60b946a2f15f,tg:mmbbr:1325,tg:mmbbr:1325_#1,e73_MaterialRecords,1,"[{""resourceId"": ""89c5c46d-e81b-5b4f-a8e2-60b946a2f15f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d979f8e9-4e1a-451a-9388-5b8d5692d83e"", ""inverseOntologyProperty"": """"}]"
