ResourceID,mmb_id_mat,card,order,Image URL,Image Manifest,Image Manifest Type,Image URL Type
d4259130-52a7-53d6-8742-9ed455db0170,tg:mmbbr:1645_#1,e22_Images,1,https://dams.antwerpen.be/asset/h11XPleEJhSMdPGJQe6YjIlW,https://dams.antwerpen.be/iiif/h11XPleEJhSMdPGJQe6YjIlW/manifest,DAMS Manifest,DAMS Image
28698971-dff1-5b81-a8dc-d07432a0cb4c,tg:mmbbr:1646_#1,e22_Images,1,https://dams.antwerpen.be/asset/g2DeTNXsCoYfMVK4ZW39KDem,https://dams.antwerpen.be/iiif/g2DeTNXsCoYfMVK4ZW39KDem/manifest,DAMS Manifest,DAMS Image
45083a79-fd12-500a-8368-1a201235a0bf,tg:mmbbr:2537_#1,e22_Images,1,https://dams.antwerpen.be/asset/U1FgeWUOwsQTFOo6qtR7V0IO,https://dams.antwerpen.be/iiif/U1FgeWUOwsQTFOo6qtR7V0IO/manifest,DAMS Manifest,DAMS Image
43bd35c3-4138-599b-abaf-de0e03418bdc,tg:mmbbr:2538_#1,e22_Images,1,https://dams.antwerpen.be/asset/CZTcYShRbDRZCFXqLus41DAM,https://dams.antwerpen.be/iiif/CZTcYShRbDRZCFXqLus41DAM/manifest,DAMS Manifest,DAMS Image
b0e8ba61-903b-53f5-9528-30b4e331482e,tg:mmbbr:2539_#1,e22_Images,1,https://dams.antwerpen.be/asset/WPctNqcgFTVnhbcVcEx6lgBs,https://dams.antwerpen.be/iiif/WPctNqcgFTVnhbcVcEx6lgBs/manifest,DAMS Manifest,DAMS Image
0eac17e0-d434-5322-a17b-d908f80a2548,tg:mmbbr:2540_#1,e22_Images,1,https://dams.antwerpen.be/asset/HJXbdIjkbxWhNc4uPGpxC1rS,https://dams.antwerpen.be/iiif/HJXbdIjkbxWhNc4uPGpxC1rS/manifest,DAMS Manifest,DAMS Image
f5eab361-413f-5bb2-9abc-cb8619f79276,tg:mmbbr:2541_#1,e22_Images,1,https://dams.antwerpen.be/asset/m9TPbWnKKcXPNqGdmNQ21zHI,https://dams.antwerpen.be/iiif/m9TPbWnKKcXPNqGdmNQ21zHI/manifest,DAMS Manifest,DAMS Image
5e39a9a8-03dc-56b1-8362-c974ca01654a,tg:mmbbr:2542_#1,e22_Images,1,https://dams.antwerpen.be/asset/tomZtjKeaCVFUMVNls1v4OEm,https://dams.antwerpen.be/iiif/tomZtjKeaCVFUMVNls1v4OEm/manifest,DAMS Manifest,DAMS Image
af38c568-bccc-53c1-b17f-e36de2940d9f,tg:mmbbr:2543_#1,e22_Images,1,https://dams.antwerpen.be/asset/L1JDGYnQVpufZTlOflIzfOCF,https://dams.antwerpen.be/iiif/L1JDGYnQVpufZTlOflIzfOCF/manifest,DAMS Manifest,DAMS Image
b922a63d-f6cb-5500-8527-36c16c414a19,tg:mmbbr:2544_#1,e22_Images,1,https://dams.antwerpen.be/asset/yRGbOTpndnpINISVUY7Xo87V,https://dams.antwerpen.be/iiif/yRGbOTpndnpINISVUY7Xo87V/manifest,DAMS Manifest,DAMS Image
f074578c-a7c3-54c5-9e92-6532875aaa5a,tg:mmbbr:2545_#1,e22_Images,1,https://dams.antwerpen.be/asset/G1JaPWpAaRRKcMGUlXfbbzDR,https://dams.antwerpen.be/iiif/G1JaPWpAaRRKcMGUlXfbbzDR/manifest,DAMS Manifest,DAMS Image
b96d7858-4aea-50e5-a9ed-1cdb374d457d,tg:mmbbr:2546_#1,e22_Images,1,https://dams.antwerpen.be/asset/Z2fmGZ7cRWFWNbvRdI2iTNtv,https://dams.antwerpen.be/iiif/Z2fmGZ7cRWFWNbvRdI2iTNtv/manifest,DAMS Manifest,DAMS Image
10b4a9f4-dbd0-59e9-a902-0807ebc1f9c1,tg:mmbbr:2547_#1,e22_Images,1,https://dams.antwerpen.be/asset/p1VcUQRaSctiL6SiJhzd5EUJ,https://dams.antwerpen.be/iiif/p1VcUQRaSctiL6SiJhzd5EUJ/manifest,DAMS Manifest,DAMS Image
03543d4e-975d-5ce9-a024-6fe4ba7a33a5,tg:mmbbr:2548_#1,e22_Images,1,https://dams.antwerpen.be/asset/yXPUhtbma8WqNfI8LJNtwEbZ,https://dams.antwerpen.be/iiif/yXPUhtbma8WqNfI8LJNtwEbZ/manifest,DAMS Manifest,DAMS Image
a36da619-880e-5f7a-8303-1852aa0bb76c,tg:mmbbr:2549_#1,e22_Images,1,https://dams.antwerpen.be/asset/ZoJKrAhOFaEbaAEfSDpHJOZP,https://dams.antwerpen.be/iiif/ZoJKrAhOFaEbaAEfSDpHJOZP/manifest,DAMS Manifest,DAMS Image
0e8a9dfd-f1ab-5102-87c8-c93650ae0c75,tg:mmbbr:2522_#1,e22_Images,1,https://dams.antwerpen.be/asset/DHovHELtTNIFZ15rV8GPj3L2,https://dams.antwerpen.be/iiif/DHovHELtTNIFZ15rV8GPj3L2/manifest,DAMS Manifest,DAMS Image
8ecede66-7f72-580c-9604-4a5e9ce9f942,tg:mmbbr:2523_#1,e22_Images,1,https://dams.antwerpen.be/asset/g1QRbLbSsctQHucDTbTsmfWh,https://dams.antwerpen.be/iiif/g1QRbLbSsctQHucDTbTsmfWh/manifest,DAMS Manifest,DAMS Image
7a937e79-b931-55e9-a88f-0956b3007458,tg:mmbbr:2524_#1,e22_Images,1,https://dams.antwerpen.be/asset/G2aNlbFUdILXpnQSUJjgtPYv,https://dams.antwerpen.be/iiif/G2aNlbFUdILXpnQSUJjgtPYv/manifest,DAMS Manifest,DAMS Image
070dd712-b8ae-5ce1-84ae-7849a81c8b1d,tg:mmbbr:2525_#1,e22_Images,1,https://dams.antwerpen.be/asset/C1UlcSWSkT8QXRkbSGaBOicR,https://dams.antwerpen.be/iiif/C1UlcSWSkT8QXRkbSGaBOicR/manifest,DAMS Manifest,DAMS Image
fda4e7bc-ca2f-5666-9f0c-5011991b794f,tg:mmbbr:2526_#1,e22_Images,1,https://dams.antwerpen.be/asset/pPoZVTkXHTdkRREeMKmSIOpo,https://dams.antwerpen.be/iiif/pPoZVTkXHTdkRREeMKmSIOpo/manifest,DAMS Manifest,DAMS Image
1754ca66-6682-5d1a-95d9-fbd11ef153d7,tg:mmbbr:2527_#1,e22_Images,1,https://dams.antwerpen.be/asset/w2lkWJbknLDFUnLOCletpUzc,https://dams.antwerpen.be/iiif/w2lkWJbknLDFUnLOCletpUzc/manifest,DAMS Manifest,DAMS Image
a729d04d-222d-54e6-9928-cd66fb52b0cb,tg:mmbbr:2528_#1,e22_Images,1,https://dams.antwerpen.be/asset/a2LULcMrIXULZplChE5Tkygk,https://dams.antwerpen.be/iiif/a2LULcMrIXULZplChE5Tkygk/manifest,DAMS Manifest,DAMS Image
bcd3b643-23b5-5c7d-81ca-c30a53bd3dd3,tg:mmbbr:2529_#1,e22_Images,1,https://dams.antwerpen.be/asset/Z2bHJUjOnmPTO3eMmZ9hHJVD,https://dams.antwerpen.be/iiif/Z2bHJUjOnmPTO3eMmZ9hHJVD/manifest,DAMS Manifest,DAMS Image
1a7c1b5f-d294-5e81-8691-c0de59c3ab9d,tg:mmbbr:2530_#1,e22_Images,1,https://dams.antwerpen.be/asset/jNiWoCA6aoSMmRNYookGfiu5,https://dams.antwerpen.be/iiif/jNiWoCA6aoSMmRNYookGfiu5/manifest,DAMS Manifest,DAMS Image
ab735315-f049-55f4-8dcf-4606669eefcc,tg:mmbbr:2531_#1,e22_Images,1,https://dams.antwerpen.be/asset/J1mPNLNMOakFnkcdNjMi3iUI,https://dams.antwerpen.be/iiif/J1mPNLNMOakFnkcdNjMi3iUI/manifest,DAMS Manifest,DAMS Image
e54ae793-968d-57b7-9011-9e152d5d71d0,tg:mmbbr:2532_#1,e22_Images,1,https://dams.antwerpen.be/asset/p1pX4nYVRdCcWrPvCKoJQp2T,https://dams.antwerpen.be/iiif/p1pX4nYVRdCcWrPvCKoJQp2T/manifest,DAMS Manifest,DAMS Image
dd587d07-a374-5e29-b93f-783d642e8073,tg:mmbbr:2533_#1,e22_Images,1,https://dams.antwerpen.be/asset/TLI8JYE5G1fYEUg7ld3e1zTU,https://dams.antwerpen.be/iiif/TLI8JYE5G1fYEUg7ld3e1zTU/manifest,DAMS Manifest,DAMS Image
1396572c-00ea-58e0-b5bf-125e526b499b,tg:mmbbr:2534_#1,e22_Images,1,https://dams.antwerpen.be/asset/x1oSw6aRDLCKJTZSMf7S8vzT,https://dams.antwerpen.be/iiif/x1oSw6aRDLCKJTZSMf7S8vzT/manifest,DAMS Manifest,DAMS Image
0b88d0bc-3e2b-55bf-8e08-60a9f622c3bb,tg:mmbbr:2535_#1,e22_Images,1,https://dams.antwerpen.be/asset/uIcNfWSJfMRVTaV7tc3Cjjt8,https://dams.antwerpen.be/iiif/uIcNfWSJfMRVTaV7tc3Cjjt8/manifest,DAMS Manifest,DAMS Image
09c5d93c-2653-54ad-97a1-000bd4a4d3c3,tg:mmbbr:2536_#1,e22_Images,1,https://dams.antwerpen.be/asset/w1nYShVqGZPMZSFUXFtnyVuP,https://dams.antwerpen.be/iiif/w1nYShVqGZPMZSFUXFtnyVuP/manifest,DAMS Manifest,DAMS Image
2976e5cb-3ac3-596c-a61c-2423af63c9c7,tg:mmbbr:1571_#1,e22_Images,1,https://dams.antwerpen.be/asset/n2IblAQaUTgXiJlUMXtwTZDF,https://dams.antwerpen.be/iiif/n2IblAQaUTgXiJlUMXtwTZDF/manifest,DAMS Manifest,DAMS Image
fb977a7d-7ff1-5ddd-b225-d4e1e91cb01a,tg:mmbbr:1572_#1,e22_Images,1,https://dams.antwerpen.be/asset/ajbUYbtUTcjFZHNQsl37X6i8,https://dams.antwerpen.be/iiif/ajbUYbtUTcjFZHNQsl37X6i8/manifest,DAMS Manifest,DAMS Image
6ff03960-3dff-52b6-84e2-76f41376ebd5,tg:mmbbr:1573_#1,e22_Images,1,https://dams.antwerpen.be/asset/h2K9NJPbQRfUQrEqeqJ9HpJb,https://dams.antwerpen.be/iiif/h2K9NJPbQRfUQrEqeqJ9HpJb/manifest,DAMS Manifest,DAMS Image
3a689b15-2af4-5e70-a095-a58cb4bd82db,tg:mmbbr:1574_#1,e22_Images,1,https://dams.antwerpen.be/asset/dIMQkNZoYAPfBTDQe0xPnpVu,https://dams.antwerpen.be/iiif/dIMQkNZoYAPfBTDQe0xPnpVu/manifest,DAMS Manifest,DAMS Image
6a5ff51c-77fa-5f8d-82a4-ab24c7d9a814,tg:mmbbr:1298_#1,e22_Images,1,https://dams.antwerpen.be/asset/D1cbVGPPVaR7ReNelNHDhId3,https://dams.antwerpen.be/iiif/D1cbVGPPVaR7ReNelNHDhId3/manifest,DAMS Manifest,DAMS Image
256dd852-6155-5d6a-a7c0-02b5a709f128,tg:mmbbr:1299_#1,e22_Images,1,https://dams.antwerpen.be/asset/p1gDIewgOMUZTodVPNp1qXqj,https://dams.antwerpen.be/iiif/p1gDIewgOMUZTodVPNp1qXqj/manifest,DAMS Manifest,DAMS Image
4d567ef5-3858-5d88-8e3e-2703495f2a9e,tg:mmbbr:1300_#1,e22_Images,1,https://dams.antwerpen.be/asset/B2EZHPJbPlmKaLFddUts77RC,https://dams.antwerpen.be/iiif/B2EZHPJbPlmKaLFddUts77RC/manifest,DAMS Manifest,DAMS Image
bef19982-08d9-570b-a57b-a4ff8121f49f,tg:mmbbr:1302_#1,e22_Images,1,https://dams.antwerpen.be/asset/IJWKQlaVVUEcQOcQQ4vEe0vv,https://dams.antwerpen.be/iiif/IJWKQlaVVUEcQOcQQ4vEe0vv/manifest,DAMS Manifest,DAMS Image
778049ce-1a61-5d7b-9f83-81b00af1ca95,tg:mmbbr:1303_#1,e22_Images,1,https://dams.antwerpen.be/asset/X2YZWPeUncglbcMkETXaD1Qn,https://dams.antwerpen.be/iiif/X2YZWPeUncglbcMkETXaD1Qn/manifest,DAMS Manifest,DAMS Image
e0f3b4a3-af16-5b66-bc06-5c681b120b91,tg:mmbbr:1304_#1,e22_Images,1,https://dams.antwerpen.be/asset/X1kbkRPJNRWPgFBLHPvXZpHq,https://dams.antwerpen.be/iiif/X1kbkRPJNRWPgFBLHPvXZpHq/manifest,DAMS Manifest,DAMS Image
5c5aa473-b86c-5bdc-a4b3-bac7647c7833,tg:mmbbr:1305_#1,e22_Images,1,https://dams.antwerpen.be/asset/bDYVCUYaambXITHTTBJQtJjD,https://dams.antwerpen.be/iiif/bDYVCUYaambXITHTTBJQtJjD/manifest,DAMS Manifest,DAMS Image
5b4712bb-3965-5e6f-8c34-a1868645c759,tg:mmbbr:1306_#1,e22_Images,1,https://dams.antwerpen.be/asset/wblVJosfAFSQNHUsoiQtfjlv,https://dams.antwerpen.be/iiif/wblVJosfAFSQNHUsoiQtfjlv/manifest,DAMS Manifest,DAMS Image
1f420a3f-e3ef-5a23-af06-da19db2ffb51,tg:mmbbr:1307_#1,e22_Images,1,https://dams.antwerpen.be/asset/x1FqPNTDQRheeIVu1aC1gGvB,https://dams.antwerpen.be/iiif/x1FqPNTDQRheeIVu1aC1gGvB/manifest,DAMS Manifest,DAMS Image
eb19ae45-7ae2-5641-83ab-9fb7f82854e4,tg:mmbbr:1309_#1,e22_Images,1,https://dams.antwerpen.be/asset/n1YQp8LDMZZRqYLpjUR9T0Wp,https://dams.antwerpen.be/iiif/n1YQp8LDMZZRqYLpjUR9T0Wp/manifest,DAMS Manifest,DAMS Image
847b1ce9-c057-5124-9f39-0e7d220c43c8,tg:mmbbr:1310_#1,e22_Images,1,https://dams.antwerpen.be/asset/d1lsVJLdqCEWGrmOLgRocvH9,https://dams.antwerpen.be/iiif/d1lsVJLdqCEWGrmOLgRocvH9/manifest,DAMS Manifest,DAMS Image
ef25ea97-5bdc-5143-bdba-f0d7615b292c,tg:mmbbr:1311_#1,e22_Images,1,https://dams.antwerpen.be/asset/oeHQieFePIjgoW5cD7AP6FB4,https://dams.antwerpen.be/iiif/oeHQieFePIjgoW5cD7AP6FB4/manifest,DAMS Manifest,DAMS Image
cf059a19-5469-5634-b996-d502c6e7dfb4,tg:mmbbr:1312_#1,e22_Images,1,https://dams.antwerpen.be/asset/VYWiZkIUWSeepUWcMsol6Dw9,https://dams.antwerpen.be/iiif/VYWiZkIUWSeepUWcMsol6Dw9/manifest,DAMS Manifest,DAMS Image
85a05978-992e-5a2f-aaed-ae977843780f,tg:mmbbr:1313_#1,e22_Images,1,https://dams.antwerpen.be/asset/s1ORMePpWNGkUSJ8WIMc9uit,https://dams.antwerpen.be/iiif/s1ORMePpWNGkUSJ8WIMc9uit/manifest,DAMS Manifest,DAMS Image
ecb30e58-1616-5372-af6d-725e2432149e,tg:mmbbr:1314_#1,e22_Images,1,https://dams.antwerpen.be/asset/d1BARWVcZJ8ExBmKUh5iKH2v,https://dams.antwerpen.be/iiif/d1BARWVcZJ8ExBmKUh5iKH2v/manifest,DAMS Manifest,DAMS Image
a59256f9-1f04-5d3f-86d2-aef651d9b6cb,tg:mmbbr:1315_#1,e22_Images,1,https://dams.antwerpen.be/asset/i2HhbgMgOkYTetLMiC0RUfoR,https://dams.antwerpen.be/iiif/i2HhbgMgOkYTetLMiC0RUfoR/manifest,DAMS Manifest,DAMS Image
3739ee5d-4f5a-5c11-a9eb-07a72949b15a,tg:mmbbr:1316_#1,e22_Images,1,https://dams.antwerpen.be/asset/RsKUDbglINNHIhXiDl7tvBla,https://dams.antwerpen.be/iiif/RsKUDbglINNHIhXiDl7tvBla/manifest,DAMS Manifest,DAMS Image
48d78de7-bbca-509a-8b0a-37f09b45029f,tg:mmbbr:1317_#1,e22_Images,1,https://dams.antwerpen.be/asset/jJfSFYFpOcUNvZiRcHxlLwFE,https://dams.antwerpen.be/iiif/jJfSFYFpOcUNvZiRcHxlLwFE/manifest,DAMS Manifest,DAMS Image
b71cc90f-d56b-5ea8-8d14-ed6250206567,tg:mmbbr:1318_#1,e22_Images,1,https://dams.antwerpen.be/asset/e2NJVFRZaYjIMIgbPIa867D2,https://dams.antwerpen.be/iiif/e2NJVFRZaYjIMIgbPIa867D2/manifest,DAMS Manifest,DAMS Image
5f1555c7-7e8f-59da-ae9d-ab14cee02ec6,tg:mmbbr:1323_#1,e22_Images,1,https://dams.antwerpen.be/asset/qkUeZA94JDlKYuILCLJ3UYdV,https://dams.antwerpen.be/iiif/qkUeZA94JDlKYuILCLJ3UYdV/manifest,DAMS Manifest,DAMS Image
97567712-a1cf-502a-9c1b-5c12c4ef818b,tg:mmbbr:1324_#1,e22_Images,1,https://dams.antwerpen.be/asset/s1CqSVMYdbJgfIDbdOdsuRGr,https://dams.antwerpen.be/iiif/s1CqSVMYdbJgfIDbdOdsuRGr/manifest,DAMS Manifest,DAMS Image
89c5c46d-e81b-5b4f-a8e2-60b946a2f15f,tg:mmbbr:1325_#1,e22_Images,1,https://dams.antwerpen.be/asset/mbmRhA5aeFP2a7doVsjeHz9N,https://dams.antwerpen.be/iiif/mbmRhA5aeFP2a7doVsjeHz9N/manifest,DAMS Manifest,DAMS Image
025dc9a8-ec3d-57ae-95e3-8a1156372341,tg:mmbbr:1326_#1,e22_Images,1,https://dams.antwerpen.be/asset/sgLpCPotP7BgQXRjdOk5skfe,https://dams.antwerpen.be/iiif/sgLpCPotP7BgQXRjdOk5skfe/manifest,DAMS Manifest,DAMS Image
f43a17fa-1c7e-53dd-bb82-a92b6ceae73a,tg:mmbbr:1327_#1,e22_Images,1,https://dams.antwerpen.be/asset/LgkmKXOZLRRKiKiCKu09ifYq,https://dams.antwerpen.be/iiif/LgkmKXOZLRRKiKiCKu09ifYq/manifest,DAMS Manifest,DAMS Image
66e72e84-448d-56b1-adf5-56a20dad2e22,tg:mmbbr:1328_#1,e22_Images,1,https://dams.antwerpen.be/asset/b1jifKoHSmAE4niJTJ8D69ke,https://dams.antwerpen.be/iiif/b1jifKoHSmAE4niJTJ8D69ke/manifest,DAMS Manifest,DAMS Image
bd5d5da2-4cea-5ff9-b2b2-aa06d98adb10,tg:mmbbr:1329_#1,e22_Images,1,https://dams.antwerpen.be/asset/y1THe9oRYteDRKB6SF6OYrky,https://dams.antwerpen.be/iiif/y1THe9oRYteDRKB6SF6OYrky/manifest,DAMS Manifest,DAMS Image
d547ae00-1585-55af-9923-ae0439d564da,tg:mmbbr:1330_#1,e22_Images,1,https://dams.antwerpen.be/asset/K1dWZmkcKmdd1YiTRpJ52LnP,https://dams.antwerpen.be/iiif/K1dWZmkcKmdd1YiTRpJ52LnP/manifest,DAMS Manifest,DAMS Image
ffc22cfa-d550-5882-a60a-22b1427e93d4,tg:mmbbr:1331_#1,e22_Images,1,https://dams.antwerpen.be/asset/GhSYfMPNPTr3JvSUEuwGV3GK,https://dams.antwerpen.be/iiif/GhSYfMPNPTr3JvSUEuwGV3GK/manifest,DAMS Manifest,DAMS Image
a1069687-861a-5d74-9074-1e9bb3ca5257,tg:mmbbr:1332_#1,e22_Images,1,https://dams.antwerpen.be/asset/K2XNa9UUbN8FSOSOD2Jqoopg,https://dams.antwerpen.be/iiif/K2XNa9UUbN8FSOSOD2Jqoopg/manifest,DAMS Manifest,DAMS Image
f835addd-dd77-5c38-bef0-66de86e36076,tg:mmbbr:1333_#1,e22_Images,1,https://dams.antwerpen.be/asset/I1hGWakDIDDoWVFZ7ROUa91M,https://dams.antwerpen.be/iiif/I1hGWakDIDDoWVFZ7ROUa91M/manifest,DAMS Manifest,DAMS Image
8714585b-2dca-5000-a135-5bf3e597b13f,tg:mmbbr:1334_#1,e22_Images,1,https://dams.antwerpen.be/asset/o2ccfRESDlhbTCIcEY0suZ9Z,https://dams.antwerpen.be/iiif/o2ccfRESDlhbTCIcEY0suZ9Z/manifest,DAMS Manifest,DAMS Image
a4e6a3e1-c83d-5ca5-9c95-7b28b70cf60a,tg:mmbbr:1335_#1,e22_Images,1,https://dams.antwerpen.be/asset/yXbjbWCSWTVZMJc6wP1jeQ5t,https://dams.antwerpen.be/iiif/yXbjbWCSWTVZMJc6wP1jeQ5t/manifest,DAMS Manifest,DAMS Image
15c97a47-b7ce-5858-9d81-e22c095f7633,tg:mmbbr:1336_#1,e22_Images,1,https://dams.antwerpen.be/asset/k1UmlXcIRkYBfcQSkH4Nz8kG,https://dams.antwerpen.be/iiif/k1UmlXcIRkYBfcQSkH4Nz8kG/manifest,DAMS Manifest,DAMS Image
ca088648-0e8c-5554-bd78-ee3ca7ad95ae,tg:mmbbr:1337_#1,e22_Images,1,https://dams.antwerpen.be/asset/fAVNHTEjlKZHaQHNPB0xAS8k,https://dams.antwerpen.be/iiif/fAVNHTEjlKZHaQHNPB0xAS8k/manifest,DAMS Manifest,DAMS Image
f682beb4-d8a2-5ba5-a5e8-c5bb9dd306a8,tg:mmbbr:1339_#1,e22_Images,1,https://dams.antwerpen.be/asset/a14TYa7UTGQb2fEShOddfCIM,https://dams.antwerpen.be/iiif/a14TYa7UTGQb2fEShOddfCIM/manifest,DAMS Manifest,DAMS Image
a10778b7-0384-59d4-9ecf-58a9ea80616b,tg:mmbbr:1340_#1,e22_Images,1,https://dams.antwerpen.be/asset/RXgpaVjhCDZSas4hBTE3FVml,https://dams.antwerpen.be/iiif/RXgpaVjhCDZSas4hBTE3FVml/manifest,DAMS Manifest,DAMS Image
368c3ca7-c7ac-546a-a411-e83448d0ebb7,tg:mmbbr:1488_#1,e22_Images,1,https://dams.antwerpen.be/asset/w1MYPfVbWMISbJbjWNIfjUKG,https://dams.antwerpen.be/iiif/w1MYPfVbWMISbJbjWNIfjUKG/manifest,DAMS Manifest,DAMS Image
a712a982-19ab-543b-b5b3-6099fb5be0ea,tg:mmbbr:1301_#1,e22_Images,1,https://dams.antwerpen.be/asset/F1tZSUeaitZImURYbIeZCVNH,https://dams.antwerpen.be/iiif/F1tZSUeaitZImURYbIeZCVNH/manifest,DAMS Manifest,DAMS Image
88d4cd9c-63cb-591b-8208-65a4faddd438,tg:mmbbr:1308_#1,e22_Images,1,https://dams.antwerpen.be/asset/Z1YOJW5oRkUdMCbTEMlcP5YA,https://dams.antwerpen.be/iiif/Z1YOJW5oRkUdMCbTEMlcP5YA/manifest,DAMS Manifest,DAMS Image
04dd6282-2f99-54c9-9e6e-a663cada08ab,tg:mmbbr:1341_#1,e22_Images,1,https://dams.antwerpen.be/asset/n1eWTDRYlLTfISEEeRsnJUQY,https://dams.antwerpen.be/iiif/n1eWTDRYlLTfISEEeRsnJUQY/manifest,DAMS Manifest,DAMS Image
86bcf97b-fa38-5b0d-a490-430cfa93281b,tg:mmbbr:1343_#1,e22_Images,1,https://dams.antwerpen.be/asset/nCSTbHRXMkSgNVOjLZBXwxfx,https://dams.antwerpen.be/iiif/nCSTbHRXMkSgNVOjLZBXwxfx/manifest,DAMS Manifest,DAMS Image
1fafdb34-b9b9-5ea5-96ad-27229790b2ef,tg:mmbbr:1344_#1,e22_Images,1,https://dams.antwerpen.be/asset/nGTRXYTRZZdZoRN4Oy4RNkGs,https://dams.antwerpen.be/iiif/nGTRXYTRZZdZoRN4Oy4RNkGs/manifest,DAMS Manifest,DAMS Image
00d99340-94c7-5fbf-be9e-7a0856539d00,tg:mmbbr:1345_#1,e22_Images,1,https://dams.antwerpen.be/asset/r1Fg9DZLRqIneGbOWbZ1WuAD,https://dams.antwerpen.be/iiif/r1Fg9DZLRqIneGbOWbZ1WuAD/manifest,DAMS Manifest,DAMS Image
4d913594-ebc2-57a2-81af-96675d99eb70,tg:mmbbr:1346_#1,e22_Images,1,https://dams.antwerpen.be/asset/P2LERhrQYPkg8RodkV6dWCF1,https://dams.antwerpen.be/iiif/P2LERhrQYPkg8RodkV6dWCF1/manifest,DAMS Manifest,DAMS Image
fcb5dc70-3d67-5f88-a467-3bb337951b49,tg:mmbbr:1347_#1,e22_Images,1,https://dams.antwerpen.be/asset/h2TbQTdYmNRdOkhHOUhYdFDJ,https://dams.antwerpen.be/iiif/h2TbQTdYmNRdOkhHOUhYdFDJ/manifest,DAMS Manifest,DAMS Image
0510da8c-2ecd-51f2-bce2-9e4aa8645896,tg:mmbbr:1348_#1,e22_Images,1,https://dams.antwerpen.be/asset/FXRSWcbYrTGHCUZQo64NnT4N,https://dams.antwerpen.be/iiif/FXRSWcbYrTGHCUZQo64NnT4N/manifest,DAMS Manifest,DAMS Image
755df5ff-f111-5806-b838-5bb80a936b66,tg:mmbbr:1349_#1,e22_Images,1,https://dams.antwerpen.be/asset/d1PHWZEoRcMWXKPpRjjhRSW5,https://dams.antwerpen.be/iiif/d1PHWZEoRcMWXKPpRjjhRSW5/manifest,DAMS Manifest,DAMS Image
