ResourceID,brocade.id,card,order,source_field,Title,Title Type,Title Language
104e5c79-fa17-5407-9624-7a1a766e5e7a,tg:mpmak:118,e73_Titles,2,id.title/in,"Extract van rekeninghe van Michiel Cnobbaert boeckvercooper tot Antwerpen [...] aen hem aldus ghelevert, ghesloten en geadjusteert den 13. october 1688",incipits,Dutch (language)
d50ee4cb-6651-5557-acce-2d595c5b4a1c,tg:mpmak:53,e73_Titles,1,id.title/in,Registre pour parfournir l'Augustine Romaine sur le med. jusques a encore 1/2 fournies,incipits,French (language)
d50ee4cb-6651-5557-acce-2d595c5b4a1c,tg:mpmak:53,e73_Titles,2,id.title/ti,Register van de gegoten letters in een halve gietbeurt van het lettertype 'Augustine Romaine',titles proper,Dutch (language)
4273c440-cdfe-501d-8c83-ff13c44d9749,tg:mpmak:43,e73_Titles,1,id.title/ti,Kwitantie van drukker Paulus Lannoy aan de Officina Plantiniana,titles proper,Dutch (language)
ca8f2c8a-fb64-54bf-8f9e-6fd074c85afb,tg:mpmak:233,e73_Titles,1,id.title/ti,Rekening-courant van Elisabeth Moretus voor haar broer Melchior Moretus,titles proper,Dutch (language)
ca8f2c8a-fb64-54bf-8f9e-6fd074c85afb,tg:mpmak:233,e73_Titles,2,id.title/in,Monsieur H. Melchior Moerentorf debet,incipits,Dutch (language)
0cad9f75-d711-50d7-bc82-e732f4934b9b,tg:mpmak:223,e73_Titles,1,id.title/ti,Kwitantie van Cornelius Mosselmans aan Jan I Moretus met betrekking tot de sterfhuizen van Margareta en Catalijne van Honsem,titles proper,Dutch (language)
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Titles,1,id.title/ti,Rekening-courant voor de stad Antwerpen inzake buitengewone drukopdrachten,titles proper,Dutch (language)
17ce37f3-2c79-57d4-8960-c47e070940c8,tg:mpmak:155,e73_Titles,2,id.title/in,La ville d'Anvers debet pour extraordinaires a Balthasar Moretus,incipits,French (language)
43482195-5159-578d-b5da-b82690322996,tg:mpmak:145,e73_Titles,1,id.title/ti,Rekening-courant van Livinus Francke te Middelburg voor Balthasar II Moretus,titles proper,Dutch (language)
3edf4793-aa96-512e-975f-546d5ff7d2c8,tg:mpmak:390,e73_Titles,1,id.title/ti,Rekening-courant van Felippa Fra en de erfgenamen van Francisco Lamberto voor Balthasar II Moretus,titles proper,Dutch (language)
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,tg:mpmak:137,e73_Titles,1,id.title/ti,Rekening-courant voor Gilles Coune de Ville,titles proper,Dutch (language)
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,tg:mpmak:137,e73_Titles,2,id.title/in,Gilles Coune de Ville librair a Namur debet a Balthasar Moretus,incipits,French (language)
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,e73_Titles,1,id.title/ti,Rekening-courant voor Nicolas de Rache,titles proper,Dutch (language)
8c420f55-ad09-5eba-91f5-85eae0f79b7f,tg:mpmak:127,e73_Titles,2,id.title/in,Monsieur Nicolas de Rache librair a Lille debet,incipits,French (language)
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,tg:mpmak:251,e73_Titles,1,id.title/ti,Extract uit het schepenregister van Kontich inzake het rechtsgeding van Jacques Moerentorf tegen Hendrick van Belle,titles proper,Dutch (language)
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,tg:mpmak:251,e73_Titles,2,id.title/in,Extract vuyten Reg[ist]re der scepenen van Contiche onder den lande van Mechelen,incipits,Dutch (language)
ee03d7d3-9891-50f0-88a7-8c71fd256cb0,tg:mpmak:329,e73_Titles,1,id.title/ti,Kwitantie van Sibilla Bosschaert aan de erfgenamen van Gillis Stenens inzake een rente op een speelhof nabij het kasteelplein,titles proper,Dutch (language)
6cc8acae-f468-5e80-8700-90f800c03146,tg:mpmak:241,e73_Titles,1,id.title/ti,Kwitantie van Petrus de Neuf inzake de verdeling van het sterfhuis van Margareta Steymans,titles proper,Dutch (language)
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,tg:mpmak:339,e73_Titles,1,id.title/ti,Rekening van het Sint-Adriaanscollege van Geraardsbergen aan Balthasar II Moretus voor de mondkosten van Christoffel Maria Moretus,titles proper,Dutch (language)
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Titles,1,id.title/ti,Staat van de obligaties bij loting toebedeeld aan Joannes Jacobus Moretus,titles proper,Dutch (language)
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Titles,2,id.title/in,Lotinge van d'obligatien van joncker Joannes Jacobus Moretus,incipits,Dutch (language)
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,tg:mpmak:267,e73_Titles,1,id.title/ti,Kwitantie van Julius Froicken aan Franciscus Joannes Moretus,titles proper,Dutch (language)
38c190df-eb02-5a5c-a9ba-a012d9850743,tg:mpmak:111,e73_Titles,1,id.title/ti,Rekening-courant voor de weduwe van Johann Baptist Schönwetter en Johann Peter Zubrot te Frankfurt,titles proper,Dutch (language)
3567426e-85da-51f2-90f1-203e03078b84,tg:mpmak:101,e73_Titles,1,id.title/ti,Factuur aan Edward Sapes Watts,titles proper,Dutch (language)
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,e73_Titles,1,id.title/ti,Ordonnancie ende coustume der druckerie van meester Christoffel Plantin,titles proper,Dutch (language)
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,tg:mpmak:28,e73_Titles,2,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,constructed titles,Dutch (language)
3906361b-e3e2-54d1-b0f2-dc134a472714,tg:mpmak:38,e73_Titles,1,id.title/ti,Rekening van Hendrik Hillewerve aan Balthasar II Moretus met betrekking tot de Italiëreis van Balthasar III Moretus,titles proper,Dutch (language)
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,tg:mpmak:173,e73_Titles,1,id.title/ti,Rekening-courant voor Bernhard Wolter,titles proper,Dutch (language)
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,tg:mpmak:173,e73_Titles,2,id.title/in,Sr. Bernardus Gualteri boeckvercooper tot Ceulen is schuldigh aen Balthasar Moretus voor reste van rekeninghe aen hem gesonden den 17 februarii 1633,incipits,Dutch (language)
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,e73_Titles,1,id.title/ti,Rekening-courant van Anton Strohecker voor Balthasar I Moretus,titles proper,Dutch (language)
435f20e0-08c1-5413-aece-381c7bd3f6d3,tg:mpmak:163,e73_Titles,2,id.title/in,Herr Johann Balthasar Moretus soll haben,incipits,German (language)
a733e498-0d9f-5884-87fc-68a2a6e0943a,tg:mpmak:91,e73_Titles,1,id.title/ti,Factuur van George Peter McQueen voor het jaar 1872,titles proper,Dutch (language)
1f6cb453-1415-58f6-b857-980d4e2162d5,tg:mpmak:81,e73_Titles,1,id.title/ti,"Correctores qui typographiae Plant[inian]ae inserviunt, diligentissime observare debent quae sequuntur",titles proper,Latin (language)
1f6cb453-1415-58f6-b857-980d4e2162d5,tg:mpmak:81,e73_Titles,2,id.title/subTitle,Instructie voor de proeflezers van de Officina Plantiniana,constructed titles,Dutch (language)
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,tg:mpmak:215,e73_Titles,1,id.title/ti,Kwitantie van Nicolaes I Visscher aan Balthasar III Moretus voor rekening van Jean I Léonard,titles proper,Dutch (language)
2244ef42-1524-538b-ba31-f797579e2abb,tg:mpmak:205,e73_Titles,1,id.title/ti,Schuldbekentenis van Nicolas Offermans aan Balthasar II Moretus voor 19 patakons,titles proper,Dutch (language)
ce8afe6d-0fe2-5150-8ae1-6111d3338cd3,tg:mpmak:389,e73_Titles,1,id.title/ti,Rekening van Felippa Fra en de erfgenamen van Francisco Lamberto voor de verzending van een partij boeken via Amsterdam naar Lissabon,titles proper,Dutch (language)
ce8afe6d-0fe2-5150-8ae1-6111d3338cd3,tg:mpmak:389,e73_Titles,2,id.title/in,"Carregacion que Dios llevé emparta esta por min Felippa Fra, y mas herederos de Fran[cis]co Lamberto desta ciudad deLisbona para Amsterdam por cuenta y riesgo de Sr. Balthazar Moreto m[ercad]or en Amberes",incipits,Spanish (language)
cd619290-2506-50ec-96f7-cfbf51bae7f3,tg:mpmak:399,e73_Titles,1,id.title/ti,Rekening-courant van de hiëronymieten voor Balthasar II Moretus,titles proper,Dutch (language)
82ef7be7-8e9c-55cf-a0ff-9474f12230d5,tg:mpmak:75,e73_Titles,1,id.title/ti,Kwitantie van J.J.G. de Marcour aan Maria Theresia Borrekens inzake de ontvangst van een riem papier,titles proper,Dutch (language)
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_Titles,1,id.title/ti,Vrachtbrief van de boeken verzonden naar Frankfurt ca. 1610,titles proper,Dutch (language)
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,e73_Titles,2,id.title/in,Facture du tonneau n°. 1 envoye sur Francfort par Gijs Voskens,incipits,French (language)
c059022a-13c3-5978-ae98-a89146bc953f,tg:mpmak:197,e73_Titles,1,id.title/ti,Rekening-courant voor Johann Anton Kinckius te Keulen,titles proper,Dutch (language)
c059022a-13c3-5978-ae98-a89146bc953f,tg:mpmak:197,e73_Titles,2,id.title/in,D. Joan. Ant. Kinckius debet,incipits,Latin (language)
7c9f210f-c32f-59db-a0d0-f10e68bad764,tg:mpmak:187,e73_Titles,1,id.title/ti,Rekening-courant voor Johann Wagner te München,titles proper,Dutch (language)
7c9f210f-c32f-59db-a0d0-f10e68bad764,tg:mpmak:187,e73_Titles,2,id.title/in,D. Joannes Waghener bibliopola Monachiensis debet Balthasaris Moreto,incipits,Latin (language)
a7883cad-f341-55a6-8b7d-fa865422c14a,tg:mpmak:248,e73_Titles,1,id.title/ti,Mandaat van Joannes Carolus Josephus Borrekens aan Jacobus van Camp inzake de betaling van 550 ponden Vlaams aan Pierre Proli,titles proper,Dutch (language)
a7883cad-f341-55a6-8b7d-fa865422c14a,tg:mpmak:248,e73_Titles,2,id.title/in,Heer van Camp gelieft te betaelen voor mijne rek[ening]e aen d'heer P. Proli de somme van vijfhondert en vijftigh ponden wisselgelt,incipits,Dutch (language)
8fac1496-0279-5820-ae9f-1ca11fd4ac36,tg:mpmak:330,e73_Titles,1,id.title/ti,Kwitantie van Sibilla Bosschaert aan Jan van Avermolen inzake de betaling van intrest op een lijfrente,titles proper,Dutch (language)
5751d0c2-df53-5d72-bb05-c6a2470e9afd,tg:mpmak:258,e73_Titles,1,id.title/ti,Kwitantie van Peeter Moerentorf aan Balthasar II Moretus,titles proper,Dutch (language)
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,tg:mpmak:320,e73_Titles,1,id.title/ti,Rekening-courant voor Frédéric I Léonard,titles proper,Dutch (language)
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,tg:mpmak:320,e73_Titles,2,id.title/in,Fredicq Leonard libraire a Paris credit,incipits,French (language)
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,tg:mpmak:352,e73_Titles,1,id.title/ti,Ordonnantie van de Plantijnse drukkerij,titles proper,Dutch (language)
62a1c49d-4b57-58fa-8973-e6fc5700d77f,tg:mpmak:342,e73_Titles,1,id.title/ti,Kwitantie van Anna van Hinsborch aan Balthasar II Moretus inzake een schoolrekening van het Sint-Adriaanscollege van Geraardsbergen,titles proper,Dutch (language)
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,e73_Titles,1,id.title/ti,Instructie voor de busmeesters van de ziekenbus,titles proper,Dutch (language)
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,tg:mpmak:17,e73_Titles,2,id.title/ft,Instructie voor de bus-meesters,incipits,Dutch (language)
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,e73_Titles,1,id.title/ti,Rekening van voerman Jacques Scot voor de verzending van boeken,titles proper,Dutch (language)
f59cbb52-107f-58fc-bee1-9caff9833696,tg:mpmak:293,e73_Titles,2,id.title/in,Ensuivent les frais faict sur 14 balles de librairie p[ar] compte de mons[ieu]r Balthasar Moretus,incipits,French (language)
7382110a-7154-5d10-9940-4af1fa6964d9,tg:mpmak:283,e73_Titles,1,id.title/ti,Kwitantie voor de belasting geheven op het bezit van paarden,titles proper,Dutch (language)
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,e73_Titles,1,id.title/ti,Rekening-courant van Julius Froicker voor Franciscus Joannes Moretus,titles proper,Dutch (language)
b12dfa45-a07e-50f1-83c5-cedb4b653b49,tg:mpmak:266,e73_Titles,2,id.title/in,Debet d'Heer Fransisch.s Joan.s Moretus,incipits,Dutch (language)
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,e73_Titles,1,id.title/ti,Rekening-courant van notaris Peeter Gerardi voor Joannes Jacobus Moretus,titles proper,Dutch (language)
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,tg:mpmak:276,e73_Titles,2,id.title/in,Den heere schepene Moretus debet aen not[ari]s Gerardi,incipits,Dutch (language)
09036f08-b9e0-5440-859a-5427d5339352,tg:mpmak:100,e73_Titles,1,id.title/ti,Factuur aan Gemeentelijke School 6,titles proper,Dutch (language)
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,e73_Titles,1,id.title/ti,Rekening-courant voor de weduwen van Johann Baptist Schönwetter en Johann Peter Zubrot te Frankfurt,titles proper,Dutch (language)
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,e73_Titles,2,id.title/in,Jouff[rou]w de weduwe van mons[ieu]r Joan Bapt[ist]a Schönwetter en weduwe van mons[ieu]r Joan Pierre Zubrodt in hun leven boeckvercooper tot Francfort credit ende debet aen weduwe en erfgen[aem]e van Balth[asar] Moretus in Antwerpen,incipits,Dutch (language)
42753813-8445-5e18-83c0-4f94166455b9,tg:mpmak:162,e73_Titles,1,id.title/ti,Rekening-courant van Anton en Arnold Hierat voor Balthasar II Moretus,titles proper,Dutch (language)
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,e73_Titles,1,id.title/ti,Rekening-courant voor Willem Jansz. Blaeu,titles proper,Dutch (language)
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,e73_Titles,2,id.title/in,Sr. Wilm Blaeu is schuldigh,incipits,Dutch (language)
9aa2b57b-785c-54bd-8cbc-e34831bf903b,tg:mpmak:204,e73_Titles,1,id.title/ti,Rekening-courant voor Maternus Cholinus te Keulen,titles proper,Dutch (language)
70cc1a27-3b03-56c4-b083-d22cdb40e79c,tg:mpmak:214,e73_Titles,1,id.title/ti,Rekening-courant voor Isaac Elzevier inzake de aankoop van vermiljoen,titles proper,Dutch (language)
70cc1a27-3b03-56c4-b083-d22cdb40e79c,tg:mpmak:214,e73_Titles,2,id.title/in,Mr. Isaac Elzevier marchand a Rotterdam debet a Balthasar Moretus,incipits,French (language)
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,e73_Titles,1,id.title/ti,Rekening-courant van Joannes Meursius voor Balthasar I Moretus,titles proper,Dutch (language)
563136cf-6f2f-5cd6-a591-3b314e55ac86,tg:mpmak:80,e73_Titles,2,id.title/in,Balthasar Moretus debet Joanni Meursio,incipits,Latin (language)
1ef1c807-8f23-5537-97d5-9a70a3c3e334,tg:mpmak:90,e73_Titles,1,id.title/ti,Factuur aan J. Maes,titles proper,Dutch (language)
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,e73_Titles,1,id.title/ti,Factuur van Joris Berger inzake de levering van inkt en vernis aan Jan I Moretus,titles proper,Dutch (language)
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,tg:mpmak:39,e73_Titles,2,id.title/in,Int ende vernis gelevert voor Jehan Moerentorff mijn compere,incipits,Dutch (language)
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,e73_Titles,1,id.title/ti,Ordonantie voor de gesellen der Plantynsche druckerye,titles proper,Dutch (language)
4312ab52-9639-54cf-9ca5-8f972615d209,tg:mpmak:29,e73_Titles,2,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,constructed titles,Dutch (language)
d93b8ab1-4828-51a0-8c3f-57b95c7ad281,tg:mpmak:321,e73_Titles,1,id.title/ti,Rekening-courant voor Jean du Bois,titles proper,Dutch (language)
d93b8ab1-4828-51a0-8c3f-57b95c7ad281,tg:mpmak:321,e73_Titles,2,id.title/in,Monsieur Jean du Bois libraire a Mons doibt a Balthasar Moretus en Anvers,incipits,French (language)
1881442d-5902-5473-8e7e-b5f3b680782a,tg:mpmak:259,e73_Titles,1,id.title/ti,Kwitantie van Hendrik Hillewerve aan Balthasar II Moretus,titles proper,Dutch (language)
a5f01d2b-5917-5bd5-89c2-8ebd4c5e1f3e,tg:mpmak:331,e73_Titles,1,id.title/ti,Kwitantie van de rentmeester van jonker Jan Homan aan Balthasar II Moretus inzake een rente op het huis 'De Bonte Huid' in de Hoogstraat,titles proper,Dutch (language)
90723a45-ac70-5075-acf5-6d6de111b164,tg:mpmak:249,e73_Titles,1,id.title/ti,"Regle iournaliere, laquelle d'icij en avant se debvra observer par Balthasar Moretus le ieun",titles proper,French (language)
90723a45-ac70-5075-acf5-6d6de111b164,tg:mpmak:249,e73_Titles,2,id.title/subTitle,Dagindeling van de jonge Balthasar III Moretus eigenhandig geschreven door zijn vader Balthasar II Moretus,constructed titles,Dutch (language)
f5c179b2-516c-5c58-94d2-3c229e4c8c29,tg:mpmak:64,e73_Titles,1,id.title/ti,Vrachtbrief van de boeken verzonden naar Frankfurt voor de vastenfoor van 1610,titles proper,Dutch (language)
f5c179b2-516c-5c58-94d2-3c229e4c8c29,tg:mpmak:64,e73_Titles,2,id.title/in,Facture du tonneau n°. 1 envoyé vers Cologne par chartier Gys Voskens,incipits,French (language)
c4ed521c-f86c-53e5-8184-4ec043a2e193,tg:mpmak:74,e73_Titles,1,id.title/ti,Vrachtbrief van de boeken verzonden naar Frankfurt voor de vastenfoor van 1613,titles proper,Dutch (language)
7caf88d8-505f-5e17-b3e4-d76ca8756972,tg:mpmak:5,e73_Titles,1,id.title/subTitle,Privilege toegekend door de Geheime Raad aan Gerard Mercator voor zijn wereldkaart (mappa universalis) voor de periode van 10 jaar,constructed titles,Dutch (language)
b615ffab-cde1-59b3-baa6-b5f0f2ce397a,tg:mpmak:398,e73_Titles,1,id.title/ti,Rekening-courant van de hiëronymieten voor Balthasar II Moretus,titles proper,Dutch (language)
2c2b6cd3-252f-57b8-b3b6-8812ffb934e0,tg:mpmak:388,e73_Titles,1,id.title/ti,Schepenbrief inzake verkoop door Martin Perez de Baron aan Nicolaas Rockockx van een rente van 100 Carolus gulden gevestigd op het huis De Gulden Passer,titles proper,Dutch (language)
f388bfbe-c5e1-54bf-938b-2d1b7b3765e5,tg:mpmak:186,e73_Titles,1,id.title/ti,Rekening-courant van Anton Strohecker voor Balthasar I Moretus,titles proper,Dutch (language)
f388bfbe-c5e1-54bf-938b-2d1b7b3765e5,tg:mpmak:186,e73_Titles,2,id.title/in,Herr Balthasar Moretus v. Anton St. soll haben,incipits,German (language)
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,e73_Titles,1,id.title/ti,Rekening-courant voor Johann Busaeus te Keulen,titles proper,Dutch (language)
2330a784-8542-5882-a402-eaaf22526c32,tg:mpmak:196,e73_Titles,2,id.title/in,1656. Adi 26 meert gherekent met Sr. Jan Busen,incipits,Dutch (language)
5f0752ea-2988-593b-93a1-c042240f015d,tg:mpmak:282,e73_Titles,1,id.title/ti,Kwitantie voor de belasting geheven op het bezit van paarden,titles proper,Dutch (language)
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_Titles,1,id.title/ti,Rekening-courant van François vande Cruys voor Balthasar I Moretus,titles proper,Dutch (language)
628846c9-1bbe-58e7-9717-8c55945f7d70,tg:mpmak:292,e73_Titles,2,id.title/in,D[omi]no Moretus debet,incipits,Latin (language)
fc579b29-8d1b-5c17-86a3-ff3a621e40e2,tg:mpmak:16,e73_Titles,1,id.title/ti,Instellinghe ende ordonnantie van de busse tot solaes ende assistentie vande werckghesellen van de Plantijnsche Druckerije,titles proper,Dutch (language)
fc579b29-8d1b-5c17-86a3-ff3a621e40e2,tg:mpmak:16,e73_Titles,2,id.title/subTitle,Statuten van de ziekenbus met lijst van ondertekenaars,constructed titles,Dutch (language)
c3d5ce56-63b9-5d07-a992-7f084c4687b5,tg:mpmak:343,e73_Titles,1,id.title/ti,Rekening van schoolmeester Joannes Jacobs aan Balthasar II Moretus voor de onkosten van Christoffel Maria Moretus,titles proper,Dutch (language)
c3d5ce56-63b9-5d07-a992-7f084c4687b5,tg:mpmak:343,e73_Titles,2,id.title/in,Verschoten voor Christophorus Maria Moretus tsedert paesschen 1662,incipits,Dutch (language)
85adc937-5019-5f43-b5f3-be3c6dab32ad,tg:mpmak:353,e73_Titles,1,id.title/ti,Rekest van Balthasar I Moretus aan de koning van Spanje inzake de invoer van boeken uit Engeland via Duinkerke,titles proper,Dutch (language)
73b3e2a8-b8cf-5e87-ade0-22ea5a03a9ff,tg:mpmak:365,e73_Titles,1,id.title/ti,Rekening-courant van de papierhandelaars Gerrit Verduyn en Levinus Vincent voor Balthasar II Moretus,titles proper,Dutch (language)
b56475a3-95a9-593d-b636-615100189e5b,tg:mpmak:375,e73_Titles,1,id.title/ti,Rekening-courant van papierhandelaar Jacques Le Goux voor Balthasar II Moretus,titles proper,Dutch (language)
0466a457-275b-505c-b610-8eebd855936b,tg:mpmak:99,e73_Titles,1,id.title/ti,Factuur aan Gemeentelijke School 6,titles proper,Dutch (language)
dfb0616b-81cc-529f-98ca-96e523739de6,tg:mpmak:89,e73_Titles,1,id.title/ti,Factuur van A. Jager voor het jaar 1873,titles proper,Dutch (language)
7414a78c-98c6-5e96-8e7b-e513ba8d8b5b,tg:mpmak:20,e73_Titles,1,id.title/ti,Statuten en ledenlijst van de 'Concordia' van de correctoren,titles proper,Dutch (language)
7414a78c-98c6-5e96-8e7b-e513ba8d8b5b,tg:mpmak:20,e73_Titles,2,id.title/in,Concordia inter correctores typographiae Plantinianae inita anno M.DC.LXIV,incipits,Latin (language)
7414a78c-98c6-5e96-8e7b-e513ba8d8b5b,tg:mpmak:20,e73_Titles,3,id.title/in,"Instellinghe van Concordia met de wetten, ende ordonnantien des selfs",incipits,Dutch (language)
5652dd86-752e-542e-b882-a71c4178234e,tg:mpmak:30,e73_Titles,1,id.title/ti,Ordonantie voor de gesellen der Plantynsche druckerye,titles proper,Dutch (language)
5652dd86-752e-542e-b882-a71c4178234e,tg:mpmak:30,e73_Titles,2,id.title/subTitle,Ordonnantie van de Plantijnse drukkerij,constructed titles,Dutch (language)
2e586fb1-9fac-5e5b-916c-f9a014fd31ef,tg:mpmak:42,e73_Titles,1,id.title/ti,Rekening van plaatdrukker Eduard Schoenmakers aan Joannes Jacobus Moretus,titles proper,Dutch (language)
190ec66d-6bf1-57a7-a01e-1d30dffbb8ed,tg:mpmak:52,e73_Titles,1,id.title/in,Registre pour une demye fonte du Coronel Romain pour Christoffle Plantin,incipits,French (language)
190ec66d-6bf1-57a7-a01e-1d30dffbb8ed,tg:mpmak:52,e73_Titles,2,id.title/ti,Register van de gegoten letters in een halve gietbeurt van het lettertype 'Coronel Romain',titles proper,Dutch (language)
0e55c946-56fc-57f7-800b-51fcf5b7ff2b,tg:mpmak:307,e73_Titles,1,id.title/ti,Kwitantie van Germain vanden Wervel aan de Officina Plantiniana,titles proper,Dutch (language)
3c65eeee-cddb-579f-b9c6-4659d09b03b9,tg:mpmak:317,e73_Titles,1,id.title/ti,Rekening-courant voor François Waudré,titles proper,Dutch (language)
3c65eeee-cddb-579f-b9c6-4659d09b03b9,tg:mpmak:317,e73_Titles,2,id.title/in,Mons.er François Woudré etc. à Mons doibt à Balthasar Moretus,incipits,French (language)
e3d769cf-1a2e-5902-935f-22a2148f5fbd,tg:mpmak:119,e73_Titles,1,id.title/ti,Rekening-courant voor Michiel Cnobbaert,titles proper,Dutch (language)
e3d769cf-1a2e-5902-935f-22a2148f5fbd,tg:mpmak:119,e73_Titles,2,id.title/in,Monsieur Michel Cnobbaert libraire a Anvers debet a Balthasar Moretus,incipits,French (language)
