ResourceID,brocade.id,card,order,source_field,source_code,Object Type
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
af779453-52c8-5d5e-b6eb-02137e720c32,tg:mpmak:5_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
c4cdbb57-2355-51e8-a033-eb8732b9d073,tg:mpmak:388_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
b046e2f0-82ac-5572-bbbd-a0bedcea1579,tg:mpmak:282_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
20cfd0dc-ab7f-5ffd-a3f2-76a75955a88f,tg:mpmak:30_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
5e22ed79-facc-514b-9c53-1b2bf61156e3,tg:mpmak:307_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
990d3841-fc4c-5904-a0dd-160038984769,tg:mpmak:222_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
ac91df84-116a-5eee-a80c-fd7c6f36ce42,tg:mpmak:240_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
81a9c26c-b9dd-52b6-a042-28b741f813a6,tg:mpmak:328_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
af91cee5-801d-5aed-b7d4-b530b85b381f,tg:mpmak:250_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
11157f66-224e-5edd-9498-f82a9e1a1912,tg:mpmak:82_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
8c72aa28-8c04-5cbd-9051-41a88f1d587f,tg:mpmak:216_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
aee86a5e-65dd-58b8-9b8d-3cee06d4bfe9,tg:mpmak:206_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
e50bd51b-482e-5db4-b77c-8980e7231c36,tg:mpmak:264_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
121c3fe9-5478-58e6-bdb1-bfc3aa3348a4,tg:mpmak:341_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
f242ef2e-eb7a-5c2a-acf4-809106936c4b,tg:mpmak:239_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
753d9525-34e8-5fb7-a97f-35fbd5941689,tg:mpmak:333_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
b7434faf-0fe9-5b64-91a7-42846554f53a,tg:mpmak:323_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
0addfbdb-bfde-5e99-86a9-a3c78e14b90a,tg:mpmak:66_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
e5edfdc6-f837-59b8-ae5d-9a74cd158a78,tg:mpmak:32_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
871b0596-e485-54a7-828c-feebd16f55fe,tg:mpmak:252_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
0f1b80af-4758-53b9-82b3-45bfc4dfcc23,tg:mpmak:242_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
83829db7-f382-5bfc-ae07-872d6befbdd5,tg:mpmak:299_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akte,wills
79b0f63e-fc14-5fd9-9e86-463a78a2ecd9,tg:mpmak:358_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
26c164bc-8074-5c54-9161-b39b15214768,tg:mpmak:304_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
7a2ea115-c5d5-5fde-a2c8-bbda176c9b77,tg:mpmak:41_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
b593d76a-4f1a-55fc-884a-9c6d0c40d5cb,tg:mpmak:33_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akoo,charters
7fd6d34e-e7ca-5af9-b6e8-7050a57b83ec,tg:mpmak:243_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
abb62e54-fdf5-534d-ba34-7b91d60bd9ae,tg:mpmak:253_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
fd249251-fc32-5f12-b065-953e5449233e,tg:mpmak:221_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
b60fbe5d-1b40-5faa-90d7-b9ddd6df73ee,tg:mpmak:359_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
dff4328b-a0e1-5206-8e3f-4ed0d756645b,tg:mpmak:349_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akoo,charters
572b3dd9-e967-5e24-bdef-c79f9d9b5ebe,tg:mpmak:298_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
7909e48a-7568-5f36-92de-9d6d23345f80,tg:mpmak:207_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
3b5a5141-0225-5bcc-81db-4e5b02245fab,tg:mpmak:58_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
da941fbe-e601-5a6b-8239-c9ae242a5a38,tg:mpmak:238_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
422bbb5a-6381-5f5f-b2b1-2c82c20a761a,tg:mpmak:228_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
705f8fe3-1434-5888-a45b-8d96e9b89dcc,tg:mpmak:281_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
5c2c5705-888b-5cff-a773-56eb7a775ed9,tg:mpmak:15_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
3dfad73e-d1c0-5bf4-9a2a-bf7101b13147,tg:mpmak:67_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
ca9d9183-749b-5860-8a8e-576a2f887b00,tg:mpmak:77_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
4a55182b-95fa-53d9-be66-57c7c64887e9,tg:mpmak:322_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
cb0459e5-abcd-5835-8d17-9d942c310e2d,tg:mpmak:332_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
18c12a0f-45e4-59c1-9186-41830430a775,tg:mpmak:345_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
00612947-6e3a-5036-afb2-efbd313cb40b,tg:mpmak:284_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
9456d1be-913b-5314-8e44-736459dc62b0,tg:mpmak:72_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
6fe5c4c9-8cfa-5b5e-8e01-0366f4130f28,tg:mpmak:62_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
74aa7004-4862-5cb1-b8d3-80bf45f3508d,tg:mpmak:260_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
44df6c14-ae47-546a-b526-d564dc94929d,tg:mpmak:387_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
8da1b298-8409-5530-a0d7-e3aae58137c8,tg:mpmak:256_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
bb960b5b-0a9b-5990-991b-5b4d531aaa78,tg:mpmak:246_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
faf96d43-89fb-5d18-9beb-e6886158127f,tg:mpmak:224_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
04a3becf-7aac-5cc7-833b-c9fb6bf5b039,tg:mpmak:19_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
a196c3a7-5fb7-558a-848c-ed8e948b872f,tg:mpmak:44_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
4aebc32c-5961-5597-92ff-ff36dedf4e54,tg:mpmak:36_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
c2672e72-7b4f-5889-8eec-b1be030311f4,tg:mpmak:26_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
9bb86da1-69a0-5c41-a1a4-a9485c19b283,tg:mpmak:247_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
52a9e739-8fff-5397-89de-1fc445f6f426,tg:mpmak:257_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
0e53cc8e-13b8-5371-a0d9-8befe9016ec8,tg:mpmak:386_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
3281f105-f172-53ff-ab68-53f7946a8eed,tg:mpmak:18_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
df9dee91-4993-5724-b038-84538d43873e,tg:mpmak:225_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
4fab796a-7666-5a78-8fd3-10ff8669c740,tg:mpmak:235_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
8e8d8a11-427e-57f0-893b-54b2af734920,tg:mpmak:45_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
21e44173-4186-5b48-afe8-50385fe8589e,tg:mpmak:55_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
de06c57b-29a0-5ab8-b7df-4725f9c4cbe7,tg:mpmak:278_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
c58ae1ce-bb71-55fe-a166-c11c8bf0e995,tg:mpmak:268_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
34cc5c79-3fe3-514c-8f4a-b288def9cac2,tg:mpmak:27_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
707ea572-4bc9-5b35-ae31-5ba068ac0927,tg:mpmak:37_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
e222d747-7b4d-503b-83c6-a0e3c4c85521,tg:mpmak:11_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
2193a27f-18b0-5373-9ea2-2af1be7f9861,tg:mpmak:285_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
97accc3e-72b4-5b09-acbf-ea204bc288c0,tg:mpmak:344_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
89c0035f-d72f-580b-9ad3-9e93e1fd9d4a,tg:mpmak:326_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
aa6c39e8-467e-55e2-838e-e13167045f73,tg:mpmak:336_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
6ccac10f-6a2c-5524-ae12-a6b4a90535dd,tg:mpmak:63_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
d4b2e5c0-2495-5cc0-ae8d-382531dc6632,tg:mpmak:73_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
03b63f6d-afcd-5666-979a-c9ddc4dcca5e,tg:mpmak:87_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
6f8b7861-c09f-5647-b08c-d1032814fd72,tg:mpmak:261_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
46a7a249-3c89-5e66-9481-4e0f04feb7e8,tg:mpmak:309_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
253cb279-445d-5c23-9801-15b6292673da,tg:mpmak:237_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
f3f64202-2954-5a74-85a1-2f4b08a09641,tg:mpmak:227_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
bdfb05c4-7c78-527f-a6a2-f3c3432640a3,tg:mpmak:255_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
b8c2bab5-4120-5edb-b5e2-5a2062986d99,tg:mpmak:245_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
16cb86d7-293b-51dd-a3c8-1df185cad76c,tg:mpmak:78_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
e471890b-c8a3-5b18-aeb6-88aa506738d8,tg:mpmak:384_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
c65c28fc-519a-5279-bd63-958d415e13c0,tg:mpmak:208_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
3e69f89a-4230-505d-837e-b5138c4b9b4c,tg:mpmak:360_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
9668a7cd-2dd7-5cfb-b121-885a6ffd7bfc,tg:mpmak:35_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
c6f618d9-2b92-5621-8e07-2ae2868d4b17,tg:mpmak:57_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
7d808d90-c84f-5b9e-abfa-5e681a14b30d,tg:mpmak:324_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
6ff97be0-6022-5375-ac41-e9e062d6de40,tg:mpmak:61_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
cda43eef-17e5-512b-9e45-2aaaf1092b82,tg:mpmak:297_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
b5d4c80a-8948-5321-84dc-9e9af61b5194,tg:mpmak:287_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
eb7dab11-9c6c-5946-81f9-d132eb73943a,tg:mpmak:13_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
e56b0944-7eeb-5462-bec6-298066437794,tg:mpmak:346_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
8ed98b63-2bf5-5ccd-a32a-6b7c36922038,tg:mpmak:115_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
f0ba9d33-2fef-5d65-a596-01e73339c603,tg:mpmak:263_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
416fe5e0-1b6a-5b57-b3b9-f39bd8409395,tg:mpmak:379_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,aksc,schepenbrief
4a028761-ecca-54a1-891b-e4627cdb8c45,tg:mpmak:60_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
209a354a-f195-5af0-9e8e-909c502cae4e,tg:mpmak:70_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
f1027b6a-95f5-51e7-8409-ca70365507e4,tg:mpmak:325_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
a0cae8a4-905c-5b1b-8e44-28bc78533e8e,tg:mpmak:347_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
c95b0379-9a9a-51bf-9d7f-2f021cbaf6c1,tg:mpmak:357_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
97a3b4ab-88c8-5587-86f4-d29b9ba0961b,tg:mpmak:12_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
eb8d74e2-714f-5ade-a128-92935aded0f0,tg:mpmak:286_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
c96c3bed-800c-5d3c-87ef-070a5e7e6462,tg:mpmak:262_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
1da2acb2-c5d2-5105-9887-37003f003f6b,tg:mpmak:84_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
1c45e7e4-6c92-5b5c-884f-fb667a475bee,tg:mpmak:378_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
665b99ff-8975-5ebe-889d-de58898272cd,tg:mpmak:226_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
50aadae1-2997-5fd2-a950-b76279e54c95,tg:mpmak:236_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
9491c420-970c-58e2-bd71-fac6875e0c46,tg:mpmak:385_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akpr,charters
a6d65a31-196e-527c-8316-fa9f1d0f2af5,tg:mpmak:244_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
3720bba3-033e-5f5d-9cd5-4e95ff06c03b,tg:mpmak:254_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,receipts (financial records)
87cef17f-db75-5ca4-8221-db5eb3580906,tg:mpmak:34_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
72feaa36-fec4-5030-867e-b5bb937a26e5,tg:mpmak:209_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
ef8e7aa0-28d7-5541-b310-64172de4e84f,tg:mpmak:46_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akak,notarial documents
b00843e5-9cf6-53fe-bfdf-2462e495b50e,tg:mpmak:56_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,waybills
feaac8e1-bce6-5114-95d4-8a63b322b283,tg:mpmhs:5_#1,e22_ObjectTypes,1,kenmerken.mpmgenrehs,pz,manuscripts (documents)
19355cb7-917f-5216-8e50-835437475d64,tg:mpmhs:11_#1,e22_ObjectTypes,1,kenmerken.mpmgenrehs,pz,manuscripts (documents)
2496020e-5dd4-58b4-9a51-cac11bbbed9e,tg:mpmhs:13_#1,e22_ObjectTypes,1,kenmerken.mpmgenrehs,vp,manuscripts (documents)
cac4f336-3e74-5035-8864-95836d72380b,tg:mpmhs:12_#1,e22_ObjectTypes,1,kenmerken.mpmgenrehs,dr,manuscripts (documents)
f88a115a-1a28-5e85-9e12-b51fab4d5def,tg:mpmre:598_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
c624da0f-9413-5d25-83e4-4f6e89cf1d62,tg:mpmre:31_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
b32c8f80-33c7-5bcc-826c-86a7ee5bdedf,tg:mpmre:21_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rekb,klachtenboek
1d1cc434-0582-5643-a587-45364dc90095,tg:mpmre:588_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
449b8283-39ad-563d-b071-a2cf9cad7360,tg:mpmre:647_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,ledgers (account books)
cee91c99-1815-5a65-ad38-441c8e4467d8,tg:mpmre:657_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,ledgers (account books)
6935253a-e0ed-5bcf-96a4-e62adfadcf4f,tg:mpmre:459_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
6c18d29b-d7b3-5f28-af2d-097500060fee,tg:mpmre:88_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
601b140a-67e8-50b3-bf34-87313f7ece63,tg:mpmre:521_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
9d261355-8e69-5660-a2b4-6ece4480e784,tg:mpmre:531_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
95e1b9f3-6d68-5bc2-8ae4-b689e4cba7c0,tg:mpmre:98_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
420e9b16-e8f8-5674-bfbb-833b6e2b2e96,tg:mpmre:374_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
07d1e3fd-f94c-555b-8288-da30ce90335c,tg:mpmre:364_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
77d2a0a8-984b-5149-9e05-b16d817465c8,tg:mpmre:316_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
e7581e6b-439a-549c-926e-238231806a42,tg:mpmre:306_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
169e8a16-f639-59d6-a672-37d11c1780e2,tg:mpmre:543_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
a5d40188-501a-5a16-97da-50a9d9568375,tg:mpmre:553_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,letter books
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,ledgers (account books)
3f4fc7fe-cdf0-5157-af7b-b1fc78ea5682,tg:mpmre:108_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
f3eab46a-d3b5-5cf6-a1b4-66dbe96e1ce0,tg:mpmre:53_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
97704cd0-d020-5a46-a7a3-f8dc04b40a21,tg:mpmre:492_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,ledgers (account books)
d8f8ab02-27ba-596c-a4b2-f3d7ad1ba158,tg:mpmre:43_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
986ffcd3-ede4-5021-9668-96dfd5178f17,tg:mpmre:466_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
46b5bba5-b0ca-5b23-b573-4c3e14ba5199,tg:mpmre:476_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
4774f9b4-06d4-5a44-9e4b-6e7ea301bd33,tg:mpmre:155_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,ledgers (account books)
0a746825-269a-58bd-b6e5-47006a9f3ac2,tg:mpmre:145_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
f8c14ffb-88e0-5a24-a5f3-a5c6ee06d3c4,tg:mpmre:700_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
5aed6408-d8e9-578d-86f0-12aec8901051,tg:mpmre:710_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
f5635344-3d0b-57db-8d8c-ddbd8789ba64,tg:mpmre:668_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rein,inventories
135a48de-341d-59c5-8012-e2462bd0a8f5,tg:mpmre:390_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,daybooks
