ResourceID,brocade.id,card,order,carrier_type_source_field,Carrier Type
a6ee8554-d3b2-521f-b64a-763c041711f4,tg:mpmak:215_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
306cf274-dd00-5d1b-905f-fc02fde07819,tg:mpmak:205_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
ace5763d-bb1e-5942-9c04-5be71caaecd1,tg:mpmak:389_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5c0375d2-4566-5265-93d3-1de452a5212e,tg:mpmak:399_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
518a0509-88c9-5a96-a853-143976d131f6,tg:mpmak:75_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e3aa4abf-dcb9-51da-8584-dbbb282cb693,tg:mpmak:65_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
426f265e-64bd-5d91-bb57-a61371de087f,tg:mpmak:197_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7820bd2f-b67b-55a3-9a11-1fd90940541a,tg:mpmak:187_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5215da0a-01e7-5c39-a948-b25cabd798f0,tg:mpmak:248_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
1855121a-e71c-5e6e-a834-eec5280ed8d5,tg:mpmak:330_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
efb3f135-265f-5660-bc2d-225c29012869,tg:mpmak:258_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
6fd233d2-710f-5251-88fe-057785371d4a,tg:mpmak:352_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
8c030446-4339-5be8-aea8-98340c746544,tg:mpmak:342_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
226ffcad-e68d-53b7-acb8-d2dd4b1f8aa9,tg:mpmak:17_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7e424362-4c7a-5d70-b291-3fce61f08f10,tg:mpmak:293_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7a908658-6625-53b6-91a7-5151a0095e76,tg:mpmak:283_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
566ab0c8-c070-531d-bfa7-8abeb3618eab,tg:mpmak:266_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e210ff0c-70a9-5d00-9b19-56800534ae48,tg:mpmak:276_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
73f27697-38cd-572e-a075-167a3f3ad94f,tg:mpmak:100_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
97252466-efbf-5a27-b01e-e31823121680,tg:mpmak:110_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
749209ca-bb8d-551a-9107-c53786fdcc08,tg:mpmak:162_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
c0f30f3b-53ac-579d-9732-83aa7c58f5f5,tg:mpmak:172_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
bf830778-92f8-5dbc-9e13-01a4d0100fda,tg:mpmak:204_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
885f42b9-f809-5555-8334-759e353a63d9,tg:mpmak:214_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
9a028d3d-74cb-52c6-bf9f-849e909547a1,tg:mpmak:80_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7bb4dd84-80f0-5de4-b153-3fb8c24c9277,tg:mpmak:90_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5c99ccaf-f053-5d14-b1a6-40f55ec372f4,tg:mpmak:39_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5d2e47e0-8eb0-5a0a-8abb-ed769be292a8,tg:mpmak:29_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
0b53552e-4dd9-554e-b52a-e353d452a604,tg:mpmak:321_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
228c60c3-2e37-58ba-b32a-26f9ba45f62e,tg:mpmak:259_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
65ee47b3-7851-5944-b6a0-55f7325f85cd,tg:mpmak:331_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
119b10cc-9d38-56f2-aa85-d2aaa576360d,tg:mpmak:249_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
66675b92-5682-5431-ae3a-177b8bd3ebe8,tg:mpmak:64_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
af779453-52c8-5d5e-b6eb-02137e720c32,tg:mpmak:5_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
c71349a7-b049-5a8b-8aaf-d5d502df8aad,tg:mpmak:398_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
c4cdbb57-2355-51e8-a033-eb8732b9d073,tg:mpmak:388_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
2aa00149-191b-517b-875f-ce5fba04d225,tg:mpmak:186_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
4654a662-fae4-568f-817f-a5b959fb6cb7,tg:mpmak:196_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b046e2f0-82ac-5572-bbbd-a0bedcea1579,tg:mpmak:282_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
60b58eef-b748-5f6b-a8a9-9dfe07faa0c8,tg:mpmak:292_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
967b6cba-ef79-5d16-8f79-7cd16ece6aac,tg:mpmak:343_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3d210e6d-8b2d-595c-9546-35544f58d8ff,tg:mpmak:353_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
551a2dec-0bc9-5308-bba9-73f4815a67b8,tg:mpmak:365_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5bcdcfe6-0b39-53ad-86f7-a4e749009aa9,tg:mpmak:375_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
724a6a61-21f0-5819-b9aa-9b0d22abc2ad,tg:mpmak:99_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
9fde03d4-41e8-528a-91a1-c98be39f4ef3,tg:mpmak:89_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
eb9e0264-8607-55e6-b4e1-6708b9eb1505,tg:mpmak:20_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
20cfd0dc-ab7f-5ffd-a3f2-76a75955a88f,tg:mpmak:30_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b83bdcf0-325d-5170-8fa7-323d34e290cd,tg:mpmak:42_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
f12aa7b4-83a9-5d6d-850e-6747311891fe,tg:mpmak:52_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5e22ed79-facc-514b-9c53-1b2bf61156e3,tg:mpmak:307_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
59e96cd5-ca09-54f9-8299-108fe617363f,tg:mpmak:317_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3b3a6a33-9cdc-50d9-b57a-d3e54cd0211e,tg:mpmak:119_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
51e4f2a4-7525-5a83-8f56-fea1b4b2974a,tg:mpmak:109_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
990d3841-fc4c-5904-a0dd-160038984769,tg:mpmak:222_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
9d428113-9806-594c-9f50-10f3011667f6,tg:mpmak:232_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
bc0f178b-5f83-57f9-91b6-10931ad4198f,tg:mpmak:144_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3e175d6a-07fd-570b-93bc-89a32b180abc,tg:mpmak:154_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
225e5898-4e24-5d86-90db-c04fc912330f,tg:mpmak:126_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
66b46372-68a8-55ce-81b2-bef6cd80f6ce,tg:mpmak:136_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b4263185-b9b0-53ee-b8e9-e61e458ec042,tg:mpmak:338_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
ac91df84-116a-5eee-a80c-fd7c6f36ce42,tg:mpmak:240_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
81a9c26c-b9dd-52b6-a042-28b741f813a6,tg:mpmak:328_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
af91cee5-801d-5aed-b7d4-b530b85b381f,tg:mpmak:250_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
ae69b352-3ee8-554b-b188-ebb99358d9e3,tg:mpmak:391_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3aff9957-4b87-587e-8606-d61f944584b2,tg:mpmak:92_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
11157f66-224e-5edd-9498-f82a9e1a1912,tg:mpmak:82_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
8c72aa28-8c04-5cbd-9051-41a88f1d587f,tg:mpmak:216_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
aee86a5e-65dd-58b8-9b8d-3cee06d4bfe9,tg:mpmak:206_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
49577ece-2d07-5c43-bc29-2aa8feff1964,tg:mpmak:170_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
81beafc4-3560-5b8c-ac23-b4d025dd1297,tg:mpmak:160_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
cec72f11-0e20-5ec6-8f33-5c5a2bc60bdc,tg:mpmak:49_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
a6ce371f-ee8a-5f17-9d1a-5e8804499bda,tg:mpmak:59_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
307d3897-fce3-5e54-8515-dffdc4db0b31,tg:mpmak:112_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
67e0f6d7-e3df-5054-80de-7dd863e43218,tg:mpmak:102_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5beef34b-7471-5394-9198-1d4fd68739e0,tg:mpmak:274_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e50bd51b-482e-5db4-b77c-8980e7231c36,tg:mpmak:264_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
12b92c6d-8321-5875-afe2-ede588dd8c01,tg:mpmak:290_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
c253278c-ae25-5577-9703-d96e203e7b29,tg:mpmak:280_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
63a59b84-7a29-5d76-ad07-b99f0db7d8d6,tg:mpmak:351_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
87ce4cc3-430d-5db6-87cf-7e31b4d1ec91,tg:mpmak:229_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
121c3fe9-5478-58e6-bdb1-bfc3aa3348a4,tg:mpmak:341_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
f242ef2e-eb7a-5c2a-acf4-809106936c4b,tg:mpmak:239_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
753d9525-34e8-5fb7-a97f-35fbd5941689,tg:mpmak:333_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b7434faf-0fe9-5b64-91a7-42846554f53a,tg:mpmak:323_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
6e6081bb-bb0b-5e48-b29e-d41efff5594c,tg:mpmak:194_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
78b316db-fd2f-5518-8e39-9e8ed51534f6,tg:mpmak:184_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
d8140773-30d1-53c7-98c4-6f7bdf882331,tg:mpmak:76_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
0addfbdb-bfde-5e99-86a9-a3c78e14b90a,tg:mpmak:66_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
872c1cfc-f5a8-564a-9ccf-fd4913d53b38,tg:mpmak:50_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e4524058-73ad-5830-bc17-a744465711b6,tg:mpmak:40_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
a2b0acd4-16b4-5354-88cb-725bef770e00,tg:mpmak:315_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
10867b2b-2620-544f-9dfd-72dcec89714d,tg:mpmak:305_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
ca87a83a-8770-5c82-a03a-ff08a30ccbd6,tg:mpmak:367_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
d88582ab-86d7-53ca-bca9-98b43eb18696,tg:mpmak:169_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
92c4f679-4580-5dad-9b98-16bfa55751a9,tg:mpmak:179_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e5edfdc6-f837-59b8-ae5d-9a74cd158a78,tg:mpmak:32_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
871b0596-e485-54a7-828c-feebd16f55fe,tg:mpmak:252_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
0f1b80af-4758-53b9-82b3-45bfc4dfcc23,tg:mpmak:242_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
a97d5b42-9dda-5280-b8a9-615d61dd9583,tg:mpmak:134_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
18993ee2-9ece-589e-906a-04aa21a8830d,tg:mpmak:124_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
a76991a8-f886-584f-826f-cac0ff7b0ad9,tg:mpmak:393_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3e05b042-492e-57e6-aeb7-c58e1e92dab5,tg:mpmak:289_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
83829db7-f382-5bfc-ae07-872d6befbdd5,tg:mpmak:299_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
40631c5d-a04e-59d2-b61f-22fb019ae990,tg:mpmak:156_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
654c8589-79ef-53f2-985c-49f354b11267,tg:mpmak:146_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
84bc01e3-fb2d-5668-ab1e-403c9b060d6e,tg:mpmak:348_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e9962797-f3ef-5a8e-b162-3aa7d7a5e765,tg:mpmak:230_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
79b0f63e-fc14-5fd9-9e86-463a78a2ecd9,tg:mpmak:358_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
ab9336dd-4bd6-52e1-9e9d-643b7ef7da6e,tg:mpmak:220_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
26c164bc-8074-5c54-9161-b39b15214768,tg:mpmak:304_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
31891276-ead3-5e1c-acde-ff37ea652197,tg:mpmak:314_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7a2ea115-c5d5-5fde-a2c8-bbda176c9b77,tg:mpmak:41_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
1878a40c-8347-59f9-ae6e-f2c72d9265a5,tg:mpmak:51_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
e11c4f62-8b93-5ef2-9590-4da245d04856,tg:mpmak:23_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
b593d76a-4f1a-55fc-884a-9c6d0c40d5cb,tg:mpmak:33_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
2143003b-a6ab-5564-9303-c6bc73254e5b,tg:mpmak:366_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
c3a50a7a-d472-5122-a276-4e751edbd1d6,tg:mpmak:376_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
47dcebe3-e891-53b3-ab8e-4279b648e666,tg:mpmak:178_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5f0d9f27-d5b8-5950-9b89-3fed3ff8c8bc,tg:mpmak:168_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
a3bf606a-f6d6-5a95-9f23-029741aa325b,tg:mpmak:392_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7fd6d34e-e7ca-5af9-b6e8-7050a57b83ec,tg:mpmak:243_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
abb62e54-fdf5-534d-ba34-7b91d60bd9ae,tg:mpmak:253_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
1702f693-329b-5ddd-8ffb-2eae9a53d7fb,tg:mpmak:125_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
18c64996-47de-5017-8392-2ed4b6da114e,tg:mpmak:135_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
c44d0e38-5cca-5fd3-a06b-b3bc32f96acf,tg:mpmak:147_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
8f598545-a7e6-5c02-8f81-ca80eb394082,tg:mpmak:157_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
fd249251-fc32-5f12-b065-953e5449233e,tg:mpmak:221_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b60fbe5d-1b40-5faa-90d7-b9ddd6df73ee,tg:mpmak:359_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
9136d6d7-eeb4-5bf3-9cf3-2856a33e73de,tg:mpmak:231_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
dff4328b-a0e1-5206-8e3f-4ed0d756645b,tg:mpmak:349_#1,e22_Carrier,1,kenmerken.mpmdragerak,parchment (animal material)
572b3dd9-e967-5e24-bdef-c79f9d9b5ebe,tg:mpmak:298_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
c711c0fc-dfdb-5872-a5a5-dc6c5f8d43be,tg:mpmak:288_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7909e48a-7568-5f36-92de-9d6d23345f80,tg:mpmak:207_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
019523a9-06a9-564a-8347-2a531173bad1,tg:mpmak:217_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b544166d-1d00-5042-8e73-76d1bb805fb0,tg:mpmak:83_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
572c08cc-31db-5b60-ab1f-394e9c828cf0,tg:mpmak:93_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
b7fb6bb2-a017-5cd8-b027-dc8554922ec6,tg:mpmak:161_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
7e617d62-5f7c-54ee-8969-57ed6b03d059,tg:mpmak:171_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
276e6e8b-bf0d-5f32-8f25-cc72faa0a4e3,tg:mpmak:103_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
570b2dd2-9ec9-530b-a65d-cfebb534a6f8,tg:mpmak:113_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
008bc001-3a4f-5af5-8777-6b29325af7a6,tg:mpmak:265_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
544d6a75-2f02-508e-8ae7-ff8b047517f4,tg:mpmak:275_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3b5a5141-0225-5bcc-81db-4e5b02245fab,tg:mpmak:58_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
867d4eee-9ebd-56a0-b7a0-4d2dfaae9f88,tg:mpmak:48_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
da941fbe-e601-5a6b-8239-c9ae242a5a38,tg:mpmak:238_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
dbb80e09-8b4e-59e3-bc8a-5565e463768e,tg:mpmak:340_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
422bbb5a-6381-5f5f-b2b1-2c82c20a761a,tg:mpmak:228_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
0f80059a-7e89-5553-81b2-508e58120d54,tg:mpmak:350_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
705f8fe3-1434-5888-a45b-8d96e9b89dcc,tg:mpmak:281_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
30b9c5a1-92bc-5cbc-8f98-20012f15047b,tg:mpmak:291_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
5c2c5705-888b-5cff-a773-56eb7a775ed9,tg:mpmak:15_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
ef9e660c-fa0c-5dee-9e34-f0458da3d26a,tg:mpmak:185_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
1d3c4103-fd6f-5346-8d3d-a1de7b6672b4,tg:mpmak:195_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
3dfad73e-d1c0-5bf4-9a2a-bf7101b13147,tg:mpmak:67_#1,e22_Carrier,1,kenmerken.mpmdragerak,paper (fiber product)
