ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
00f441cc-a274-59ff-93e6-ab79435a4af4,tg:mpmak:67,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De gedrukte rentebrief met betrekking tot deze rente wordt in tweevoud in de bibliotheek bewaard (plaatskenmerk K 1074:29)</p>
","<p>De gedrukte rentebrief met betrekking tot deze rente wordt in tweevoud in de bibliotheek bewaard (plaatskenmerk K 1074:29)</p>
",Nederlands,remarks
d3bc780d-7e26-55fa-8e90-54ee7fb8785e,tg:mpmak:284,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Voorgedrukt en ingevuld formulier</p>
","<p>Voorgedrukt en ingevuld formulier</p>
",Nederlands,remarks
e5345a9c-c26d-5f23-954b-0b469c6a7e05,tg:mpmak:62,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Onvolledig concept. De volledige vrachtbrief is ingebonden in de 'cahier de Francfort' van de vastenfoor van 1607 (Arch. 1003)</p>
","<p>Onvolledig concept. De volledige vrachtbrief is ingebonden in de 'cahier de Francfort' van de vastenfoor van 1607 (Arch. 1003)</p>
",Nederlands,remarks
6367bb70-e0bf-5b47-b9b4-4068ab744e6c,tg:mpmak:202,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat een bijkomende rekening &quot;Pro memoria. B. Moretus debet</p>
","<p>Bevat een bijkomende rekening &quot;Pro memoria. B. Moretus debet</p>
",Nederlands,remarks
f5c777c2-b746-58c7-b637-0d43faaa684c,tg:mpmak:96,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gedrukt stuk met handgeschreven prijzen</p>
","<p>Gedrukt stuk met handgeschreven prijzen</p>
",Nederlands,remarks
f5c777c2-b746-58c7-b637-0d43faaa684c,tg:mpmak:96,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 1 handgeschreven bijlage (stuk 12)</p>
","<p>Bevat 1 handgeschreven bijlage (stuk 12)</p>
",Nederlands,remarks
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bedrag: 140 pond sterling</p>
","<p>Bedrag: 140 pond sterling</p>
",Nederlands,remarks
75ae821c-f613-526a-b1fa-9a3dc0dcea0c,tg:mpmak:270,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat accepto</p>
","<p>Bevat accepto</p>
",Nederlands,remarks
89e77b32-f536-54a4-9244-c8350f761c98,tg:mpmak:387,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Schepenen: Jaspaer Sanders en Jan vanden Broeck</p>
","<p>Schepenen: Jaspaer Sanders en Jan vanden Broeck</p>
",Nederlands,remarks
89e77b32-f536-54a4-9244-c8350f761c98,tg:mpmak:387,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Diameter van de twee zegels: 32 mm</p>
","<p>Diameter van de twee zegels: 32 mm</p>
",Nederlands,remarks
89e77b32-f536-54a4-9244-c8350f761c98,tg:mpmak:387,e73_AnnotationsImmaterial,4,note.mpmalg,"<p>Er is een gelijkaardige schepenbrief met dezelfde inhoud (tg:mpmak:386)</p>
","<p>Er is een gelijkaardige schepenbrief met dezelfde inhoud (tg:mpmak:386)</p>
",Nederlands,remarks
db4bee96-a1ef-5796-8538-fe484c2e11c6,tg:mpmak:256,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Met kwitantie van Hendrik Hillewerve van 14 december 1657</p>
","<p>Met kwitantie van Hendrik Hillewerve van 14 december 1657</p>
",Nederlands,remarks
0e3d92c0-d950-5219-8f34-214124603e7e,tg:mpmak:224,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Ondertekenaars: Cornelius Mosselmans, Niclaes van Egmondt, Cornelis van Egmondt, Petrus de Grassi, Pieter Moerentorf, Melchior Morentorf, Catharina Moerentorf</p>
","<p>Ondertekenaars: Cornelius Mosselmans, Niclaes van Egmondt, Cornelis van Egmondt, Petrus de Grassi, Pieter Moerentorf, Melchior Morentorf, Catharina Moerentorf</p>
",Nederlands,remarks
17929a17-9a68-5a3b-ae82-5e6ea8e22681,tg:mpmak:269,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bedrag: 160 pond sterling</p>
","<p>Bedrag: 160 pond sterling</p>
",Nederlands,remarks
17929a17-9a68-5a3b-ae82-5e6ea8e22681,tg:mpmak:269,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat accepto</p>
","<p>Bevat accepto</p>
",Nederlands,remarks
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gedrukte tekst</p>
","<p>Gedrukte tekst</p>
",Nederlands,remarks
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Overige exemplaren:<!-- raw HTML omitted -->- L 2919 (89 ex.)<!-- raw HTML omitted -->- A 2646 II 405(I)</p>
","<p>Overige exemplaren:<!-- raw HTML omitted -->- L 2919 (89 ex.)<!-- raw HTML omitted -->- A 2646 II 405(I)</p>
",Nederlands,remarks
2dd83a6e-6d3f-583c-b49a-c2a5aa7eff9a,tg:mpmak:36,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Elektronisch beschikbaar via <a href=""https://dams.antwerpen.be/asset/fNusJMZjkXCqgFNdCms4QEdW#id"">https://dams.antwerpen.be/asset/fNusJMZjkXCqgFNdCms4QEdW#id</a></p>
","<p>Elektronisch beschikbaar via <a href=""https://dams.antwerpen.be/asset/fNusJMZjkXCqgFNdCms4QEdW#id"">https://dams.antwerpen.be/asset/fNusJMZjkXCqgFNdCms4QEdW#id</a></p>
",Nederlands,remarks
857aa1b6-1743-5bb3-9a33-50000bb28f81,tg:mpmak:26,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Ondertekend door de gezellen</p>
","<p>Ondertekend door de gezellen</p>
",Nederlands,remarks
173392e3-b0ac-5fe3-a256-588da1d0392a,tg:mpmak:363,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bijlage bij de brief van Carlos Davalos (tg:mpmbr:1249)</p>
","<p>Bijlage bij de brief van Carlos Davalos (tg:mpmbr:1249)</p>
",Nederlands,remarks
5b671649-4092-5832-a1f9-a8ca4b0774e4,tg:mpmak:247,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Onvolledig afschrift</p>
","<p>Onvolledig afschrift</p>
",Nederlands,remarks
a5be2e94-1c1f-5b1c-afa7-0d90d3c1ad91,tg:mpmak:402,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat de een afschrift van de begeleidende brief gericht aan de burgemeester</p>
","<p>Bevat de een afschrift van de begeleidende brief gericht aan de burgemeester</p>
",Nederlands,remarks
a5be2e94-1c1f-5b1c-afa7-0d90d3c1ad91,tg:mpmak:402,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat een met de hand getekend grondplan van het Museum Plantin-Moretus met aantekeningen met betrekking van de exacte locaties waar foto's van de schade werden genomen</p>
","<p>Bevat een met de hand getekend grondplan van het Museum Plantin-Moretus met aantekeningen met betrekking van de exacte locaties waar foto's van de schade werden genomen</p>
",Nederlands,remarks
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Schepenen: Jaspaer Sanders en Jan vanden Broeck</p>
","<p>Schepenen: Jaspaer Sanders en Jan vanden Broeck</p>
",Nederlands,remarks
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Diameter van de twee zegels: 38 mm</p>
","<p>Diameter van de twee zegels: 38 mm</p>
",Nederlands,remarks
5a3b38ae-e90f-54e3-bee3-2197d07dca50,tg:mpmak:386,e73_AnnotationsImmaterial,4,note.mpmalg,"<p>Er is een gelijkaardige schepenbrief met dezelfde inhoud (tg:mpmak:387)</p>
","<p>Er is een gelijkaardige schepenbrief met dezelfde inhoud (tg:mpmak:387)</p>
",Nederlands,remarks
db60acd0-4fa3-584f-894c-6d0a828d2098,tg:mpmak:188,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Ondertekend door Johann Presse; bevat aantekeningen van Balthasar II Moretus</p>
","<p>Ondertekend door Johann Presse; bevat aantekeningen van Balthasar II Moretus</p>
",Nederlands,remarks
d0498b1d-3d58-5de0-be5a-31868607c143,tg:mpmak:295,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Aantekening inzake de verzending: &quot;Copye van dese rekeninghe ghelevert aen R. P. Godefridus Henschenius om op Roomen te seynden</p>
","<p>Aantekening inzake de verzending: &quot;Copye van dese rekeninghe ghelevert aen R. P. Godefridus Henschenius om op Roomen te seynden</p>
",Nederlands,remarks
4e4ed183-0d91-5347-b7b6-af35db18d3ff,tg:mpmak:97,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Deze factuur wordt samen bewaard met de postomslag (stuk 13), waarvan de postzegel is uitgescheurd</p>
","<p>Deze factuur wordt samen bewaard met de postomslag (stuk 13), waarvan de postzegel is uitgescheurd</p>
",Nederlands,remarks
81aad390-43d4-53a8-9793-455cf29e2d73,tg:mpmak:319,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat handgeschreven kwitantie van Hieronymus V Verdussen</p>
","<p>Bevat handgeschreven kwitantie van Hieronymus V Verdussen</p>
",Nederlands,remarks
ac89b905-ef82-5bfc-950d-f73dfc3f418b,tg:mpmak:261,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat de attestatie van de Ekerse schepenen Anthoni de Moor en Peeter Verhoeven van 17 juli 1693</p>
","<p>Bevat de attestatie van de Ekerse schepenen Anthoni de Moor en Peeter Verhoeven van 17 juli 1693</p>
",Nederlands,remarks
0a8ad24d-06ef-5fc5-a44c-183b308a695c,tg:mpmak:271,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bedrag: 1867 gulden 12 stuivers wisselgeld</p>
","<p>Bedrag: 1867 gulden 12 stuivers wisselgeld</p>
",Nederlands,remarks
2710272f-0932-541c-99a7-97b1d34cc378,tg:mpmak:68,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De gedrukte rentebrief met betrekking tot deze rente wordt in tweevoud in de bibliotheek bewaard (plaatskenmerk K 1074:29)</p>
","<p>De gedrukte rentebrief met betrekking tot deze rente wordt in tweevoud in de bibliotheek bewaard (plaatskenmerk K 1074:29)</p>
",Nederlands,remarks
f15d7c4f-8a07-5f42-afad-192df19c4fe7,tg:mpmak:78,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Datering afgeleid van het journaal van 1582 waarin het stuk werd aangetroffen</p>
","<p>Datering afgeleid van het journaal van 1582 waarin het stuk werd aangetroffen</p>
",Nederlands,remarks
05c94a6e-f242-5db2-abe6-fc5c3ac1a80c,tg:mpmak:384,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Diameter van het zegel: 115 mm</p>
","<p>Diameter van het zegel: 115 mm</p>
",Nederlands,remarks
05c94a6e-f242-5db2-abe6-fc5c3ac1a80c,tg:mpmak:384,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>De datering 23/02/1571 is in de oude datumstijl (paasstijl) gegeven. Vermits Pasen in het jaar 1572 op 9 april viel werd deze akte volgens de huidige datumstijl verleden op 23/02/1572.</p>
","<p>De datering 23/02/1571 is in de oude datumstijl (paasstijl) gegeven. Vermits Pasen in het jaar 1572 op 9 april viel werd deze akte volgens de huidige datumstijl verleden op 23/02/1572.</p>
",Nederlands,remarks
95e84be5-1c00-5ca0-ba9a-20af0043676e,tg:mpmak:360,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gedrukt formulier in het lettertype civilité</p>
","<p>Gedrukt formulier in het lettertype civilité</p>
",Nederlands,remarks
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Gedrukte tekst</p>
","<p>Gedrukte tekst</p>
",Nederlands,remarks
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Overige exemplaren: R 63.8 I (80); R 63.8 IV (7)</p>
","<p>Overige exemplaren: R 63.8 I (80); R 63.8 IV (7)</p>
",Nederlands,remarks
de180aae-e556-5094-94af-9aa2d3821821,tg:mpmak:25,e73_AnnotationsImmaterial,3,note.mpmalg,"<p>Reproductie van R 63.8 IV (6): <a href=""https://dams.antwerpen.be/asset/U1LwnoNaxUi2bXP2aLsLWr4Y#id"">https://dams.antwerpen.be/asset/U1LwnoNaxUi2bXP2aLsLWr4Y#id</a></p>
","<p>Reproductie van R 63.8 IV (6): <a href=""https://dams.antwerpen.be/asset/U1LwnoNaxUi2bXP2aLsLWr4Y#id"">https://dams.antwerpen.be/asset/U1LwnoNaxUi2bXP2aLsLWr4Y#id</a></p>
",Nederlands,remarks
