ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
ca8f2c8a-fb64-54bf-8f9e-6fd074c85afb,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:233/N,brocade url,False
0cad9f75-d711-50d7-bc82-e732f4934b9b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000211,referentienummer,False
0cad9f75-d711-50d7-bc82-e732f4934b9b,e73_LegacyInformation,1,brocade.id,tg:mpmak:223,brocade id,False
0cad9f75-d711-50d7-bc82-e732f4934b9b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:223/N,brocade url,False
17ce37f3-2c79-57d4-8960-c47e070940c8,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000143,referentienummer,False
17ce37f3-2c79-57d4-8960-c47e070940c8,e73_LegacyInformation,1,brocade.id,tg:mpmak:155,brocade id,False
17ce37f3-2c79-57d4-8960-c47e070940c8,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:155/N,brocade url,False
43482195-5159-578d-b5da-b82690322996,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000133,referentienummer,False
43482195-5159-578d-b5da-b82690322996,e73_LegacyInformation,1,brocade.id,tg:mpmak:145,brocade id,False
43482195-5159-578d-b5da-b82690322996,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:145/N,brocade url,False
3edf4793-aa96-512e-975f-546d5ff7d2c8,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000373,referentienummer,False
3edf4793-aa96-512e-975f-546d5ff7d2c8,e73_LegacyInformation,1,brocade.id,tg:mpmak:390,brocade id,False
3edf4793-aa96-512e-975f-546d5ff7d2c8,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:390/N,brocade url,False
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000125,referentienummer,False
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,e73_LegacyInformation,1,brocade.id,tg:mpmak:137,brocade id,False
2e9d3b70-cc3d-565d-90fc-598ac9a3b00e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:137/N,brocade url,False
8c420f55-ad09-5eba-91f5-85eae0f79b7f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000115,referentienummer,False
8c420f55-ad09-5eba-91f5-85eae0f79b7f,e73_LegacyInformation,1,brocade.id,tg:mpmak:127,brocade id,False
8c420f55-ad09-5eba-91f5-85eae0f79b7f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:127/N,brocade url,False
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000239,referentienummer,False
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,e73_LegacyInformation,1,brocade.id,tg:mpmak:251,brocade id,False
9bb64f12-75e6-5a21-b9c2-cbefe1ce7fd1,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:251/N,brocade url,False
ee03d7d3-9891-50f0-88a7-8c71fd256cb0,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000317,referentienummer,False
ee03d7d3-9891-50f0-88a7-8c71fd256cb0,e73_LegacyInformation,1,brocade.id,tg:mpmak:329,brocade id,False
ee03d7d3-9891-50f0-88a7-8c71fd256cb0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:329/N,brocade url,False
6cc8acae-f468-5e80-8700-90f800c03146,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000229,referentienummer,False
6cc8acae-f468-5e80-8700-90f800c03146,e73_LegacyInformation,1,brocade.id,tg:mpmak:241,brocade id,False
6cc8acae-f468-5e80-8700-90f800c03146,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:241/N,brocade url,False
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000327,referentienummer,False
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,e73_LegacyInformation,1,brocade.id,tg:mpmak:339,brocade id,False
213bc3e4-6c3c-5e5b-8e53-31794112e1a6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:339/N,brocade url,False
3b749a05-ba0f-586b-bfed-d9180bd7252e,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000265,referentienummer,False
3b749a05-ba0f-586b-bfed-d9180bd7252e,e73_LegacyInformation,1,brocade.id,tg:mpmak:277,brocade id,False
3b749a05-ba0f-586b-bfed-d9180bd7252e,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:277/N,brocade url,False
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000255,referentienummer,False
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,e73_LegacyInformation,1,brocade.id,tg:mpmak:267,brocade id,False
7a0698d6-a204-5490-b8e0-fffb8f14ba6b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:267/N,brocade url,False
38c190df-eb02-5a5c-a9ba-a012d9850743,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000099,referentienummer,False
38c190df-eb02-5a5c-a9ba-a012d9850743,e73_LegacyInformation,1,brocade.id,tg:mpmak:111,brocade id,False
38c190df-eb02-5a5c-a9ba-a012d9850743,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:111/N,brocade url,False
3567426e-85da-51f2-90f1-203e03078b84,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000090,referentienummer,False
3567426e-85da-51f2-90f1-203e03078b84,e73_LegacyInformation,1,brocade.id,tg:mpmak:101,brocade id,False
3567426e-85da-51f2-90f1-203e03078b84,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:101/N,brocade url,False
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000019,referentienummer,False
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,e73_LegacyInformation,1,brocade.id,tg:mpmak:28,brocade id,False
1c0f4bb8-29f1-5153-80ea-b6be81c3aec6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:28/N,brocade url,False
3906361b-e3e2-54d1-b0f2-dc134a472714,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000029,referentienummer,False
3906361b-e3e2-54d1-b0f2-dc134a472714,e73_LegacyInformation,1,brocade.id,tg:mpmak:38,brocade id,False
3906361b-e3e2-54d1-b0f2-dc134a472714,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:38/N,brocade url,False
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000161,referentienummer,False
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,e73_LegacyInformation,1,brocade.id,tg:mpmak:173,brocade id,False
b7ab2f53-d11a-599b-a6b9-f482b6039ea7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:173/N,brocade url,False
435f20e0-08c1-5413-aece-381c7bd3f6d3,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000151,referentienummer,False
435f20e0-08c1-5413-aece-381c7bd3f6d3,e73_LegacyInformation,1,brocade.id,tg:mpmak:163,brocade id,False
435f20e0-08c1-5413-aece-381c7bd3f6d3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:163/N,brocade url,False
a733e498-0d9f-5884-87fc-68a2a6e0943a,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000080,referentienummer,False
a733e498-0d9f-5884-87fc-68a2a6e0943a,e73_LegacyInformation,1,brocade.id,tg:mpmak:91,brocade id,False
a733e498-0d9f-5884-87fc-68a2a6e0943a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:91/N,brocade url,False
1f6cb453-1415-58f6-b857-980d4e2162d5,e73_LegacyInformation,1,if.rawcontent,"Datering door H.D.L. Vervliet afgeleid van het overlijden van senior letterzetter Cornelis Kiel (Kilianus) in 1607. Vervliet argumenteert dat Jan I Moretus toen de noodzaak vond om de instructies voor de letterzetters neer te schrijven.   
KS_20150408",commentaar gebruiker,False
1f6cb453-1415-58f6-b857-980d4e2162d5,e73_LegacyInformation,2,if.rawcontent,"Niet in M. Sabbe, De Plantijnsche werkstede",commentaar gebruiker,False
1f6cb453-1415-58f6-b857-980d4e2162d5,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000070,referentienummer,False
1f6cb453-1415-58f6-b857-980d4e2162d5,e73_LegacyInformation,1,brocade.id,tg:mpmak:81,brocade id,False
1f6cb453-1415-58f6-b857-980d4e2162d5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:81/N,brocade url,False
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000203,referentienummer,False
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,e73_LegacyInformation,1,brocade.id,tg:mpmak:215,brocade id,False
c8bf8ac0-1f7e-5b35-bf4d-6770c004df77,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:215/N,brocade url,False
2244ef42-1524-538b-ba31-f797579e2abb,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000193,referentienummer,False
2244ef42-1524-538b-ba31-f797579e2abb,e73_LegacyInformation,1,brocade.id,tg:mpmak:205,brocade id,False
2244ef42-1524-538b-ba31-f797579e2abb,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:205/N,brocade url,False
ce8afe6d-0fe2-5150-8ae1-6111d3338cd3,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000372,referentienummer,False
ce8afe6d-0fe2-5150-8ae1-6111d3338cd3,e73_LegacyInformation,1,brocade.id,tg:mpmak:389,brocade id,False
ce8afe6d-0fe2-5150-8ae1-6111d3338cd3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:389/N,brocade url,False
cd619290-2506-50ec-96f7-cfbf51bae7f3,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000382,referentienummer,False
cd619290-2506-50ec-96f7-cfbf51bae7f3,e73_LegacyInformation,1,brocade.id,tg:mpmak:399,brocade id,False
cd619290-2506-50ec-96f7-cfbf51bae7f3,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:399/N,brocade url,False
82ef7be7-8e9c-55cf-a0ff-9474f12230d5,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000065,referentienummer,False
82ef7be7-8e9c-55cf-a0ff-9474f12230d5,e73_LegacyInformation,1,brocade.id,tg:mpmak:75,brocade id,False
82ef7be7-8e9c-55cf-a0ff-9474f12230d5,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:75/N,brocade url,False
704e3c5c-bfd2-56be-af32-181bfd1c8f95,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000056,referentienummer,False
704e3c5c-bfd2-56be-af32-181bfd1c8f95,e73_LegacyInformation,1,brocade.id,tg:mpmak:65,brocade id,False
704e3c5c-bfd2-56be-af32-181bfd1c8f95,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:65/N,brocade url,False
c059022a-13c3-5978-ae98-a89146bc953f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000185,referentienummer,False
c059022a-13c3-5978-ae98-a89146bc953f,e73_LegacyInformation,1,brocade.id,tg:mpmak:197,brocade id,False
c059022a-13c3-5978-ae98-a89146bc953f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:197/N,brocade url,False
7c9f210f-c32f-59db-a0d0-f10e68bad764,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000175,referentienummer,False
7c9f210f-c32f-59db-a0d0-f10e68bad764,e73_LegacyInformation,1,brocade.id,tg:mpmak:187,brocade id,False
7c9f210f-c32f-59db-a0d0-f10e68bad764,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:187/N,brocade url,False
a7883cad-f341-55a6-8b7d-fa865422c14a,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000236,referentienummer,False
a7883cad-f341-55a6-8b7d-fa865422c14a,e73_LegacyInformation,1,brocade.id,tg:mpmak:248,brocade id,False
a7883cad-f341-55a6-8b7d-fa865422c14a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:248/N,brocade url,False
8fac1496-0279-5820-ae9f-1ca11fd4ac36,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000318,referentienummer,False
8fac1496-0279-5820-ae9f-1ca11fd4ac36,e73_LegacyInformation,1,brocade.id,tg:mpmak:330,brocade id,False
8fac1496-0279-5820-ae9f-1ca11fd4ac36,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:330/N,brocade url,False
5751d0c2-df53-5d72-bb05-c6a2470e9afd,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000246,referentienummer,False
5751d0c2-df53-5d72-bb05-c6a2470e9afd,e73_LegacyInformation,1,brocade.id,tg:mpmak:258,brocade id,False
5751d0c2-df53-5d72-bb05-c6a2470e9afd,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:258/N,brocade url,False
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000308,referentienummer,False
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,e73_LegacyInformation,1,brocade.id,tg:mpmak:320,brocade id,False
a3a3c4fe-de0a-54ae-95d4-bf0d5934d9bf,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:320/N,brocade url,False
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000340,referentienummer,False
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,e73_LegacyInformation,1,brocade.id,tg:mpmak:352,brocade id,False
98e5bfd5-a3a2-5656-9e32-ac2c734e753f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:352/N,brocade url,False
62a1c49d-4b57-58fa-8973-e6fc5700d77f,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000330,referentienummer,False
62a1c49d-4b57-58fa-8973-e6fc5700d77f,e73_LegacyInformation,1,brocade.id,tg:mpmak:342,brocade id,False
62a1c49d-4b57-58fa-8973-e6fc5700d77f,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:342/N,brocade url,False
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000008,referentienummer,False
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,e73_LegacyInformation,1,brocade.id,tg:mpmak:17,brocade id,False
154e4d39-79d5-5e53-ab54-2ed6c73dbfd6,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:17/N,brocade url,False
f59cbb52-107f-58fc-bee1-9caff9833696,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000281,referentienummer,False
f59cbb52-107f-58fc-bee1-9caff9833696,e73_LegacyInformation,1,brocade.id,tg:mpmak:293,brocade id,False
f59cbb52-107f-58fc-bee1-9caff9833696,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:293/N,brocade url,False
7382110a-7154-5d10-9940-4af1fa6964d9,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000271,referentienummer,False
7382110a-7154-5d10-9940-4af1fa6964d9,e73_LegacyInformation,1,brocade.id,tg:mpmak:283,brocade id,False
7382110a-7154-5d10-9940-4af1fa6964d9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:283/N,brocade url,False
b12dfa45-a07e-50f1-83c5-cedb4b653b49,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000254,referentienummer,False
b12dfa45-a07e-50f1-83c5-cedb4b653b49,e73_LegacyInformation,1,brocade.id,tg:mpmak:266,brocade id,False
b12dfa45-a07e-50f1-83c5-cedb4b653b49,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:266/N,brocade url,False
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000264,referentienummer,False
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,e73_LegacyInformation,1,brocade.id,tg:mpmak:276,brocade id,False
96eb5fd4-0f84-51d9-b45c-3bb5dbfc019c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:276/N,brocade url,False
09036f08-b9e0-5440-859a-5427d5339352,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000089,referentienummer,False
09036f08-b9e0-5440-859a-5427d5339352,e73_LegacyInformation,1,brocade.id,tg:mpmak:100,brocade id,False
09036f08-b9e0-5440-859a-5427d5339352,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:100/N,brocade url,False
ea8027d3-6f0c-557e-995f-14184239617c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000098,referentienummer,False
ea8027d3-6f0c-557e-995f-14184239617c,e73_LegacyInformation,1,brocade.id,tg:mpmak:110,brocade id,False
ea8027d3-6f0c-557e-995f-14184239617c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:110/N,brocade url,False
42753813-8445-5e18-83c0-4f94166455b9,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000150,referentienummer,False
42753813-8445-5e18-83c0-4f94166455b9,e73_LegacyInformation,1,brocade.id,tg:mpmak:162,brocade id,False
42753813-8445-5e18-83c0-4f94166455b9,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:162/N,brocade url,False
3bf7c3d8-64fe-5107-b43c-910391ebcb92,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000160,referentienummer,False
3bf7c3d8-64fe-5107-b43c-910391ebcb92,e73_LegacyInformation,1,brocade.id,tg:mpmak:172,brocade id,False
3bf7c3d8-64fe-5107-b43c-910391ebcb92,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:172/N,brocade url,False
9aa2b57b-785c-54bd-8cbc-e34831bf903b,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000192,referentienummer,False
9aa2b57b-785c-54bd-8cbc-e34831bf903b,e73_LegacyInformation,1,brocade.id,tg:mpmak:204,brocade id,False
9aa2b57b-785c-54bd-8cbc-e34831bf903b,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:204/N,brocade url,False
70cc1a27-3b03-56c4-b083-d22cdb40e79c,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000202,referentienummer,False
70cc1a27-3b03-56c4-b083-d22cdb40e79c,e73_LegacyInformation,1,brocade.id,tg:mpmak:214,brocade id,False
70cc1a27-3b03-56c4-b083-d22cdb40e79c,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:214/N,brocade url,False
563136cf-6f2f-5cd6-a591-3b314e55ac86,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000069,referentienummer,False
563136cf-6f2f-5cd6-a591-3b314e55ac86,e73_LegacyInformation,1,brocade.id,tg:mpmak:80,brocade id,False
563136cf-6f2f-5cd6-a591-3b314e55ac86,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:80/N,brocade url,False
1ef1c807-8f23-5537-97d5-9a70a3c3e334,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000079,referentienummer,False
1ef1c807-8f23-5537-97d5-9a70a3c3e334,e73_LegacyInformation,1,brocade.id,tg:mpmak:90,brocade id,False
1ef1c807-8f23-5537-97d5-9a70a3c3e334,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:90/N,brocade url,False
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000030,referentienummer,False
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,e73_LegacyInformation,1,brocade.id,tg:mpmak:39,brocade id,False
98e898ec-f28e-590f-ad3b-e50f54a0c6b0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:39/N,brocade url,False
4312ab52-9639-54cf-9ca5-8f972615d209,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000020,referentienummer,False
4312ab52-9639-54cf-9ca5-8f972615d209,e73_LegacyInformation,1,brocade.id,tg:mpmak:29,brocade id,False
4312ab52-9639-54cf-9ca5-8f972615d209,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opacmpmobj/tg:mpmak:29/N,brocade url,False
d93b8ab1-4828-51a0-8c3f-57b95c7ad281,e73_LegacyInformation,0,id.objectNumber,BE-ANN00/ak/000000309,referentienummer,False
d93b8ab1-4828-51a0-8c3f-57b95c7ad281,e73_LegacyInformation,1,brocade.id,tg:mpmak:321,brocade id,False
